interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,location,location_type,market,spp
2024-08-11T17:00:00-05:00,2024-08-11T22:00:00+00:00,2024-08-11T18:00:00-05:00,2024-08-11T23:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,30.3
2024-08-11T18:00:00-05:00,2024-08-11T23:00:00+00:00,2024-08-11T19:00:00-05:00,2024-08-12T00:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,34.17
2024-08-11T19:00:00-05:00,2024-08-12T00:00:00+00:00,2024-08-11T20:00:00-05:00,2024-08-12T01:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,45.2
2024-08-11T20:00:00-05:00,2024-08-12T01:00:00+00:00,2024-08-11T21:00:00-05:00,2024-08-12T02:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,43.99
2024-08-11T21:00:00-05:00,2024-08-12T02:00:00+00:00,2024-08-11T22:00:00-05:00,2024-08-12T03:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,26.58
2024-08-11T22:00:00-05:00,2024-08-12T03:00:00+00:00,2024-08-11T23:00:00-05:00,2024-08-12T04:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,22.06
2024-08-11T23:00:00-05:00,2024-08-12T04:00:00+00:00,2024-08-12T00:00:00-05:00,2024-08-12T05:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,17.37
2024-08-12T00:00:00-05:00,2024-08-12T05:00:00+00:00,2024-08-12T01:00:00-05:00,2024-08-12T06:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,16.83
2024-08-12T01:00:00-05:00,2024-08-12T06:00:00+00:00,2024-08-12T02:00:00-05:00,2024-08-12T07:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,15.18
2024-08-12T02:00:00-05:00,2024-08-12T07:00:00+00:00,2024-08-12T03:00:00-05:00,2024-08-12T08:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,13.48
2024-08-12T03:00:00-05:00,2024-08-12T08:00:00+00:00,2024-08-12T04:00:00-05:00,2024-08-12T09:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,12.67
2024-08-12T04:00:00-05:00,2024-08-12T09:00:00+00:00,2024-08-12T05:00:00-05:00,2024-08-12T10:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,13.59
2024-08-12T05:00:00-05:00,2024-08-12T10:00:00+00:00,2024-08-12T06:00:00-05:00,2024-08-12T11:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,15.95
2024-08-12T06:00:00-05:00,2024-08-12T11:00:00+00:00,2024-08-12T07:00:00-05:00,2024-08-12T12:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,15.41
2024-08-12T07:00:00-05:00,2024-08-12T12:00:00+00:00,2024-08-12T08:00:00-05:00,2024-08-12T13:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,15.45
2024-08-12T08:00:00-05:00,2024-08-12T13:00:00+00:00,2024-08-12T09:00:00-05:00,2024-08-12T14:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,11.71
2024-08-12T09:00:00-05:00,2024-08-12T14:00:00+00:00,2024-08-12T10:00:00-05:00,2024-08-12T15:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,12.53
2024-08-12T10:00:00-05:00,2024-08-12T15:00:00+00:00,2024-08-12T11:00:00-05:00,2024-08-12T16:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,14.91
2024-08-12T11:00:00-05:00,2024-08-12T16:00:00+00:00,2024-08-12T12:00:00-05:00,2024-08-12T17:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,22.25
2024-08-12T12:00:00-05:00,2024-08-12T17:00:00+00:00,2024-08-12T13:00:00-05:00,2024-08-12T18:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,29.85
2024-08-12T13:00:00-05:00,2024-08-12T18:00:00+00:00,2024-08-12T14:00:00-05:00,2024-08-12T19:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,37.86
2024-08-12T14:00:00-05:00,2024-08-12T19:00:00+00:00,2024-08-12T15:00:00-05:00,2024-08-12T20:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,40.01
2024-08-12T15:00:00-05:00,2024-08-12T20:00:00+00:00,2024-08-12T16:00:00-05:00,2024-08-12T21:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,41.31
2024-08-12T16:00:00-05:00,2024-08-12T21:00:00+00:00,2024-08-12T17:00:00-05:00,2024-08-12T22:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,45.24
2024-08-12T17:00:00-05:00,2024-08-12T22:00:00+00:00,2024-08-12T18:00:00-05:00,2024-08-12T23:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,34.01
2024-08-12T18:00:00-05:00,2024-08-12T23:00:00+00:00,2024-08-12T19:00:00-05:00,2024-08-13T00:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,36.83
2024-08-12T19:00:00-05:00,2024-08-13T00:00:00+00:00,2024-08-12T20:00:00-05:00,2024-08-13T01:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,50.81
2024-08-12T20:00:00-05:00,2024-08-13T01:00:00+00:00,2024-08-12T21:00:00-05:00,2024-08-13T02:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,47.7
2024-08-12T21:00:00-05:00,2024-08-13T02:00:00+00:00,2024-08-12T22:00:00-05:00,2024-08-13T03:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,26.75
2024-08-12T22:00:00-05:00,2024-08-13T03:00:00+00:00,2024-08-12T23:00:00-05:00,2024-08-13T04:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,23.58
2024-08-12T23:00:00-05:00,2024-08-13T04:00:00+00:00,2024-08-13T00:00:00-05:00,2024-08-13T05:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,19.44
2024-08-13T00:00:00-05:00,2024-08-13T05:00:00+00:00,2024-08-13T01:00:00-05:00,2024-08-13T06:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,17.09
2024-08-13T01:00:00-05:00,2024-08-13T06:00:00+00:00,2024-08-13T02:00:00-05:00,2024-08-13T07:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,15.97
2024-08-13T02:00:00-05:00,2024-08-13T07:00:00+00:00,2024-08-13T03:00:00-05:00,2024-08-13T08:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,14.55
2024-08-13T03:00:00-05:00,2024-08-13T08:00:00+00:00,2024-08-13T04:00:00-05:00,2024-08-13T09:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,15.02
2024-08-13T04:00:00-05:00,2024-08-13T09:00:00+00:00,2024-08-13T05:00:00-05:00,2024-08-13T10:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,15.82
2024-08-13T05:00:00-05:00,2024-08-13T10:00:00+00:00,2024-08-13T06:00:00-05:00,2024-08-13T11:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,17.75
2024-08-13T06:00:00-05:00,2024-08-13T11:00:00+00:00,2024-08-13T07:00:00-05:00,2024-08-13T12:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,18.52
2024-08-13T07:00:00-05:00,2024-08-13T12:00:00+00:00,2024-08-13T08:00:00-05:00,2024-08-13T13:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,17.7
2024-08-13T08:00:00-05:00,2024-08-13T13:00:00+00:00,2024-08-13T09:00:00-05:00,2024-08-13T14:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,14.19
2024-08-13T09:00:00-05:00,2024-08-13T14:00:00+00:00,2024-08-13T10:00:00-05:00,2024-08-13T15:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,12.93
2024-08-13T10:00:00-05:00,2024-08-13T15:00:00+00:00,2024-08-13T11:00:00-05:00,2024-08-13T16:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,16.0
2024-08-13T11:00:00-05:00,2024-08-13T16:00:00+00:00,2024-08-13T12:00:00-05:00,2024-08-13T17:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,20.19
2024-08-13T12:00:00-05:00,2024-08-13T17:00:00+00:00,2024-08-13T13:00:00-05:00,2024-08-13T18:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,25.08
2024-08-13T13:00:00-05:00,2024-08-13T18:00:00+00:00,2024-08-13T14:00:00-05:00,2024-08-13T19:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,27.94
2024-08-13T14:00:00-05:00,2024-08-13T19:00:00+00:00,2024-08-13T15:00:00-05:00,2024-08-13T20:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,29.22
2024-08-13T15:00:00-05:00,2024-08-13T20:00:00+00:00,2024-08-13T16:00:00-05:00,2024-08-13T21:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,30.7
2024-08-13T16:00:00-05:00,2024-08-13T21:00:00+00:00,2024-08-13T17:00:00-05:00,2024-08-13T22:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,31.72
2024-08-13T17:00:00-05:00,2024-08-13T22:00:00+00:00,2024-08-13T18:00:00-05:00,2024-08-13T23:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,30.39
2024-08-13T18:00:00-05:00,2024-08-13T23:00:00+00:00,2024-08-13T19:00:00-05:00,2024-08-14T00:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,30.0
2024-08-13T19:00:00-05:00,2024-08-14T00:00:00+00:00,2024-08-13T20:00:00-05:00,2024-08-14T01:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,46.91
2024-08-13T20:00:00-05:00,2024-08-14T01:00:00+00:00,2024-08-13T21:00:00-05:00,2024-08-14T02:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,48.76
2024-08-13T21:00:00-05:00,2024-08-14T02:00:00+00:00,2024-08-13T22:00:00-05:00,2024-08-14T03:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,25.27
2024-08-13T22:00:00-05:00,2024-08-14T03:00:00+00:00,2024-08-13T23:00:00-05:00,2024-08-14T04:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,23.71
2024-08-13T23:00:00-05:00,2024-08-14T04:00:00+00:00,2024-08-14T00:00:00-05:00,2024-08-14T05:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,19.31
2024-08-14T00:00:00-05:00,2024-08-14T05:00:00+00:00,2024-08-14T01:00:00-05:00,2024-08-14T06:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,18.14
2024-08-14T01:00:00-05:00,2024-08-14T06:00:00+00:00,2024-08-14T02:00:00-05:00,2024-08-14T07:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,16.08
2024-08-14T02:00:00-05:00,2024-08-14T07:00:00+00:00,2024-08-14T03:00:00-05:00,2024-08-14T08:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,14.98
2024-08-14T03:00:00-05:00,2024-08-14T08:00:00+00:00,2024-08-14T04:00:00-05:00,2024-08-14T09:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,14.32
2024-08-14T04:00:00-05:00,2024-08-14T09:00:00+00:00,2024-08-14T05:00:00-05:00,2024-08-14T10:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,14.35
2024-08-14T05:00:00-05:00,2024-08-14T10:00:00+00:00,2024-08-14T06:00:00-05:00,2024-08-14T11:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,16.44
2024-08-14T06:00:00-05:00,2024-08-14T11:00:00+00:00,2024-08-14T07:00:00-05:00,2024-08-14T12:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,17.02
2024-08-14T07:00:00-05:00,2024-08-14T12:00:00+00:00,2024-08-14T08:00:00-05:00,2024-08-14T13:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,16.54
2024-08-14T08:00:00-05:00,2024-08-14T13:00:00+00:00,2024-08-14T09:00:00-05:00,2024-08-14T14:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,11.83
2024-08-14T09:00:00-05:00,2024-08-14T14:00:00+00:00,2024-08-14T10:00:00-05:00,2024-08-14T15:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,12.8
2024-08-14T10:00:00-05:00,2024-08-14T15:00:00+00:00,2024-08-14T11:00:00-05:00,2024-08-14T16:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,15.94
2024-08-14T11:00:00-05:00,2024-08-14T16:00:00+00:00,2024-08-14T12:00:00-05:00,2024-08-14T17:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,20.12
2024-08-14T12:00:00-05:00,2024-08-14T17:00:00+00:00,2024-08-14T13:00:00-05:00,2024-08-14T18:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,26.6
2024-08-14T13:00:00-05:00,2024-08-14T18:00:00+00:00,2024-08-14T14:00:00-05:00,2024-08-14T19:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,28.43
2024-08-14T14:00:00-05:00,2024-08-14T19:00:00+00:00,2024-08-14T15:00:00-05:00,2024-08-14T20:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,32.16
2024-08-14T15:00:00-05:00,2024-08-14T20:00:00+00:00,2024-08-14T16:00:00-05:00,2024-08-14T21:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,36.09
2024-08-14T16:00:00-05:00,2024-08-14T21:00:00+00:00,2024-08-14T17:00:00-05:00,2024-08-14T22:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,39.89
2024-08-14T17:00:00-05:00,2024-08-14T22:00:00+00:00,2024-08-14T18:00:00-05:00,2024-08-14T23:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,36.69
2024-08-14T18:00:00-05:00,2024-08-14T23:00:00+00:00,2024-08-14T19:00:00-05:00,2024-08-15T00:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,48.62
2024-08-14T19:00:00-05:00,2024-08-15T00:00:00+00:00,2024-08-14T20:00:00-05:00,2024-08-15T01:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,88.04
2024-08-14T20:00:00-05:00,2024-08-15T01:00:00+00:00,2024-08-14T21:00:00-05:00,2024-08-15T02:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,58.19
2024-08-14T21:00:00-05:00,2024-08-15T02:00:00+00:00,2024-08-14T22:00:00-05:00,2024-08-15T03:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,30.39
2024-08-14T22:00:00-05:00,2024-08-15T03:00:00+00:00,2024-08-14T23:00:00-05:00,2024-08-15T04:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,25.18
2024-08-14T23:00:00-05:00,2024-08-15T04:00:00+00:00,2024-08-15T00:00:00-05:00,2024-08-15T05:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,20.64
2024-08-15T00:00:00-05:00,2024-08-15T05:00:00+00:00,2024-08-15T01:00:00-05:00,2024-08-15T06:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,19.76
2024-08-15T01:00:00-05:00,2024-08-15T06:00:00+00:00,2024-08-15T02:00:00-05:00,2024-08-15T07:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,17.07
2024-08-15T02:00:00-05:00,2024-08-15T07:00:00+00:00,2024-08-15T03:00:00-05:00,2024-08-15T08:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,15.76
2024-08-15T03:00:00-05:00,2024-08-15T08:00:00+00:00,2024-08-15T04:00:00-05:00,2024-08-15T09:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,14.95
2024-08-15T04:00:00-05:00,2024-08-15T09:00:00+00:00,2024-08-15T05:00:00-05:00,2024-08-15T10:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,15.52
2024-08-15T05:00:00-05:00,2024-08-15T10:00:00+00:00,2024-08-15T06:00:00-05:00,2024-08-15T11:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,17.06
2024-08-15T06:00:00-05:00,2024-08-15T11:00:00+00:00,2024-08-15T07:00:00-05:00,2024-08-15T12:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,17.37
2024-08-15T07:00:00-05:00,2024-08-15T12:00:00+00:00,2024-08-15T08:00:00-05:00,2024-08-15T13:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,17.04
2024-08-15T08:00:00-05:00,2024-08-15T13:00:00+00:00,2024-08-15T09:00:00-05:00,2024-08-15T14:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,12.63
2024-08-15T09:00:00-05:00,2024-08-15T14:00:00+00:00,2024-08-15T10:00:00-05:00,2024-08-15T15:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,12.97
2024-08-15T10:00:00-05:00,2024-08-15T15:00:00+00:00,2024-08-15T11:00:00-05:00,2024-08-15T16:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,15.74
2024-08-15T11:00:00-05:00,2024-08-15T16:00:00+00:00,2024-08-15T12:00:00-05:00,2024-08-15T17:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,23.82
2024-08-15T12:00:00-05:00,2024-08-15T17:00:00+00:00,2024-08-15T13:00:00-05:00,2024-08-15T18:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,27.16
2024-08-15T13:00:00-05:00,2024-08-15T18:00:00+00:00,2024-08-15T14:00:00-05:00,2024-08-15T19:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,35.77
2024-08-15T14:00:00-05:00,2024-08-15T19:00:00+00:00,2024-08-15T15:00:00-05:00,2024-08-15T20:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,39.7
2024-08-15T15:00:00-05:00,2024-08-15T20:00:00+00:00,2024-08-15T16:00:00-05:00,2024-08-15T21:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,46.32
2024-08-15T16:00:00-05:00,2024-08-15T21:00:00+00:00,2024-08-15T17:00:00-05:00,2024-08-15T22:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,53.71
2024-08-15T17:00:00-05:00,2024-08-15T22:00:00+00:00,2024-08-15T18:00:00-05:00,2024-08-15T23:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,53.16
2024-08-15T18:00:00-05:00,2024-08-15T23:00:00+00:00,2024-08-15T19:00:00-05:00,2024-08-16T00:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,88.82
2024-08-15T19:00:00-05:00,2024-08-16T00:00:00+00:00,2024-08-15T20:00:00-05:00,2024-08-16T01:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,168.29
2024-08-15T20:00:00-05:00,2024-08-16T01:00:00+00:00,2024-08-15T21:00:00-05:00,2024-08-16T02:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,99.34
2024-08-15T21:00:00-05:00,2024-08-16T02:00:00+00:00,2024-08-15T22:00:00-05:00,2024-08-16T03:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,36.45
2024-08-15T22:00:00-05:00,2024-08-16T03:00:00+00:00,2024-08-15T23:00:00-05:00,2024-08-16T04:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,29.53
2024-08-15T23:00:00-05:00,2024-08-16T04:00:00+00:00,2024-08-16T00:00:00-05:00,2024-08-16T05:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,23.65
2024-08-16T00:00:00-05:00,2024-08-16T05:00:00+00:00,2024-08-16T01:00:00-05:00,2024-08-16T06:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,22.62
2024-08-16T01:00:00-05:00,2024-08-16T06:00:00+00:00,2024-08-16T02:00:00-05:00,2024-08-16T07:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,20.57
2024-08-16T02:00:00-05:00,2024-08-16T07:00:00+00:00,2024-08-16T03:00:00-05:00,2024-08-16T08:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,17.68
2024-08-16T03:00:00-05:00,2024-08-16T08:00:00+00:00,2024-08-16T04:00:00-05:00,2024-08-16T09:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,16.81
2024-08-16T04:00:00-05:00,2024-08-16T09:00:00+00:00,2024-08-16T05:00:00-05:00,2024-08-16T10:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,16.97
2024-08-16T05:00:00-05:00,2024-08-16T10:00:00+00:00,2024-08-16T06:00:00-05:00,2024-08-16T11:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,18.76
2024-08-16T06:00:00-05:00,2024-08-16T11:00:00+00:00,2024-08-16T07:00:00-05:00,2024-08-16T12:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,20.29
2024-08-16T07:00:00-05:00,2024-08-16T12:00:00+00:00,2024-08-16T08:00:00-05:00,2024-08-16T13:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,18.82
2024-08-16T08:00:00-05:00,2024-08-16T13:00:00+00:00,2024-08-16T09:00:00-05:00,2024-08-16T14:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,15.59
2024-08-16T09:00:00-05:00,2024-08-16T14:00:00+00:00,2024-08-16T10:00:00-05:00,2024-08-16T15:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,15.05
2024-08-16T10:00:00-05:00,2024-08-16T15:00:00+00:00,2024-08-16T11:00:00-05:00,2024-08-16T16:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,18.8
2024-08-16T11:00:00-05:00,2024-08-16T16:00:00+00:00,2024-08-16T12:00:00-05:00,2024-08-16T17:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,26.14
2024-08-16T12:00:00-05:00,2024-08-16T17:00:00+00:00,2024-08-16T13:00:00-05:00,2024-08-16T18:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,32.94
2024-08-16T13:00:00-05:00,2024-08-16T18:00:00+00:00,2024-08-16T14:00:00-05:00,2024-08-16T19:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,43.26
2024-08-16T14:00:00-05:00,2024-08-16T19:00:00+00:00,2024-08-16T15:00:00-05:00,2024-08-16T20:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,50.29
2024-08-16T15:00:00-05:00,2024-08-16T20:00:00+00:00,2024-08-16T16:00:00-05:00,2024-08-16T21:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,57.61
2024-08-16T16:00:00-05:00,2024-08-16T21:00:00+00:00,2024-08-16T17:00:00-05:00,2024-08-16T22:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,65.67
2024-08-16T17:00:00-05:00,2024-08-16T22:00:00+00:00,2024-08-16T18:00:00-05:00,2024-08-16T23:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,65.06
2024-08-16T18:00:00-05:00,2024-08-16T23:00:00+00:00,2024-08-16T19:00:00-05:00,2024-08-17T00:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,106.65
2024-08-16T19:00:00-05:00,2024-08-17T00:00:00+00:00,2024-08-16T20:00:00-05:00,2024-08-17T01:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,190.96
2024-08-16T20:00:00-05:00,2024-08-17T01:00:00+00:00,2024-08-16T21:00:00-05:00,2024-08-17T02:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,99.43
2024-08-16T21:00:00-05:00,2024-08-17T02:00:00+00:00,2024-08-16T22:00:00-05:00,2024-08-17T03:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,35.11
2024-08-16T22:00:00-05:00,2024-08-17T03:00:00+00:00,2024-08-16T23:00:00-05:00,2024-08-17T04:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,28.08
2024-08-16T23:00:00-05:00,2024-08-17T04:00:00+00:00,2024-08-17T00:00:00-05:00,2024-08-17T05:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,22.25
2024-08-17T00:00:00-05:00,2024-08-17T05:00:00+00:00,2024-08-17T01:00:00-05:00,2024-08-17T06:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,20.44
2024-08-17T01:00:00-05:00,2024-08-17T06:00:00+00:00,2024-08-17T02:00:00-05:00,2024-08-17T07:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,18.49
2024-08-17T02:00:00-05:00,2024-08-17T07:00:00+00:00,2024-08-17T03:00:00-05:00,2024-08-17T08:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,16.89
2024-08-17T03:00:00-05:00,2024-08-17T08:00:00+00:00,2024-08-17T04:00:00-05:00,2024-08-17T09:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,15.47
2024-08-17T04:00:00-05:00,2024-08-17T09:00:00+00:00,2024-08-17T05:00:00-05:00,2024-08-17T10:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,13.49
