interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,location,location_type,spp
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,PSA_PSA_G5,Resource Node,24.97
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,PSA_PSA_G6,Resource Node,24.97
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,PSA_PSA_G7,Resource Node,24.97
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,PSA_PUN1,Resource Node,24.97
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,PSA_PUN2,Resource Node,24.97
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,PSA_PUN3,Resource Node,24.97
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,PSA_PUN4,Resource Node,24.97
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,PSA_PUN5,Resource Node,24.97
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,PSG_CC1,Resource Node,24.97
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,PSG_PSG_GT2,Resource Node,24.97
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,PSG_PSG_GT3,Resource Node,24.97
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,PSG_PSG_ST1,Resource Node,24.97
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,PTLBES_BESS1,Resource Node,23.9
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,PYR_PYRON1,Resource Node,24.24
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,QALSW_ALL,Resource Node,35.83
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,QALSW_CC1,Resource Node,35.83
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,QALSW_CC2,Resource Node,35.83
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,QUEEN_BA_RN,Resource Node,34.91
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,QUEEN_SL_RN,Resource Node,34.91
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,RAB_G1-8,Resource Node,24.97
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,RADN_SLR_ALL,Resource Node,24.88
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,RAMBLER_UNIT,Resource Node,26.83
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,RANCHERO_ALL,Resource Node,31.25
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,RAT_RN_1,Resource Node,26.89
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,RAYB_G78910,Resource Node,23.53
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,RAYBURN_CC1,Resource Node,23.53
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,RBN_BESS1,Resource Node,24.99
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,RDCAN_RDCNY1,Resource Node,23.97
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,REDBARN_RN,Resource Node,33.96
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,REDFISH_ALL,Resource Node,17.88
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,REDGATE_ALL,Resource Node,27.69
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,REDGATE_RN,Resource Node,28.64
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,RELOJ_ALL,Resource Node,-15.39
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,REROCK_ALL,Resource Node,35.09
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,RHESS2_ESS1,Resource Node,25.6
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,RIGGIN_UNIT1,Resource Node,35.45
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,RIOG_ESR_RN,Resource Node,27.7
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,RIONOG_CC1,Resource Node,26.16
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,RIONOG_CT1,Resource Node,26.16
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,RIONOG_CT2,Resource Node,26.16
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,RIONOG_CT3,Resource Node,26.16
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,RIONOG_ST1,Resource Node,26.16
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,RIPPEY_ALL,Resource Node,24.66
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,RN_APOGEE,Resource Node,24.36
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,RN_BYU_G8,Resource Node,24.97
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,RN_DEC_AGR_A,Resource Node,24.66
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,RN_DEC_AGR_B,Resource Node,24.66
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,RN_DEC_AGR_C,Resource Node,24.66
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,RN_DEC_AGR_D,Resource Node,24.66
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,RN_ECEC_HOLT,Resource Node,36.22
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,RN_OCI_ALAMO,Resource Node,26.87
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,RN_RTS1,Resource Node,24.88
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,RN_SR_WIND1,Resource Node,16.71
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,RN_TOSBATT,Resource Node,45.64
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,ROSELAND_ALL,Resource Node,25.02
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,ROUTE66_RN,Resource Node,24.12
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,ROW_ALL,Resource Node,24.97
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,RPUBRDS_RN,Resource Node,25.09
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,RRANCHES_ALL,Resource Node,35.88
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,RRC_WIND_ALL,Resource Node,24.66
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,RSK_RN,Resource Node,34.6
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,RTLSNAKE_BT,Resource Node,35.94
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,RUSSEKST_RN,Resource Node,34.95
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,RVRVLYS_ALL,Resource Node,25.62
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SADLBACK_RN,Resource Node,35.68
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SALVTION_GEN,Resource Node,24.36
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SAMSON_ALL,Resource Node,24.72
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SANDHSYD1_2,Resource Node,25.75
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SANDHSYD3_4,Resource Node,25.75
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SANDHSYD_5AC,Resource Node,25.75
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SANDHSYD6_7,Resource Node,25.75
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SANDHSYD_CC1,Resource Node,25.75
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SAN_SANMIGG1,Resource Node,24.73
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SANTACRU_ALL,Resource Node,20.34
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SBEAN_BESS,Resource Node,35.87
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SBE_RN_1,Resource Node,24.96
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SC2SES_UNIT1,Resource Node,24.83
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SCES_UNIT1,Resource Node,25.02
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SCLP_PUN1,Resource Node,24.94
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SCLP_PUN2,Resource Node,24.94
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SCLP_PUN3,Resource Node,24.94
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SCLP_PUN4,Resource Node,24.94
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SCLP_SCLPC_1,Resource Node,24.94
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SCLP_SCLPC_2,Resource Node,24.94
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SCLP_SCLPC_3,Resource Node,24.94
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SCLP_SCLPC_4,Resource Node,24.94
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SCSES_UNIT2,Resource Node,24.83
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SDSES_PUN1,Resource Node,25.5
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SDSES_PUN3,Resource Node,25.5
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SENATEWD_1,Resource Node,24.51
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SG_BES_BESS1,Resource Node,35.45
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SGM_SIGNALMT,Resource Node,46.41
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SGSA_DGR,Resource Node,35.09
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SHAFFER_ALL,Resource Node,19.98
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SHAMROCK_RN,Resource Node,30.95
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SHANNONW_RN,Resource Node,24.49
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SHEEPCRK_1,Resource Node,24.66
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,S_HILLS_RN,Resource Node,26.06
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SILASRAY_CC1,Resource Node,17.55
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SIL_SILAS_10,Resource Node,17.55
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SIL_SILAS_6,Resource Node,17.55
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SIL_SILAS_9,Resource Node,17.55
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SIRIUS_UNIT1,Resource Node,35.25
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SJS_SJS_G1,Resource Node,24.97
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SJS_SJS_G2,Resource Node,24.97
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SKY1,Resource Node,25.04
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SLCN_ESS_ALL,Resource Node,25.69
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SL_PUN1,Resource Node,24.97
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SL_PUN2,Resource Node,24.97
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SLTFRK_UN1_2,Resource Node,24.15
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SNY_BESS_RN,Resource Node,25.31
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SOLARA_UNIT1,Resource Node,23.88
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SPARTA_ALL,Resource Node,22.16
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SPLAIN1_RN,Resource Node,24.08
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SPLAIN2_RN,Resource Node,24.08
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SPNC_SPNCE_4,Resource Node,24.66
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SPNC_SPNCE_5,Resource Node,24.66
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SPTX12B_RN,Resource Node,35.83
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SROSA_ESR_RN,Resource Node,17.06
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SRWE1_UNIT1,Resource Node,26.04
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SSPURT_WIND1,Resource Node,24.09
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,STAM_SLR_ALL,Resource Node,24.72
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,STEAM_ENG123,Resource Node,24.73
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,STEA_STEAM_1,Resource Node,24.74
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,STEA_STEAM_2,Resource Node,24.73
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,STEA_STEAM_3,Resource Node,24.73
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,STELLA_RN,Resource Node,17.89
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,STP_STP_G1,Resource Node,24.9
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,STP_STP_G2,Resource Node,24.9
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,STRATEGC_RN,Resource Node,24.81
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,STWF_T1,Resource Node,24.18
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SUNVASLR_ALL,Resource Node,24.92
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SWEC_G1,Resource Node,43.77
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SWEETWN2_2_4,Resource Node,24.06
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SWEETWN3_3,Resource Node,24.06
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SWEETWND_1,Resource Node,24.06
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SWOOSE1_U1,Resource Node,36.11
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SWOOSEII_RN,Resource Node,36.11
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SWT_BESS_RN,Resource Node,24.99
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,SWTWN4_WND45,Resource Node,24.06
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,TAHOKA_ALL,Resource Node,26.29
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,TAV_RN,Resource Node,24.99
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,TAYGETE2_ALL,Resource Node,35.47
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,TAYGETE_ALL,Resource Node,35.47
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,TBWF_ES_BES1,Resource Node,35.75
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,TC_GTG2_RN,Resource Node,24.97
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,T_CK_GT2_RN,Resource Node,27.18
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,T_CK_GT3_RN,Resource Node,27.18
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,TC_PUN1,Resource Node,24.97
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,TC_PUN2,Resource Node,24.97
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,TC_TCHP1,Resource Node,24.97
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,TEN_CC1,Resource Node,24.74
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,TEN_CT1_STG,Resource Node,24.74
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,TGCCS_ALL,Resource Node,24.82
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,TGCCS_CC1,Resource Node,24.82
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,TGF_TGFGT,Resource Node,24.87
2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,2024-06-01T00:00:00-05:00,2024-06-01T05:00:00+00:00,TGS_GT01,Resource Node,24.87
