time_local,time_utc,nuclear
2024-11-30T18:04:57-06:00,2024-12-01T00:04:57+00:00,5101.6
2024-11-30T18:09:57-06:00,2024-12-01T00:09:57+00:00,5101.2
2024-11-30T18:14:57-06:00,2024-12-01T00:14:57+00:00,5101.7
2024-11-30T18:19:57-06:00,2024-12-01T00:19:57+00:00,5102.7
2024-11-30T18:24:57-06:00,2024-12-01T00:24:57+00:00,5100.2
2024-11-30T18:29:57-06:00,2024-12-01T00:29:57+00:00,5100.9
2024-11-30T18:34:57-06:00,2024-12-01T00:34:57+00:00,5102.5
2024-11-30T18:39:57-06:00,2024-12-01T00:39:57+00:00,5101.9
2024-11-30T18:44:57-06:00,2024-12-01T00:44:57+00:00,5102.4
2024-11-30T18:49:57-06:00,2024-12-01T00:49:57+00:00,5101.2
2024-11-30T18:54:57-06:00,2024-12-01T00:54:57+00:00,5101.3
2024-11-30T18:59:57-06:00,2024-12-01T00:59:57+00:00,5101.2
2024-11-30T19:04:57-06:00,2024-12-01T01:04:57+00:00,5100.0
2024-11-30T19:09:57-06:00,2024-12-01T01:09:57+00:00,5099.9
2024-11-30T19:14:57-06:00,2024-12-01T01:14:57+00:00,5100.5
2024-11-30T19:19:57-06:00,2024-12-01T01:19:57+00:00,5101.2
2024-11-30T19:24:57-06:00,2024-12-01T01:24:57+00:00,5100.8
2024-11-30T19:29:57-06:00,2024-12-01T01:29:57+00:00,5101.5
2024-11-30T19:34:57-06:00,2024-12-01T01:34:57+00:00,5101.8
2024-11-30T19:39:57-06:00,2024-12-01T01:39:57+00:00,5100.1
2024-11-30T19:44:57-06:00,2024-12-01T01:44:57+00:00,5103.0
2024-11-30T19:49:57-06:00,2024-12-01T01:49:57+00:00,5101.5
2024-11-30T19:54:57-06:00,2024-12-01T01:54:57+00:00,5098.7
2024-11-30T19:59:57-06:00,2024-12-01T01:59:57+00:00,5101.0
2024-11-30T20:04:57-06:00,2024-12-01T02:04:57+00:00,5100.6
2024-11-30T20:09:57-06:00,2024-12-01T02:09:57+00:00,5100.4
2024-11-30T20:14:57-06:00,2024-12-01T02:14:57+00:00,5100.9
2024-11-30T20:19:57-06:00,2024-12-01T02:19:57+00:00,5099.7
2024-11-30T20:24:57-06:00,2024-12-01T02:24:57+00:00,5101.2
2024-11-30T20:29:57-06:00,2024-12-01T02:29:57+00:00,5100.8
2024-11-30T20:34:57-06:00,2024-12-01T02:34:57+00:00,5099.8
2024-11-30T20:39:57-06:00,2024-12-01T02:39:57+00:00,5100.4
2024-11-30T20:44:57-06:00,2024-12-01T02:44:57+00:00,5097.8
2024-11-30T20:49:57-06:00,2024-12-01T02:49:57+00:00,5097.8
2024-11-30T20:54:57-06:00,2024-12-01T02:54:57+00:00,5101.2
2024-11-30T20:59:57-06:00,2024-12-01T02:59:57+00:00,5099.7
2024-11-30T21:04:57-06:00,2024-12-01T03:04:57+00:00,5101.1
2024-11-30T21:09:57-06:00,2024-12-01T03:09:57+00:00,5102.0
2024-11-30T21:14:57-06:00,2024-12-01T03:14:57+00:00,5100.8
2024-11-30T21:19:57-06:00,2024-12-01T03:19:57+00:00,5100.9
2024-11-30T21:24:57-06:00,2024-12-01T03:24:57+00:00,5100.2
2024-11-30T21:29:57-06:00,2024-12-01T03:29:57+00:00,5099.5
2024-11-30T21:34:57-06:00,2024-12-01T03:34:57+00:00,5099.9
2024-11-30T21:39:57-06:00,2024-12-01T03:39:57+00:00,5101.3
2024-11-30T21:44:57-06:00,2024-12-01T03:44:57+00:00,5098.2
2024-11-30T21:49:57-06:00,2024-12-01T03:49:57+00:00,5099.1
2024-11-30T21:54:57-06:00,2024-12-01T03:54:57+00:00,5100.6
2024-11-30T21:59:57-06:00,2024-12-01T03:59:57+00:00,5102.6
2024-11-30T22:04:57-06:00,2024-12-01T04:04:57+00:00,5098.7
2024-11-30T22:09:57-06:00,2024-12-01T04:09:57+00:00,5099.5
2024-11-30T22:14:57-06:00,2024-12-01T04:14:57+00:00,5099.9
2024-11-30T22:19:57-06:00,2024-12-01T04:19:57+00:00,5102.4
2024-11-30T22:24:57-06:00,2024-12-01T04:24:57+00:00,5101.2
2024-11-30T22:29:57-06:00,2024-12-01T04:29:57+00:00,5099.8
2024-11-30T22:34:57-06:00,2024-12-01T04:34:57+00:00,5098.7
2024-11-30T22:39:57-06:00,2024-12-01T04:39:57+00:00,5100.4
2024-11-30T22:44:57-06:00,2024-12-01T04:44:57+00:00,5099.5
2024-11-30T22:49:57-06:00,2024-12-01T04:49:57+00:00,5099.7
2024-11-30T22:54:57-06:00,2024-12-01T04:54:57+00:00,5101.3
2024-11-30T22:59:57-06:00,2024-12-01T04:59:57+00:00,5099.7
2024-11-30T23:04:57-06:00,2024-12-01T05:04:57+00:00,5100.4
2024-11-30T23:09:57-06:00,2024-12-01T05:09:57+00:00,5101.3
2024-11-30T23:14:57-06:00,2024-12-01T05:14:57+00:00,5101.5
2024-11-30T23:19:57-06:00,2024-12-01T05:19:57+00:00,5101.2
2024-11-30T23:24:57-06:00,2024-12-01T05:24:57+00:00,5101.4
2024-11-30T23:29:57-06:00,2024-12-01T05:29:57+00:00,5102.3
2024-11-30T23:34:57-06:00,2024-12-01T05:34:57+00:00,5101.2
2024-11-30T23:39:57-06:00,2024-12-01T05:39:57+00:00,5100.7
2024-11-30T23:44:57-06:00,2024-12-01T05:44:57+00:00,5100.9
2024-11-30T23:49:57-06:00,2024-12-01T05:49:57+00:00,5101.1
2024-11-30T23:54:57-06:00,2024-12-01T05:54:57+00:00,5099.0
2024-11-30T23:59:57-06:00,2024-12-01T05:59:57+00:00,5099.7
2024-12-01T00:04:57-06:00,2024-12-01T06:04:57+00:00,5100.3
2024-12-01T00:09:57-06:00,2024-12-01T06:09:57+00:00,5101.6
2024-12-01T00:14:57-06:00,2024-12-01T06:14:57+00:00,5099.9
2024-12-01T00:19:57-06:00,2024-12-01T06:19:57+00:00,5102.4
2024-12-01T00:24:57-06:00,2024-12-01T06:24:57+00:00,5100.9
2024-12-01T00:29:57-06:00,2024-12-01T06:29:57+00:00,5102.3
2024-12-01T00:34:57-06:00,2024-12-01T06:34:57+00:00,5100.8
2024-12-01T00:39:57-06:00,2024-12-01T06:39:57+00:00,5101.7
2024-12-01T00:44:57-06:00,2024-12-01T06:44:57+00:00,5099.5
2024-12-01T00:49:57-06:00,2024-12-01T06:49:57+00:00,5103.0
2024-12-01T00:54:57-06:00,2024-12-01T06:54:57+00:00,5101.1
2024-12-01T00:59:57-06:00,2024-12-01T06:59:57+00:00,5101.2
2024-12-01T01:04:57-06:00,2024-12-01T07:04:57+00:00,5099.9
2024-12-01T01:09:57-06:00,2024-12-01T07:09:57+00:00,5101.1
2024-12-01T01:14:57-06:00,2024-12-01T07:14:57+00:00,5101.1
2024-12-01T01:19:57-06:00,2024-12-01T07:19:57+00:00,5099.6
2024-12-01T01:24:57-06:00,2024-12-01T07:24:57+00:00,5101.0
2024-12-01T01:29:57-06:00,2024-12-01T07:29:57+00:00,5098.9
2024-12-01T01:34:57-06:00,2024-12-01T07:34:57+00:00,5100.4
2024-12-01T01:39:57-06:00,2024-12-01T07:39:57+00:00,5100.3
2024-12-01T01:44:57-06:00,2024-12-01T07:44:57+00:00,5100.7
2024-12-01T01:49:57-06:00,2024-12-01T07:49:57+00:00,5101.4
2024-12-01T01:54:57-06:00,2024-12-01T07:54:57+00:00,5101.1
2024-12-01T01:59:57-06:00,2024-12-01T07:59:57+00:00,5101.5
2024-12-01T02:04:57-06:00,2024-12-01T08:04:57+00:00,5103.7
2024-12-01T02:09:57-06:00,2024-12-01T08:09:57+00:00,5100.5
2024-12-01T02:14:57-06:00,2024-12-01T08:14:57+00:00,5100.6
2024-12-01T02:19:57-06:00,2024-12-01T08:19:57+00:00,5098.2
2024-12-01T02:24:57-06:00,2024-12-01T08:24:57+00:00,5101.1
2024-12-01T02:29:57-06:00,2024-12-01T08:29:57+00:00,5104.5
2024-12-01T02:34:57-06:00,2024-12-01T08:34:57+00:00,5099.6
2024-12-01T02:39:57-06:00,2024-12-01T08:39:57+00:00,5101.1
2024-12-01T02:44:57-06:00,2024-12-01T08:44:57+00:00,5099.0
2024-12-01T02:49:57-06:00,2024-12-01T08:49:57+00:00,5099.9
2024-12-01T02:54:57-06:00,2024-12-01T08:54:57+00:00,5101.6
2024-12-01T02:59:57-06:00,2024-12-01T08:59:57+00:00,5100.2
2024-12-01T03:04:57-06:00,2024-12-01T09:04:57+00:00,5100.8
2024-12-01T03:09:57-06:00,2024-12-01T09:09:57+00:00,5101.2
2024-12-01T03:14:57-06:00,2024-12-01T09:14:57+00:00,5100.8
2024-12-01T03:19:57-06:00,2024-12-01T09:19:57+00:00,5099.3
2024-12-01T03:24:57-06:00,2024-12-01T09:24:57+00:00,5101.8
2024-12-01T03:29:57-06:00,2024-12-01T09:29:57+00:00,5097.9
2024-12-01T03:34:57-06:00,2024-12-01T09:34:57+00:00,5099.5
2024-12-01T03:39:57-06:00,2024-12-01T09:39:57+00:00,5099.7
2024-12-01T03:44:57-06:00,2024-12-01T09:44:57+00:00,5100.0
2024-12-01T03:49:57-06:00,2024-12-01T09:49:57+00:00,5100.9
2024-12-01T03:54:57-06:00,2024-12-01T09:54:57+00:00,5099.1
2024-12-01T03:59:57-06:00,2024-12-01T09:59:57+00:00,5099.0
2024-12-01T04:04:57-06:00,2024-12-01T10:04:57+00:00,5101.2
2024-12-01T04:09:57-06:00,2024-12-01T10:09:57+00:00,5101.3
2024-12-01T04:14:57-06:00,2024-12-01T10:14:57+00:00,5100.3
2024-12-01T04:19:57-06:00,2024-12-01T10:19:57+00:00,5101.6
2024-12-01T04:24:57-06:00,2024-12-01T10:24:57+00:00,5102.6
2024-12-01T04:29:57-06:00,2024-12-01T10:29:57+00:00,5101.8
2024-12-01T04:34:57-06:00,2024-12-01T10:34:57+00:00,5102.9
2024-12-01T04:39:57-06:00,2024-12-01T10:39:57+00:00,5102.5
2024-12-01T04:44:57-06:00,2024-12-01T10:44:57+00:00,5100.9
2024-12-01T04:49:57-06:00,2024-12-01T10:49:57+00:00,5101.2
2024-12-01T04:54:57-06:00,2024-12-01T10:54:57+00:00,5098.8
2024-12-01T04:59:57-06:00,2024-12-01T10:59:57+00:00,5095.1
2024-12-01T05:04:57-06:00,2024-12-01T11:04:57+00:00,5098.3
2024-12-01T05:09:57-06:00,2024-12-01T11:09:57+00:00,5096.9
2024-12-01T05:14:57-06:00,2024-12-01T11:14:57+00:00,5097.0
2024-12-01T05:19:57-06:00,2024-12-01T11:19:57+00:00,5095.1
2024-12-01T05:24:57-06:00,2024-12-01T11:24:57+00:00,5095.2
2024-12-01T05:29:57-06:00,2024-12-01T11:29:57+00:00,5095.2
2024-12-01T05:34:57-06:00,2024-12-01T11:34:57+00:00,5096.7
2024-12-01T05:39:57-06:00,2024-12-01T11:39:57+00:00,5096.7
2024-12-01T05:44:57-06:00,2024-12-01T11:44:57+00:00,5096.7
2024-12-01T05:49:57-06:00,2024-12-01T11:49:57+00:00,5095.6
2024-12-01T05:54:57-06:00,2024-12-01T11:54:57+00:00,5097.1
2024-12-01T05:59:57-06:00,2024-12-01T11:59:57+00:00,5096.9
2024-12-01T06:04:57-06:00,2024-12-01T12:04:57+00:00,5096.7
2024-12-01T06:09:57-06:00,2024-12-01T12:09:57+00:00,5095.5
2024-12-01T06:14:57-06:00,2024-12-01T12:14:57+00:00,5096.7
2024-12-01T06:19:57-06:00,2024-12-01T12:19:57+00:00,5097.4
2024-12-01T06:24:57-06:00,2024-12-01T12:24:57+00:00,5095.4
2024-12-01T06:29:57-06:00,2024-12-01T12:29:57+00:00,5095.8
2024-12-01T06:34:57-06:00,2024-12-01T12:34:57+00:00,5096.7
2024-12-01T06:39:57-06:00,2024-12-01T12:39:57+00:00,5097.3
2024-12-01T06:44:57-06:00,2024-12-01T12:44:57+00:00,5098.6
2024-12-01T06:49:57-06:00,2024-12-01T12:49:57+00:00,5094.9
2024-12-01T06:54:57-06:00,2024-12-01T12:54:57+00:00,5098.7
2024-12-01T06:59:57-06:00,2024-12-01T12:59:57+00:00,5097.3
2024-12-01T07:04:57-06:00,2024-12-01T13:04:57+00:00,5095.8
2024-12-01T07:09:57-06:00,2024-12-01T13:09:57+00:00,5094.7
2024-12-01T07:14:57-06:00,2024-12-01T13:14:57+00:00,5096.6
2024-12-01T07:19:57-06:00,2024-12-01T13:19:57+00:00,5096.4
2024-12-01T07:24:57-06:00,2024-12-01T13:24:57+00:00,5097.2
2024-12-01T07:29:57-06:00,2024-12-01T13:29:57+00:00,5097.9
2024-12-01T07:34:57-06:00,2024-12-01T13:34:57+00:00,5098.4
2024-12-01T07:39:57-06:00,2024-12-01T13:39:57+00:00,5096.6
2024-12-01T07:44:57-06:00,2024-12-01T13:44:57+00:00,5097.6
2024-12-01T07:49:57-06:00,2024-12-01T13:49:57+00:00,5098.0
2024-12-01T07:54:57-06:00,2024-12-01T13:54:57+00:00,5097.0
2024-12-01T07:59:57-06:00,2024-12-01T13:59:57+00:00,5095.4
2024-12-01T08:04:57-06:00,2024-12-01T14:04:57+00:00,5096.6
2024-12-01T08:09:57-06:00,2024-12-01T14:09:57+00:00,5096.9
2024-12-01T08:14:57-06:00,2024-12-01T14:14:57+00:00,5101.3
2024-12-01T08:19:57-06:00,2024-12-01T14:19:57+00:00,5096.7
2024-12-01T08:24:57-06:00,2024-12-01T14:24:57+00:00,5097.3
2024-12-01T08:29:57-06:00,2024-12-01T14:29:57+00:00,5098.0
2024-12-01T08:34:57-06:00,2024-12-01T14:34:57+00:00,5097.1
2024-12-01T08:39:57-06:00,2024-12-01T14:39:57+00:00,5099.1
2024-12-01T08:44:57-06:00,2024-12-01T14:44:57+00:00,5098.0
2024-12-01T08:49:57-06:00,2024-12-01T14:49:57+00:00,5097.1
2024-12-01T08:54:57-06:00,2024-12-01T14:54:57+00:00,5095.4
2024-12-01T08:59:57-06:00,2024-12-01T14:59:57+00:00,5095.4
2024-12-01T09:04:57-06:00,2024-12-01T15:04:57+00:00,5096.8
2024-12-01T09:09:57-06:00,2024-12-01T15:09:57+00:00,5096.4
2024-12-01T09:14:57-06:00,2024-12-01T15:14:57+00:00,5095.6
2024-12-01T09:19:57-06:00,2024-12-01T15:19:57+00:00,5097.6
2024-12-01T09:24:57-06:00,2024-12-01T15:24:57+00:00,5094.9
2024-12-01T09:29:57-06:00,2024-12-01T15:29:57+00:00,5099.1
2024-12-01T09:34:57-06:00,2024-12-01T15:34:57+00:00,5099.8
2024-12-01T09:39:57-06:00,2024-12-01T15:39:57+00:00,5096.9
2024-12-01T09:44:57-06:00,2024-12-01T15:44:57+00:00,5099.8
2024-12-01T09:49:57-06:00,2024-12-01T15:49:57+00:00,5096.1
2024-12-01T09:54:57-06:00,2024-12-01T15:54:57+00:00,5096.9
2024-12-01T09:59:57-06:00,2024-12-01T15:59:57+00:00,5098.5
2024-12-01T10:04:57-06:00,2024-12-01T16:04:57+00:00,5100.1
2024-12-01T10:09:57-06:00,2024-12-01T16:09:57+00:00,5096.7
2024-12-01T10:14:57-06:00,2024-12-01T16:14:57+00:00,5097.7
2024-12-01T10:19:57-06:00,2024-12-01T16:19:57+00:00,5096.4
2024-12-01T10:24:57-06:00,2024-12-01T16:24:57+00:00,5096.6
2024-12-01T10:29:57-06:00,2024-12-01T16:29:57+00:00,5097.9
2024-12-01T10:34:57-06:00,2024-12-01T16:34:57+00:00,5099.8
2024-12-01T10:39:57-06:00,2024-12-01T16:39:57+00:00,5098.4
2024-12-01T10:44:57-06:00,2024-12-01T16:44:57+00:00,5095.9
2024-12-01T10:49:57-06:00,2024-12-01T16:49:57+00:00,5094.8
2024-12-01T10:54:57-06:00,2024-12-01T16:54:57+00:00,5097.6
2024-12-01T10:59:57-06:00,2024-12-01T16:59:57+00:00,5096.3
2024-12-01T11:04:57-06:00,2024-12-01T17:04:57+00:00,5096.9
2024-12-01T11:09:57-06:00,2024-12-01T17:09:57+00:00,5095.4
2024-12-01T11:14:57-06:00,2024-12-01T17:14:57+00:00,5098.9
2024-12-01T11:19:57-06:00,2024-12-01T17:19:57+00:00,5095.4
2024-12-01T11:24:57-06:00,2024-12-01T17:24:57+00:00,5097.8
2024-12-01T11:29:57-06:00,2024-12-01T17:29:57+00:00,5094.8
2024-12-01T11:34:57-06:00,2024-12-01T17:34:57+00:00,5097.1
2024-12-01T11:39:57-06:00,2024-12-01T17:39:57+00:00,5095.6
2024-12-01T11:44:57-06:00,2024-12-01T17:44:57+00:00,5097.0
2024-12-01T11:49:57-06:00,2024-12-01T17:49:57+00:00,5094.8
2024-12-01T11:54:57-06:00,2024-12-01T17:54:57+00:00,5097.1
2024-12-01T11:59:57-06:00,2024-12-01T17:59:57+00:00,5096.8
2024-12-01T12:04:57-06:00,2024-12-01T18:04:57+00:00,5094.5
2024-12-01T12:09:57-06:00,2024-12-01T18:09:57+00:00,5095.9
2024-12-01T12:14:57-06:00,2024-12-01T18:14:57+00:00,5099.5
2024-12-01T12:19:57-06:00,2024-12-01T18:19:57+00:00,5096.2
2024-12-01T12:24:57-06:00,2024-12-01T18:24:57+00:00,5096.4
2024-12-01T12:29:57-06:00,2024-12-01T18:29:57+00:00,5096.5
2024-12-01T12:34:57-06:00,2024-12-01T18:34:57+00:00,5094.6
2024-12-01T12:39:57-06:00,2024-12-01T18:39:57+00:00,5095.9
2024-12-01T12:44:57-06:00,2024-12-01T18:44:57+00:00,5096.8
2024-12-01T12:49:57-06:00,2024-12-01T18:49:57+00:00,5096.2
2024-12-01T12:54:57-06:00,2024-12-01T18:54:57+00:00,5095.5
2024-12-01T12:59:57-06:00,2024-12-01T18:59:57+00:00,5096.5
2024-12-01T13:04:57-06:00,2024-12-01T19:04:57+00:00,5097.6
2024-12-01T13:09:57-06:00,2024-12-01T19:09:57+00:00,5098.5
