interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,location,spp
2024-06-07T19:00:00-05:00,2024-06-08T00:00:00+00:00,2024-06-07T20:00:00-05:00,2024-06-08T01:00:00+00:00,HB_HOUSTON,44.99
2024-06-07T20:00:00-05:00,2024-06-08T01:00:00+00:00,2024-06-07T21:00:00-05:00,2024-06-08T02:00:00+00:00,HB_HOUSTON,42.81
2024-06-07T21:00:00-05:00,2024-06-08T02:00:00+00:00,2024-06-07T22:00:00-05:00,2024-06-08T03:00:00+00:00,HB_HOUSTON,31.45
2024-06-07T22:00:00-05:00,2024-06-08T03:00:00+00:00,2024-06-07T23:00:00-05:00,2024-06-08T04:00:00+00:00,HB_HOUSTON,22.73
2024-06-07T23:00:00-05:00,2024-06-08T04:00:00+00:00,2024-06-08T00:00:00-05:00,2024-06-08T05:00:00+00:00,HB_HOUSTON,19.06
2024-06-08T00:00:00-05:00,2024-06-08T05:00:00+00:00,2024-06-08T01:00:00-05:00,2024-06-08T06:00:00+00:00,HB_HOUSTON,16.14
2024-06-08T01:00:00-05:00,2024-06-08T06:00:00+00:00,2024-06-08T02:00:00-05:00,2024-06-08T07:00:00+00:00,HB_HOUSTON,13.97
2024-06-08T02:00:00-05:00,2024-06-08T07:00:00+00:00,2024-06-08T03:00:00-05:00,2024-06-08T08:00:00+00:00,HB_HOUSTON,12.38
2024-06-08T03:00:00-05:00,2024-06-08T08:00:00+00:00,2024-06-08T04:00:00-05:00,2024-06-08T09:00:00+00:00,HB_HOUSTON,11.82
2024-06-08T04:00:00-05:00,2024-06-08T09:00:00+00:00,2024-06-08T05:00:00-05:00,2024-06-08T10:00:00+00:00,HB_HOUSTON,11.0
2024-06-08T05:00:00-05:00,2024-06-08T10:00:00+00:00,2024-06-08T06:00:00-05:00,2024-06-08T11:00:00+00:00,HB_HOUSTON,10.02
2024-06-08T06:00:00-05:00,2024-06-08T11:00:00+00:00,2024-06-08T07:00:00-05:00,2024-06-08T12:00:00+00:00,HB_HOUSTON,11.16
2024-06-08T07:00:00-05:00,2024-06-08T12:00:00+00:00,2024-06-08T08:00:00-05:00,2024-06-08T13:00:00+00:00,HB_HOUSTON,10.19
2024-06-08T08:00:00-05:00,2024-06-08T13:00:00+00:00,2024-06-08T09:00:00-05:00,2024-06-08T14:00:00+00:00,HB_HOUSTON,10.17
2024-06-08T09:00:00-05:00,2024-06-08T14:00:00+00:00,2024-06-08T10:00:00-05:00,2024-06-08T15:00:00+00:00,HB_HOUSTON,11.52
2024-06-08T10:00:00-05:00,2024-06-08T15:00:00+00:00,2024-06-08T11:00:00-05:00,2024-06-08T16:00:00+00:00,HB_HOUSTON,16.02
2024-06-08T11:00:00-05:00,2024-06-08T16:00:00+00:00,2024-06-08T12:00:00-05:00,2024-06-08T17:00:00+00:00,HB_HOUSTON,20.89
2024-06-08T12:00:00-05:00,2024-06-08T17:00:00+00:00,2024-06-08T13:00:00-05:00,2024-06-08T18:00:00+00:00,HB_HOUSTON,24.45
2024-06-08T13:00:00-05:00,2024-06-08T18:00:00+00:00,2024-06-08T14:00:00-05:00,2024-06-08T19:00:00+00:00,HB_HOUSTON,28.06
2024-06-08T14:00:00-05:00,2024-06-08T19:00:00+00:00,2024-06-08T15:00:00-05:00,2024-06-08T20:00:00+00:00,HB_HOUSTON,30.27
2024-06-08T15:00:00-05:00,2024-06-08T20:00:00+00:00,2024-06-08T16:00:00-05:00,2024-06-08T21:00:00+00:00,HB_HOUSTON,35.9
2024-06-08T16:00:00-05:00,2024-06-08T21:00:00+00:00,2024-06-08T17:00:00-05:00,2024-06-08T22:00:00+00:00,HB_HOUSTON,42.29
2024-06-08T17:00:00-05:00,2024-06-08T22:00:00+00:00,2024-06-08T18:00:00-05:00,2024-06-08T23:00:00+00:00,HB_HOUSTON,39.1
2024-06-08T18:00:00-05:00,2024-06-08T23:00:00+00:00,2024-06-08T19:00:00-05:00,2024-06-09T00:00:00+00:00,HB_HOUSTON,37.64
2024-06-08T19:00:00-05:00,2024-06-09T00:00:00+00:00,2024-06-08T20:00:00-05:00,2024-06-09T01:00:00+00:00,HB_HOUSTON,46.59
2024-06-08T20:00:00-05:00,2024-06-09T01:00:00+00:00,2024-06-08T21:00:00-05:00,2024-06-09T02:00:00+00:00,HB_HOUSTON,43.01
2024-06-08T21:00:00-05:00,2024-06-09T02:00:00+00:00,2024-06-08T22:00:00-05:00,2024-06-09T03:00:00+00:00,HB_HOUSTON,28.35
2024-06-08T22:00:00-05:00,2024-06-09T03:00:00+00:00,2024-06-08T23:00:00-05:00,2024-06-09T04:00:00+00:00,HB_HOUSTON,22.35
2024-06-08T23:00:00-05:00,2024-06-09T04:00:00+00:00,2024-06-09T00:00:00-05:00,2024-06-09T05:00:00+00:00,HB_HOUSTON,19.0
2024-06-09T00:00:00-05:00,2024-06-09T05:00:00+00:00,2024-06-09T01:00:00-05:00,2024-06-09T06:00:00+00:00,HB_HOUSTON,17.35
2024-06-09T01:00:00-05:00,2024-06-09T06:00:00+00:00,2024-06-09T02:00:00-05:00,2024-06-09T07:00:00+00:00,HB_HOUSTON,14.06
2024-06-09T02:00:00-05:00,2024-06-09T07:00:00+00:00,2024-06-09T03:00:00-05:00,2024-06-09T08:00:00+00:00,HB_HOUSTON,12.75
2024-06-09T03:00:00-05:00,2024-06-09T08:00:00+00:00,2024-06-09T04:00:00-05:00,2024-06-09T09:00:00+00:00,HB_HOUSTON,11.76
2024-06-09T04:00:00-05:00,2024-06-09T09:00:00+00:00,2024-06-09T05:00:00-05:00,2024-06-09T10:00:00+00:00,HB_HOUSTON,11.83
2024-06-09T05:00:00-05:00,2024-06-09T10:00:00+00:00,2024-06-09T06:00:00-05:00,2024-06-09T11:00:00+00:00,HB_HOUSTON,13.46
2024-06-09T06:00:00-05:00,2024-06-09T11:00:00+00:00,2024-06-09T07:00:00-05:00,2024-06-09T12:00:00+00:00,HB_HOUSTON,15.77
2024-06-09T07:00:00-05:00,2024-06-09T12:00:00+00:00,2024-06-09T08:00:00-05:00,2024-06-09T13:00:00+00:00,HB_HOUSTON,15.25
2024-06-09T08:00:00-05:00,2024-06-09T13:00:00+00:00,2024-06-09T09:00:00-05:00,2024-06-09T14:00:00+00:00,HB_HOUSTON,13.55
2024-06-09T09:00:00-05:00,2024-06-09T14:00:00+00:00,2024-06-09T10:00:00-05:00,2024-06-09T15:00:00+00:00,HB_HOUSTON,13.62
2024-06-09T10:00:00-05:00,2024-06-09T15:00:00+00:00,2024-06-09T11:00:00-05:00,2024-06-09T16:00:00+00:00,HB_HOUSTON,19.52
2024-06-09T11:00:00-05:00,2024-06-09T16:00:00+00:00,2024-06-09T12:00:00-05:00,2024-06-09T17:00:00+00:00,HB_HOUSTON,21.94
2024-06-09T12:00:00-05:00,2024-06-09T17:00:00+00:00,2024-06-09T13:00:00-05:00,2024-06-09T18:00:00+00:00,HB_HOUSTON,26.88
2024-06-09T13:00:00-05:00,2024-06-09T18:00:00+00:00,2024-06-09T14:00:00-05:00,2024-06-09T19:00:00+00:00,HB_HOUSTON,35.43
2024-06-09T14:00:00-05:00,2024-06-09T19:00:00+00:00,2024-06-09T15:00:00-05:00,2024-06-09T20:00:00+00:00,HB_HOUSTON,40.99
2024-06-09T15:00:00-05:00,2024-06-09T20:00:00+00:00,2024-06-09T16:00:00-05:00,2024-06-09T21:00:00+00:00,HB_HOUSTON,39.92
2024-06-09T16:00:00-05:00,2024-06-09T21:00:00+00:00,2024-06-09T17:00:00-05:00,2024-06-09T22:00:00+00:00,HB_HOUSTON,60.0
2024-06-09T17:00:00-05:00,2024-06-09T22:00:00+00:00,2024-06-09T18:00:00-05:00,2024-06-09T23:00:00+00:00,HB_HOUSTON,62.74
2024-06-09T18:00:00-05:00,2024-06-09T23:00:00+00:00,2024-06-09T19:00:00-05:00,2024-06-10T00:00:00+00:00,HB_HOUSTON,60.6
2024-06-09T19:00:00-05:00,2024-06-10T00:00:00+00:00,2024-06-09T20:00:00-05:00,2024-06-10T01:00:00+00:00,HB_HOUSTON,82.56
2024-06-09T20:00:00-05:00,2024-06-10T01:00:00+00:00,2024-06-09T21:00:00-05:00,2024-06-10T02:00:00+00:00,HB_HOUSTON,64.56
2024-06-09T21:00:00-05:00,2024-06-10T02:00:00+00:00,2024-06-09T22:00:00-05:00,2024-06-10T03:00:00+00:00,HB_HOUSTON,44.28
2024-06-09T22:00:00-05:00,2024-06-10T03:00:00+00:00,2024-06-09T23:00:00-05:00,2024-06-10T04:00:00+00:00,HB_HOUSTON,26.54
2024-06-09T23:00:00-05:00,2024-06-10T04:00:00+00:00,2024-06-10T00:00:00-05:00,2024-06-10T05:00:00+00:00,HB_HOUSTON,24.08
2024-06-10T00:00:00-05:00,2024-06-10T05:00:00+00:00,2024-06-10T01:00:00-05:00,2024-06-10T06:00:00+00:00,HB_HOUSTON,25.01
2024-06-10T01:00:00-05:00,2024-06-10T06:00:00+00:00,2024-06-10T02:00:00-05:00,2024-06-10T07:00:00+00:00,HB_HOUSTON,20.94
2024-06-10T02:00:00-05:00,2024-06-10T07:00:00+00:00,2024-06-10T03:00:00-05:00,2024-06-10T08:00:00+00:00,HB_HOUSTON,19.78
2024-06-10T03:00:00-05:00,2024-06-10T08:00:00+00:00,2024-06-10T04:00:00-05:00,2024-06-10T09:00:00+00:00,HB_HOUSTON,20.68
2024-06-10T04:00:00-05:00,2024-06-10T09:00:00+00:00,2024-06-10T05:00:00-05:00,2024-06-10T10:00:00+00:00,HB_HOUSTON,21.41
2024-06-10T05:00:00-05:00,2024-06-10T10:00:00+00:00,2024-06-10T06:00:00-05:00,2024-06-10T11:00:00+00:00,HB_HOUSTON,22.05
2024-06-10T06:00:00-05:00,2024-06-10T11:00:00+00:00,2024-06-10T07:00:00-05:00,2024-06-10T12:00:00+00:00,HB_HOUSTON,28.15
2024-06-10T07:00:00-05:00,2024-06-10T12:00:00+00:00,2024-06-10T08:00:00-05:00,2024-06-10T13:00:00+00:00,HB_HOUSTON,25.21
2024-06-10T08:00:00-05:00,2024-06-10T13:00:00+00:00,2024-06-10T09:00:00-05:00,2024-06-10T14:00:00+00:00,HB_HOUSTON,24.17
2024-06-10T09:00:00-05:00,2024-06-10T14:00:00+00:00,2024-06-10T10:00:00-05:00,2024-06-10T15:00:00+00:00,HB_HOUSTON,24.03
2024-06-10T10:00:00-05:00,2024-06-10T15:00:00+00:00,2024-06-10T11:00:00-05:00,2024-06-10T16:00:00+00:00,HB_HOUSTON,26.39
2024-06-10T11:00:00-05:00,2024-06-10T16:00:00+00:00,2024-06-10T12:00:00-05:00,2024-06-10T17:00:00+00:00,HB_HOUSTON,31.46
2024-06-10T12:00:00-05:00,2024-06-10T17:00:00+00:00,2024-06-10T13:00:00-05:00,2024-06-10T18:00:00+00:00,HB_HOUSTON,41.28
2024-06-10T13:00:00-05:00,2024-06-10T18:00:00+00:00,2024-06-10T14:00:00-05:00,2024-06-10T19:00:00+00:00,HB_HOUSTON,38.23
2024-06-10T14:00:00-05:00,2024-06-10T19:00:00+00:00,2024-06-10T15:00:00-05:00,2024-06-10T20:00:00+00:00,HB_HOUSTON,42.55
2024-06-10T15:00:00-05:00,2024-06-10T20:00:00+00:00,2024-06-10T16:00:00-05:00,2024-06-10T21:00:00+00:00,HB_HOUSTON,57.0
2024-06-10T16:00:00-05:00,2024-06-10T21:00:00+00:00,2024-06-10T17:00:00-05:00,2024-06-10T22:00:00+00:00,HB_HOUSTON,65.77
2024-06-10T17:00:00-05:00,2024-06-10T22:00:00+00:00,2024-06-10T18:00:00-05:00,2024-06-10T23:00:00+00:00,HB_HOUSTON,62.34
2024-06-10T18:00:00-05:00,2024-06-10T23:00:00+00:00,2024-06-10T19:00:00-05:00,2024-06-11T00:00:00+00:00,HB_HOUSTON,91.15
2024-06-10T19:00:00-05:00,2024-06-11T00:00:00+00:00,2024-06-10T20:00:00-05:00,2024-06-11T01:00:00+00:00,HB_HOUSTON,118.24
2024-06-10T20:00:00-05:00,2024-06-11T01:00:00+00:00,2024-06-10T21:00:00-05:00,2024-06-11T02:00:00+00:00,HB_HOUSTON,126.75
2024-06-10T21:00:00-05:00,2024-06-11T02:00:00+00:00,2024-06-10T22:00:00-05:00,2024-06-11T03:00:00+00:00,HB_HOUSTON,74.66
2024-06-10T22:00:00-05:00,2024-06-11T03:00:00+00:00,2024-06-10T23:00:00-05:00,2024-06-11T04:00:00+00:00,HB_HOUSTON,32.56
2024-06-10T23:00:00-05:00,2024-06-11T04:00:00+00:00,2024-06-11T00:00:00-05:00,2024-06-11T05:00:00+00:00,HB_HOUSTON,27.19
2024-06-11T00:00:00-05:00,2024-06-11T05:00:00+00:00,2024-06-11T01:00:00-05:00,2024-06-11T06:00:00+00:00,HB_HOUSTON,27.16
2024-06-11T01:00:00-05:00,2024-06-11T06:00:00+00:00,2024-06-11T02:00:00-05:00,2024-06-11T07:00:00+00:00,HB_HOUSTON,25.05
2024-06-11T02:00:00-05:00,2024-06-11T07:00:00+00:00,2024-06-11T03:00:00-05:00,2024-06-11T08:00:00+00:00,HB_HOUSTON,23.96
2024-06-11T03:00:00-05:00,2024-06-11T08:00:00+00:00,2024-06-11T04:00:00-05:00,2024-06-11T09:00:00+00:00,HB_HOUSTON,23.58
2024-06-11T04:00:00-05:00,2024-06-11T09:00:00+00:00,2024-06-11T05:00:00-05:00,2024-06-11T10:00:00+00:00,HB_HOUSTON,23.28
2024-06-11T05:00:00-05:00,2024-06-11T10:00:00+00:00,2024-06-11T06:00:00-05:00,2024-06-11T11:00:00+00:00,HB_HOUSTON,25.83
2024-06-11T06:00:00-05:00,2024-06-11T11:00:00+00:00,2024-06-11T07:00:00-05:00,2024-06-11T12:00:00+00:00,HB_HOUSTON,27.71
2024-06-11T07:00:00-05:00,2024-06-11T12:00:00+00:00,2024-06-11T08:00:00-05:00,2024-06-11T13:00:00+00:00,HB_HOUSTON,25.44
2024-06-11T08:00:00-05:00,2024-06-11T13:00:00+00:00,2024-06-11T09:00:00-05:00,2024-06-11T14:00:00+00:00,HB_HOUSTON,24.47
2024-06-11T09:00:00-05:00,2024-06-11T14:00:00+00:00,2024-06-11T10:00:00-05:00,2024-06-11T15:00:00+00:00,HB_HOUSTON,23.77
2024-06-11T10:00:00-05:00,2024-06-11T15:00:00+00:00,2024-06-11T11:00:00-05:00,2024-06-11T16:00:00+00:00,HB_HOUSTON,27.32
2024-06-11T11:00:00-05:00,2024-06-11T16:00:00+00:00,2024-06-11T12:00:00-05:00,2024-06-11T17:00:00+00:00,HB_HOUSTON,29.6
2024-06-11T12:00:00-05:00,2024-06-11T17:00:00+00:00,2024-06-11T13:00:00-05:00,2024-06-11T18:00:00+00:00,HB_HOUSTON,36.52
2024-06-11T13:00:00-05:00,2024-06-11T18:00:00+00:00,2024-06-11T14:00:00-05:00,2024-06-11T19:00:00+00:00,HB_HOUSTON,49.44
2024-06-11T14:00:00-05:00,2024-06-11T19:00:00+00:00,2024-06-11T15:00:00-05:00,2024-06-11T20:00:00+00:00,HB_HOUSTON,52.17
2024-06-11T15:00:00-05:00,2024-06-11T20:00:00+00:00,2024-06-11T16:00:00-05:00,2024-06-11T21:00:00+00:00,HB_HOUSTON,58.43
2024-06-11T16:00:00-05:00,2024-06-11T21:00:00+00:00,2024-06-11T17:00:00-05:00,2024-06-11T22:00:00+00:00,HB_HOUSTON,58.59
2024-06-11T17:00:00-05:00,2024-06-11T22:00:00+00:00,2024-06-11T18:00:00-05:00,2024-06-11T23:00:00+00:00,HB_HOUSTON,58.75
2024-06-11T18:00:00-05:00,2024-06-11T23:00:00+00:00,2024-06-11T19:00:00-05:00,2024-06-12T00:00:00+00:00,HB_HOUSTON,59.71
2024-06-11T19:00:00-05:00,2024-06-12T00:00:00+00:00,2024-06-11T20:00:00-05:00,2024-06-12T01:00:00+00:00,HB_HOUSTON,76.47
2024-06-11T20:00:00-05:00,2024-06-12T01:00:00+00:00,2024-06-11T21:00:00-05:00,2024-06-12T02:00:00+00:00,HB_HOUSTON,90.64
2024-06-11T21:00:00-05:00,2024-06-12T02:00:00+00:00,2024-06-11T22:00:00-05:00,2024-06-12T03:00:00+00:00,HB_HOUSTON,46.48
2024-06-11T22:00:00-05:00,2024-06-12T03:00:00+00:00,2024-06-11T23:00:00-05:00,2024-06-12T04:00:00+00:00,HB_HOUSTON,29.31
2024-06-11T23:00:00-05:00,2024-06-12T04:00:00+00:00,2024-06-12T00:00:00-05:00,2024-06-12T05:00:00+00:00,HB_HOUSTON,26.11
2024-06-12T00:00:00-05:00,2024-06-12T05:00:00+00:00,2024-06-12T01:00:00-05:00,2024-06-12T06:00:00+00:00,HB_HOUSTON,28.53
2024-06-12T01:00:00-05:00,2024-06-12T06:00:00+00:00,2024-06-12T02:00:00-05:00,2024-06-12T07:00:00+00:00,HB_HOUSTON,26.49
2024-06-12T02:00:00-05:00,2024-06-12T07:00:00+00:00,2024-06-12T03:00:00-05:00,2024-06-12T08:00:00+00:00,HB_HOUSTON,25.01
2024-06-12T03:00:00-05:00,2024-06-12T08:00:00+00:00,2024-06-12T04:00:00-05:00,2024-06-12T09:00:00+00:00,HB_HOUSTON,25.28
2024-06-12T04:00:00-05:00,2024-06-12T09:00:00+00:00,2024-06-12T05:00:00-05:00,2024-06-12T10:00:00+00:00,HB_HOUSTON,25.65
2024-06-12T05:00:00-05:00,2024-06-12T10:00:00+00:00,2024-06-12T06:00:00-05:00,2024-06-12T11:00:00+00:00,HB_HOUSTON,26.63
2024-06-12T06:00:00-05:00,2024-06-12T11:00:00+00:00,2024-06-12T07:00:00-05:00,2024-06-12T12:00:00+00:00,HB_HOUSTON,29.16
2024-06-12T07:00:00-05:00,2024-06-12T12:00:00+00:00,2024-06-12T08:00:00-05:00,2024-06-12T13:00:00+00:00,HB_HOUSTON,26.05
2024-06-12T08:00:00-05:00,2024-06-12T13:00:00+00:00,2024-06-12T09:00:00-05:00,2024-06-12T14:00:00+00:00,HB_HOUSTON,24.23
2024-06-12T09:00:00-05:00,2024-06-12T14:00:00+00:00,2024-06-12T10:00:00-05:00,2024-06-12T15:00:00+00:00,HB_HOUSTON,21.83
2024-06-12T10:00:00-05:00,2024-06-12T15:00:00+00:00,2024-06-12T11:00:00-05:00,2024-06-12T16:00:00+00:00,HB_HOUSTON,25.27
2024-06-12T11:00:00-05:00,2024-06-12T16:00:00+00:00,2024-06-12T12:00:00-05:00,2024-06-12T17:00:00+00:00,HB_HOUSTON,31.36
2024-06-12T12:00:00-05:00,2024-06-12T17:00:00+00:00,2024-06-12T13:00:00-05:00,2024-06-12T18:00:00+00:00,HB_HOUSTON,37.3
2024-06-12T13:00:00-05:00,2024-06-12T18:00:00+00:00,2024-06-12T14:00:00-05:00,2024-06-12T19:00:00+00:00,HB_HOUSTON,47.19
2024-06-12T14:00:00-05:00,2024-06-12T19:00:00+00:00,2024-06-12T15:00:00-05:00,2024-06-12T20:00:00+00:00,HB_HOUSTON,55.71
2024-06-12T15:00:00-05:00,2024-06-12T20:00:00+00:00,2024-06-12T16:00:00-05:00,2024-06-12T21:00:00+00:00,HB_HOUSTON,65.08
2024-06-12T16:00:00-05:00,2024-06-12T21:00:00+00:00,2024-06-12T17:00:00-05:00,2024-06-12T22:00:00+00:00,HB_HOUSTON,69.4
2024-06-12T17:00:00-05:00,2024-06-12T22:00:00+00:00,2024-06-12T18:00:00-05:00,2024-06-12T23:00:00+00:00,HB_HOUSTON,60.77
2024-06-12T18:00:00-05:00,2024-06-12T23:00:00+00:00,2024-06-12T19:00:00-05:00,2024-06-13T00:00:00+00:00,HB_HOUSTON,65.46
2024-06-12T19:00:00-05:00,2024-06-13T00:00:00+00:00,2024-06-12T20:00:00-05:00,2024-06-13T01:00:00+00:00,HB_HOUSTON,82.84
2024-06-12T20:00:00-05:00,2024-06-13T01:00:00+00:00,2024-06-12T21:00:00-05:00,2024-06-13T02:00:00+00:00,HB_HOUSTON,84.13
2024-06-12T21:00:00-05:00,2024-06-13T02:00:00+00:00,2024-06-12T22:00:00-05:00,2024-06-13T03:00:00+00:00,HB_HOUSTON,41.0
2024-06-12T22:00:00-05:00,2024-06-13T03:00:00+00:00,2024-06-12T23:00:00-05:00,2024-06-13T04:00:00+00:00,HB_HOUSTON,26.31
2024-06-12T23:00:00-05:00,2024-06-13T04:00:00+00:00,2024-06-13T00:00:00-05:00,2024-06-13T05:00:00+00:00,HB_HOUSTON,24.74
2024-06-13T00:00:00-05:00,2024-06-13T05:00:00+00:00,2024-06-13T01:00:00-05:00,2024-06-13T06:00:00+00:00,HB_HOUSTON,20.66
2024-06-13T01:00:00-05:00,2024-06-13T06:00:00+00:00,2024-06-13T02:00:00-05:00,2024-06-13T07:00:00+00:00,HB_HOUSTON,17.83
2024-06-13T02:00:00-05:00,2024-06-13T07:00:00+00:00,2024-06-13T03:00:00-05:00,2024-06-13T08:00:00+00:00,HB_HOUSTON,16.29
2024-06-13T03:00:00-05:00,2024-06-13T08:00:00+00:00,2024-06-13T04:00:00-05:00,2024-06-13T09:00:00+00:00,HB_HOUSTON,17.05
2024-06-13T04:00:00-05:00,2024-06-13T09:00:00+00:00,2024-06-13T05:00:00-05:00,2024-06-13T10:00:00+00:00,HB_HOUSTON,18.19
2024-06-13T05:00:00-05:00,2024-06-13T10:00:00+00:00,2024-06-13T06:00:00-05:00,2024-06-13T11:00:00+00:00,HB_HOUSTON,20.53
2024-06-13T06:00:00-05:00,2024-06-13T11:00:00+00:00,2024-06-13T07:00:00-05:00,2024-06-13T12:00:00+00:00,HB_HOUSTON,24.73
2024-06-13T07:00:00-05:00,2024-06-13T12:00:00+00:00,2024-06-13T08:00:00-05:00,2024-06-13T13:00:00+00:00,HB_HOUSTON,23.3
2024-06-13T08:00:00-05:00,2024-06-13T13:00:00+00:00,2024-06-13T09:00:00-05:00,2024-06-13T14:00:00+00:00,HB_HOUSTON,21.14
2024-06-13T09:00:00-05:00,2024-06-13T14:00:00+00:00,2024-06-13T10:00:00-05:00,2024-06-13T15:00:00+00:00,HB_HOUSTON,20.14
2024-06-13T10:00:00-05:00,2024-06-13T15:00:00+00:00,2024-06-13T11:00:00-05:00,2024-06-13T16:00:00+00:00,HB_HOUSTON,26.82
2024-06-13T11:00:00-05:00,2024-06-13T16:00:00+00:00,2024-06-13T12:00:00-05:00,2024-06-13T17:00:00+00:00,HB_HOUSTON,35.91
2024-06-13T12:00:00-05:00,2024-06-13T17:00:00+00:00,2024-06-13T13:00:00-05:00,2024-06-13T18:00:00+00:00,HB_HOUSTON,47.15
2024-06-13T13:00:00-05:00,2024-06-13T18:00:00+00:00,2024-06-13T14:00:00-05:00,2024-06-13T19:00:00+00:00,HB_HOUSTON,67.24
2024-06-13T14:00:00-05:00,2024-06-13T19:00:00+00:00,2024-06-13T15:00:00-05:00,2024-06-13T20:00:00+00:00,HB_HOUSTON,76.03
2024-06-13T15:00:00-05:00,2024-06-13T20:00:00+00:00,2024-06-13T16:00:00-05:00,2024-06-13T21:00:00+00:00,HB_HOUSTON,86.36
2024-06-13T16:00:00-05:00,2024-06-13T21:00:00+00:00,2024-06-13T17:00:00-05:00,2024-06-13T22:00:00+00:00,HB_HOUSTON,89.06
2024-06-13T17:00:00-05:00,2024-06-13T22:00:00+00:00,2024-06-13T18:00:00-05:00,2024-06-13T23:00:00+00:00,HB_HOUSTON,76.03
2024-06-13T18:00:00-05:00,2024-06-13T23:00:00+00:00,2024-06-13T19:00:00-05:00,2024-06-14T00:00:00+00:00,HB_HOUSTON,74.89
2024-06-13T19:00:00-05:00,2024-06-14T00:00:00+00:00,2024-06-13T20:00:00-05:00,2024-06-14T01:00:00+00:00,HB_HOUSTON,109.61
2024-06-13T20:00:00-05:00,2024-06-14T01:00:00+00:00,2024-06-13T21:00:00-05:00,2024-06-14T02:00:00+00:00,HB_HOUSTON,73.29
2024-06-13T21:00:00-05:00,2024-06-14T02:00:00+00:00,2024-06-13T22:00:00-05:00,2024-06-14T03:00:00+00:00,HB_HOUSTON,37.11
2024-06-13T22:00:00-05:00,2024-06-14T03:00:00+00:00,2024-06-13T23:00:00-05:00,2024-06-14T04:00:00+00:00,HB_HOUSTON,27.7
2024-06-13T23:00:00-05:00,2024-06-14T04:00:00+00:00,2024-06-14T00:00:00-05:00,2024-06-14T05:00:00+00:00,HB_HOUSTON,25.56
2024-06-14T00:00:00-05:00,2024-06-14T05:00:00+00:00,2024-06-14T01:00:00-05:00,2024-06-14T06:00:00+00:00,HB_HOUSTON,20.63
2024-06-14T01:00:00-05:00,2024-06-14T06:00:00+00:00,2024-06-14T02:00:00-05:00,2024-06-14T07:00:00+00:00,HB_HOUSTON,19.21
2024-06-14T02:00:00-05:00,2024-06-14T07:00:00+00:00,2024-06-14T03:00:00-05:00,2024-06-14T08:00:00+00:00,HB_HOUSTON,17.24
2024-06-14T03:00:00-05:00,2024-06-14T08:00:00+00:00,2024-06-14T04:00:00-05:00,2024-06-14T09:00:00+00:00,HB_HOUSTON,17.59
2024-06-14T04:00:00-05:00,2024-06-14T09:00:00+00:00,2024-06-14T05:00:00-05:00,2024-06-14T10:00:00+00:00,HB_HOUSTON,17.96
2024-06-14T05:00:00-05:00,2024-06-14T10:00:00+00:00,2024-06-14T06:00:00-05:00,2024-06-14T11:00:00+00:00,HB_HOUSTON,20.82
2024-06-14T06:00:00-05:00,2024-06-14T11:00:00+00:00,2024-06-14T07:00:00-05:00,2024-06-14T12:00:00+00:00,HB_HOUSTON,21.01
2024-06-14T07:00:00-05:00,2024-06-14T12:00:00+00:00,2024-06-14T08:00:00-05:00,2024-06-14T13:00:00+00:00,HB_HOUSTON,19.99
2024-06-14T08:00:00-05:00,2024-06-14T13:00:00+00:00,2024-06-14T09:00:00-05:00,2024-06-14T14:00:00+00:00,HB_HOUSTON,18.12
2024-06-14T09:00:00-05:00,2024-06-14T14:00:00+00:00,2024-06-14T10:00:00-05:00,2024-06-14T15:00:00+00:00,HB_HOUSTON,18.93
2024-06-14T10:00:00-05:00,2024-06-14T15:00:00+00:00,2024-06-14T11:00:00-05:00,2024-06-14T16:00:00+00:00,HB_HOUSTON,27.08
2024-06-14T11:00:00-05:00,2024-06-14T16:00:00+00:00,2024-06-14T12:00:00-05:00,2024-06-14T17:00:00+00:00,HB_HOUSTON,35.58
2024-06-14T12:00:00-05:00,2024-06-14T17:00:00+00:00,2024-06-14T13:00:00-05:00,2024-06-14T18:00:00+00:00,HB_HOUSTON,46.63
2024-06-14T13:00:00-05:00,2024-06-14T18:00:00+00:00,2024-06-14T14:00:00-05:00,2024-06-14T19:00:00+00:00,HB_HOUSTON,61.02
2024-06-14T14:00:00-05:00,2024-06-14T19:00:00+00:00,2024-06-14T15:00:00-05:00,2024-06-14T20:00:00+00:00,HB_HOUSTON,66.86
2024-06-14T15:00:00-05:00,2024-06-14T20:00:00+00:00,2024-06-14T16:00:00-05:00,2024-06-14T21:00:00+00:00,HB_HOUSTON,73.7
2024-06-14T16:00:00-05:00,2024-06-14T21:00:00+00:00,2024-06-14T17:00:00-05:00,2024-06-14T22:00:00+00:00,HB_HOUSTON,74.55
2024-06-14T17:00:00-05:00,2024-06-14T22:00:00+00:00,2024-06-14T18:00:00-05:00,2024-06-14T23:00:00+00:00,HB_HOUSTON,53.81
2024-06-14T18:00:00-05:00,2024-06-14T23:00:00+00:00,2024-06-14T19:00:00-05:00,2024-06-15T00:00:00+00:00,HB_HOUSTON,44.44
2024-06-14T19:00:00-05:00,2024-06-15T00:00:00+00:00,2024-06-14T20:00:00-05:00,2024-06-15T01:00:00+00:00,HB_HOUSTON,57.4
2024-06-14T20:00:00-05:00,2024-06-15T01:00:00+00:00,2024-06-14T21:00:00-05:00,2024-06-15T02:00:00+00:00,HB_HOUSTON,55.73
