interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,mkt_region,zone,load_area,mw
2023-01-03T16:00:00-05:00,2023-01-03T21:00:00+00:00,2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,MIDATL,PL,UGI,129.438
2023-01-03T16:00:00-05:00,2023-01-03T21:00:00+00:00,2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,MIDATL,PN,PN,2056.512
2023-01-03T16:00:00-05:00,2023-01-03T21:00:00+00:00,2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,MIDATL,PS,PS,5101.842
2023-01-03T16:00:00-05:00,2023-01-03T21:00:00+00:00,2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,MIDATL,RECO,RECO,169.889
2023-01-03T16:00:00-05:00,2023-01-03T21:00:00+00:00,2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,RTO,RTO,RTO,89095.531
2023-01-03T16:00:00-05:00,2023-01-03T21:00:00+00:00,2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,SOUTH,DOM,DOM,12342.117
2023-01-03T16:00:00-05:00,2023-01-03T21:00:00+00:00,2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,WEST,AEP,AEPAPT,3978.448
2023-01-03T16:00:00-05:00,2023-01-03T21:00:00+00:00,2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,WEST,AEP,AEPIMP,3070.721
2023-01-03T16:00:00-05:00,2023-01-03T21:00:00+00:00,2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,WEST,AEP,AEPKPT,595.625
2023-01-03T16:00:00-05:00,2023-01-03T21:00:00+00:00,2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,WEST,AEP,AEPOPT,6266.868
2023-01-03T16:00:00-05:00,2023-01-03T21:00:00+00:00,2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,WEST,AP,AP,5588.303
2023-01-03T16:00:00-05:00,2023-01-03T21:00:00+00:00,2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,WEST,ATSI,OE,7012.159
2023-01-03T16:00:00-05:00,2023-01-03T21:00:00+00:00,2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,WEST,ATSI,PAPWR,570.478
2023-01-03T16:00:00-05:00,2023-01-03T21:00:00+00:00,2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,WEST,CE,CE,11081.089
2023-01-03T16:00:00-05:00,2023-01-03T21:00:00+00:00,2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,WEST,DAY,DAY,1903.0
2023-01-03T16:00:00-05:00,2023-01-03T21:00:00+00:00,2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,WEST,DEOK,DEOK,2794.726
2023-01-03T16:00:00-05:00,2023-01-03T21:00:00+00:00,2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,WEST,DUQ,DUQ,1520.365
2023-01-03T16:00:00-05:00,2023-01-03T21:00:00+00:00,2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,WEST,EKPC,EKPC,1466.484
2023-01-03T16:00:00-05:00,2023-01-03T21:00:00+00:00,2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,WEST,OVEC,OVEC,47.0
2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,MIDATL,AE,AECO,1116.763
2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,MIDATL,AE,VMEU,88.032
2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,MIDATL,BC,BC,3577.865
2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,MIDATL,DPL,DPLCO,2111.855
2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,MIDATL,DPL,EASTON,29.499
2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,MIDATL,JC,JC,2847.172
2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,MIDATL,ME,ME,1970.428
2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,MIDATL,PE,PE,4657.661
2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,MIDATL,PEP,PEPCO,2835.915
2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,MIDATL,PEP,SMECO,392.76
2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,MIDATL,PL,PLCO,5032.113
2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,MIDATL,PL,UGI,136.121
2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,MIDATL,PN,PN,2164.876
2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,MIDATL,PS,PS,5279.977
2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,MIDATL,RECO,RECO,176.588
2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,RTO,RTO,RTO,92672.051
2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,SOUTH,DOM,DOM,13044.888
2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,WEST,AEP,AEPAPT,4177.809
2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,WEST,AEP,AEPIMP,3063.206
2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,WEST,AEP,AEPKPT,622.231
2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,WEST,AEP,AEPOPT,6475.497
2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,WEST,AP,AP,5846.213
2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,WEST,ATSI,OE,7275.268
2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,WEST,ATSI,PAPWR,581.777
2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,WEST,CE,CE,11279.148
2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,WEST,DAY,DAY,1947.0
2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,WEST,DEOK,DEOK,2861.891
2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,WEST,DUQ,DUQ,1575.941
2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,WEST,EKPC,EKPC,1445.557
2023-01-03T17:00:00-05:00,2023-01-03T22:00:00+00:00,2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,WEST,OVEC,OVEC,58.0
2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,MIDATL,AE,AECO,1120.279
2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,MIDATL,AE,VMEU,85.983
2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,MIDATL,BC,BC,3596.764
2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,MIDATL,DPL,DPLCO,2114.295
2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,MIDATL,DPL,EASTON,29.409
2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,MIDATL,JC,JC,2814.465
2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,MIDATL,ME,ME,1952.11
2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,MIDATL,PE,PE,4631.813
2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,MIDATL,PEP,PEPCO,2777.389
2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,MIDATL,PEP,SMECO,402.696
2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,MIDATL,PL,PLCO,4981.207
2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,MIDATL,PL,UGI,135.079
2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,MIDATL,PN,PN,2139.493
2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,MIDATL,PS,PS,5216.64
2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,MIDATL,RECO,RECO,174.778
2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,RTO,RTO,RTO,92879.388
2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,SOUTH,DOM,DOM,13115.314
2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,WEST,AEP,AEPAPT,4222.206
2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,WEST,AEP,AEPIMP,3130.731
2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,WEST,AEP,AEPKPT,619.934
2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,WEST,AEP,AEPOPT,6479.613
2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,WEST,AP,AP,5867.985
2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,WEST,ATSI,OE,7189.365
2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,WEST,ATSI,PAPWR,577.21
2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,WEST,CE,CE,11461.085
2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,WEST,DAY,DAY,1976.0
2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,WEST,DEOK,DEOK,2928.601
2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,WEST,DUQ,DUQ,1555.258
2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,WEST,EKPC,EKPC,1534.686
2023-01-03T18:00:00-05:00,2023-01-03T23:00:00+00:00,2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,WEST,OVEC,OVEC,49.0
2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,MIDATL,AE,AECO,1087.847
2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,MIDATL,AE,VMEU,83.805
2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,MIDATL,BC,BC,3535.011
2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,MIDATL,DPL,DPLCO,2070.874
2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,MIDATL,DPL,EASTON,28.364
2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,MIDATL,JC,JC,2750.207
2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,MIDATL,ME,ME,1927.062
2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,MIDATL,PE,PE,4536.727
2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,MIDATL,PEP,PEPCO,2694.064
2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,MIDATL,PEP,SMECO,396.526
2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,MIDATL,PL,PLCO,4840.373
2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,MIDATL,PL,UGI,131.978
2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,MIDATL,PN,PN,2118.702
2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,MIDATL,PS,PS,5106.434
2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,MIDATL,RECO,RECO,170.2
2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,RTO,RTO,RTO,91250.381
2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,SOUTH,DOM,DOM,12849.271
2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,WEST,AEP,AEPAPT,4167.447
2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,WEST,AEP,AEPIMP,3142.921
2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,WEST,AEP,AEPKPT,617.511
2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,WEST,AEP,AEPOPT,6405.056
2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,WEST,AP,AP,5752.874
2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,WEST,ATSI,OE,7056.361
2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,WEST,ATSI,PAPWR,569.881
2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,WEST,CE,CE,11229.142
2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,WEST,DAY,DAY,1937.0
2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,WEST,DEOK,DEOK,2906.2
2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,WEST,DUQ,DUQ,1517.536
2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,WEST,EKPC,EKPC,1571.007
2023-01-03T19:00:00-05:00,2023-01-04T00:00:00+00:00,2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,WEST,OVEC,OVEC,50.0
2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,MIDATL,AE,AECO,1064.481
2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,MIDATL,AE,VMEU,81.682
2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,MIDATL,BC,BC,3421.646
2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,MIDATL,DPL,DPLCO,1999.554
2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,MIDATL,DPL,EASTON,27.077
2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,MIDATL,JC,JC,2644.102
2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,MIDATL,ME,ME,1867.504
2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,MIDATL,PE,PE,4372.501
2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,MIDATL,PEP,PEPCO,2608.803
2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,MIDATL,PEP,SMECO,383.649
2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,MIDATL,PL,PLCO,4723.884
2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,MIDATL,PL,UGI,127.17
2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,MIDATL,PN,PN,2057.398
2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,MIDATL,PS,PS,4964.579
2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,MIDATL,RECO,RECO,164.055
2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,RTO,RTO,RTO,88995.361
2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,SOUTH,DOM,DOM,12565.22
2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,WEST,AEP,AEPAPT,4086.659
2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,WEST,AEP,AEPIMP,3077.938
2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,WEST,AEP,AEPKPT,613.023
2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,WEST,AEP,AEPOPT,6303.854
2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,WEST,AP,AP,5636.478
2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,WEST,ATSI,OE,6889.706
2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,WEST,ATSI,PAPWR,556.029
2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,WEST,CE,CE,11027.158
2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,WEST,DAY,DAY,1887.0
2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,WEST,DEOK,DEOK,2850.466
2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,WEST,DUQ,DUQ,1499.383
2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,WEST,EKPC,EKPC,1446.362
2023-01-03T20:00:00-05:00,2023-01-04T01:00:00+00:00,2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,WEST,OVEC,OVEC,48.0
2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,2023-01-03T22:00:00-05:00,2023-01-04T03:00:00+00:00,MIDATL,AE,AECO,1004.281
2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,2023-01-03T22:00:00-05:00,2023-01-04T03:00:00+00:00,MIDATL,AE,VMEU,78.455
2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,2023-01-03T22:00:00-05:00,2023-01-04T03:00:00+00:00,MIDATL,BC,BC,3244.598
2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,2023-01-03T22:00:00-05:00,2023-01-04T03:00:00+00:00,MIDATL,DPL,DPLCO,1881.705
2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,2023-01-03T22:00:00-05:00,2023-01-04T03:00:00+00:00,MIDATL,DPL,EASTON,25.061
2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,2023-01-03T22:00:00-05:00,2023-01-04T03:00:00+00:00,MIDATL,JC,JC,2496.614
2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,2023-01-03T22:00:00-05:00,2023-01-04T03:00:00+00:00,MIDATL,ME,ME,1777.026
2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,2023-01-03T22:00:00-05:00,2023-01-04T03:00:00+00:00,MIDATL,PE,PE,4234.492
2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,2023-01-03T22:00:00-05:00,2023-01-04T03:00:00+00:00,MIDATL,PEP,PEPCO,2479.202
2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,2023-01-03T22:00:00-05:00,2023-01-04T03:00:00+00:00,MIDATL,PEP,SMECO,357.451
2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,2023-01-03T22:00:00-05:00,2023-01-04T03:00:00+00:00,MIDATL,PL,PLCO,4492.356
2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,2023-01-03T22:00:00-05:00,2023-01-04T03:00:00+00:00,MIDATL,PL,UGI,120.492
2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,2023-01-03T22:00:00-05:00,2023-01-04T03:00:00+00:00,MIDATL,PN,PN,1967.669
2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,2023-01-03T22:00:00-05:00,2023-01-04T03:00:00+00:00,MIDATL,PS,PS,4754.881
2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,2023-01-03T22:00:00-05:00,2023-01-04T03:00:00+00:00,MIDATL,RECO,RECO,155.715
2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,2023-01-03T22:00:00-05:00,2023-01-04T03:00:00+00:00,RTO,RTO,RTO,85452.292
2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,2023-01-03T22:00:00-05:00,2023-01-04T03:00:00+00:00,SOUTH,DOM,DOM,12021.152
2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,2023-01-03T22:00:00-05:00,2023-01-04T03:00:00+00:00,WEST,AEP,AEPAPT,3989.223
2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,2023-01-03T22:00:00-05:00,2023-01-04T03:00:00+00:00,WEST,AEP,AEPIMP,2907.297
2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,2023-01-03T22:00:00-05:00,2023-01-04T03:00:00+00:00,WEST,AEP,AEPKPT,602.917
2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,2023-01-03T22:00:00-05:00,2023-01-04T03:00:00+00:00,WEST,AEP,AEPOPT,6036.914
2023-01-03T21:00:00-05:00,2023-01-04T02:00:00+00:00,2023-01-03T22:00:00-05:00,2023-01-04T03:00:00+00:00,WEST,AP,AP,5367.875
