interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,region,market,non_spinning_reserves,regulation_down,regulation_up,spinning_reserves
2022-08-05T01:00:00-07:00,2022-08-05T08:00:00+00:00,2022-08-05T02:00:00-07:00,2022-08-05T09:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-08-05T01:00:00-07:00,2022-08-05T08:00:00+00:00,2022-08-05T02:00:00-07:00,2022-08-05T09:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-08-05T01:00:00-07:00,2022-08-05T08:00:00+00:00,2022-08-05T02:00:00-07:00,2022-08-05T09:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-08-05T01:00:00-07:00,2022-08-05T08:00:00+00:00,2022-08-05T02:00:00-07:00,2022-08-05T09:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-08-05T02:00:00-07:00,2022-08-05T09:00:00+00:00,2022-08-05T03:00:00-07:00,2022-08-05T10:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-08-05T02:00:00-07:00,2022-08-05T09:00:00+00:00,2022-08-05T03:00:00-07:00,2022-08-05T10:00:00+00:00,AS_CAISO_EXP,DAM,0.11,5.78,1.59,1.0
2022-08-05T02:00:00-07:00,2022-08-05T09:00:00+00:00,2022-08-05T03:00:00-07:00,2022-08-05T10:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-08-05T02:00:00-07:00,2022-08-05T09:00:00+00:00,2022-08-05T03:00:00-07:00,2022-08-05T10:00:00+00:00,AS_NP26_EXP,DAM,0.0,1.22,0.0,0.0
2022-08-05T02:00:00-07:00,2022-08-05T09:00:00+00:00,2022-08-05T03:00:00-07:00,2022-08-05T10:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.36,0.0
2022-08-05T02:00:00-07:00,2022-08-05T09:00:00+00:00,2022-08-05T03:00:00-07:00,2022-08-05T10:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-08-05T03:00:00-07:00,2022-08-05T10:00:00+00:00,2022-08-05T04:00:00-07:00,2022-08-05T11:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-08-05T03:00:00-07:00,2022-08-05T10:00:00+00:00,2022-08-05T04:00:00-07:00,2022-08-05T11:00:00+00:00,AS_CAISO_EXP,DAM,0.11,5.78,1.01,1.0
2022-08-05T03:00:00-07:00,2022-08-05T10:00:00+00:00,2022-08-05T04:00:00-07:00,2022-08-05T11:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-08-05T03:00:00-07:00,2022-08-05T10:00:00+00:00,2022-08-05T04:00:00-07:00,2022-08-05T11:00:00+00:00,AS_NP26_EXP,DAM,0.0,1.22,0.0,0.0
2022-08-05T03:00:00-07:00,2022-08-05T10:00:00+00:00,2022-08-05T04:00:00-07:00,2022-08-05T11:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.94,0.0
2022-08-05T03:00:00-07:00,2022-08-05T10:00:00+00:00,2022-08-05T04:00:00-07:00,2022-08-05T11:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-08-05T04:00:00-07:00,2022-08-05T11:00:00+00:00,2022-08-05T05:00:00-07:00,2022-08-05T12:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-08-05T04:00:00-07:00,2022-08-05T11:00:00+00:00,2022-08-05T05:00:00-07:00,2022-08-05T12:00:00+00:00,AS_CAISO_EXP,DAM,0.11,5.78,1.01,1.0
2022-08-05T04:00:00-07:00,2022-08-05T11:00:00+00:00,2022-08-05T05:00:00-07:00,2022-08-05T12:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-08-05T04:00:00-07:00,2022-08-05T11:00:00+00:00,2022-08-05T05:00:00-07:00,2022-08-05T12:00:00+00:00,AS_NP26_EXP,DAM,0.0,1.22,0.0,0.0
2022-08-05T04:00:00-07:00,2022-08-05T11:00:00+00:00,2022-08-05T05:00:00-07:00,2022-08-05T12:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.94,0.0
2022-08-05T04:00:00-07:00,2022-08-05T11:00:00+00:00,2022-08-05T05:00:00-07:00,2022-08-05T12:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-08-05T05:00:00-07:00,2022-08-05T12:00:00+00:00,2022-08-05T06:00:00-07:00,2022-08-05T13:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-08-05T05:00:00-07:00,2022-08-05T12:00:00+00:00,2022-08-05T06:00:00-07:00,2022-08-05T13:00:00+00:00,AS_CAISO_EXP,DAM,0.11,5.0,1.59,1.0
2022-08-05T05:00:00-07:00,2022-08-05T12:00:00+00:00,2022-08-05T06:00:00-07:00,2022-08-05T13:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-08-05T05:00:00-07:00,2022-08-05T12:00:00+00:00,2022-08-05T06:00:00-07:00,2022-08-05T13:00:00+00:00,AS_NP26_EXP,DAM,0.0,2.0,0.0,0.0
2022-08-05T05:00:00-07:00,2022-08-05T12:00:00+00:00,2022-08-05T06:00:00-07:00,2022-08-05T13:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-08-05T05:00:00-07:00,2022-08-05T12:00:00+00:00,2022-08-05T06:00:00-07:00,2022-08-05T13:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,1.41,0.0
2022-08-05T06:00:00-07:00,2022-08-05T13:00:00+00:00,2022-08-05T07:00:00-07:00,2022-08-05T14:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-08-05T06:00:00-07:00,2022-08-05T13:00:00+00:00,2022-08-05T07:00:00-07:00,2022-08-05T14:00:00+00:00,AS_CAISO_EXP,DAM,0.1,6.94,7.0,6.68563
2022-08-05T06:00:00-07:00,2022-08-05T13:00:00+00:00,2022-08-05T07:00:00-07:00,2022-08-05T14:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-08-05T06:00:00-07:00,2022-08-05T13:00:00+00:00,2022-08-05T07:00:00-07:00,2022-08-05T14:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-08-05T06:00:00-07:00,2022-08-05T13:00:00+00:00,2022-08-05T07:00:00-07:00,2022-08-05T14:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-08-05T06:00:00-07:00,2022-08-05T13:00:00+00:00,2022-08-05T07:00:00-07:00,2022-08-05T14:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,1.0782,0.0
2022-08-05T07:00:00-07:00,2022-08-05T14:00:00+00:00,2022-08-05T08:00:00-07:00,2022-08-05T15:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-08-05T07:00:00-07:00,2022-08-05T14:00:00+00:00,2022-08-05T08:00:00-07:00,2022-08-05T15:00:00+00:00,AS_CAISO_EXP,DAM,0.0,8.0,1.7,0.9
2022-08-05T07:00:00-07:00,2022-08-05T14:00:00+00:00,2022-08-05T08:00:00-07:00,2022-08-05T15:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-08-05T07:00:00-07:00,2022-08-05T14:00:00+00:00,2022-08-05T08:00:00-07:00,2022-08-05T15:00:00+00:00,AS_NP26_EXP,DAM,0.1,0.0,0.1,0.1
2022-08-05T07:00:00-07:00,2022-08-05T14:00:00+00:00,2022-08-05T08:00:00-07:00,2022-08-05T15:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.55531,0.0
2022-08-05T07:00:00-07:00,2022-08-05T14:00:00+00:00,2022-08-05T08:00:00-07:00,2022-08-05T15:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-08-05T08:00:00-07:00,2022-08-05T15:00:00+00:00,2022-08-05T09:00:00-07:00,2022-08-05T16:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-08-05T08:00:00-07:00,2022-08-05T15:00:00+00:00,2022-08-05T09:00:00-07:00,2022-08-05T16:00:00+00:00,AS_CAISO_EXP,DAM,0.0,8.0,0.16,0.15
2022-08-05T08:00:00-07:00,2022-08-05T15:00:00+00:00,2022-08-05T09:00:00-07:00,2022-08-05T16:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-08-05T08:00:00-07:00,2022-08-05T15:00:00+00:00,2022-08-05T09:00:00-07:00,2022-08-05T16:00:00+00:00,AS_NP26_EXP,DAM,0.11,0.0,0.85,0.85
2022-08-05T08:00:00-07:00,2022-08-05T15:00:00+00:00,2022-08-05T09:00:00-07:00,2022-08-05T16:00:00+00:00,AS_SP26,DAM,0.0,0.0,1.33,0.0
2022-08-05T08:00:00-07:00,2022-08-05T15:00:00+00:00,2022-08-05T09:00:00-07:00,2022-08-05T16:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-08-05T09:00:00-07:00,2022-08-05T16:00:00+00:00,2022-08-05T10:00:00-07:00,2022-08-05T17:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-08-05T09:00:00-07:00,2022-08-05T16:00:00+00:00,2022-08-05T10:00:00-07:00,2022-08-05T17:00:00+00:00,AS_CAISO_EXP,DAM,0.0,8.61221,0.16,0.15
2022-08-05T09:00:00-07:00,2022-08-05T16:00:00+00:00,2022-08-05T10:00:00-07:00,2022-08-05T17:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-08-05T09:00:00-07:00,2022-08-05T16:00:00+00:00,2022-08-05T10:00:00-07:00,2022-08-05T17:00:00+00:00,AS_NP26_EXP,DAM,0.11,0.0,0.85,0.85
2022-08-05T09:00:00-07:00,2022-08-05T16:00:00+00:00,2022-08-05T10:00:00-07:00,2022-08-05T17:00:00+00:00,AS_SP26,DAM,0.0,0.0,1.33,0.0
2022-08-05T09:00:00-07:00,2022-08-05T16:00:00+00:00,2022-08-05T10:00:00-07:00,2022-08-05T17:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-08-05T10:00:00-07:00,2022-08-05T17:00:00+00:00,2022-08-05T11:00:00-07:00,2022-08-05T18:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-08-05T10:00:00-07:00,2022-08-05T17:00:00+00:00,2022-08-05T11:00:00-07:00,2022-08-05T18:00:00+00:00,AS_CAISO_EXP,DAM,0.0,8.0,1.49,0.15
2022-08-05T10:00:00-07:00,2022-08-05T17:00:00+00:00,2022-08-05T11:00:00-07:00,2022-08-05T18:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-08-05T10:00:00-07:00,2022-08-05T17:00:00+00:00,2022-08-05T11:00:00-07:00,2022-08-05T18:00:00+00:00,AS_NP26_EXP,DAM,0.11,0.0,0.31,0.31
2022-08-05T10:00:00-07:00,2022-08-05T17:00:00+00:00,2022-08-05T11:00:00-07:00,2022-08-05T18:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-08-05T10:00:00-07:00,2022-08-05T17:00:00+00:00,2022-08-05T11:00:00-07:00,2022-08-05T18:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-08-05T11:00:00-07:00,2022-08-05T18:00:00+00:00,2022-08-05T12:00:00-07:00,2022-08-05T19:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-08-05T11:00:00-07:00,2022-08-05T18:00:00+00:00,2022-08-05T12:00:00-07:00,2022-08-05T19:00:00+00:00,AS_CAISO_EXP,DAM,0.1,8.0,1.8,0.4538
2022-08-05T11:00:00-07:00,2022-08-05T18:00:00+00:00,2022-08-05T12:00:00-07:00,2022-08-05T19:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-08-05T11:00:00-07:00,2022-08-05T18:00:00+00:00,2022-08-05T12:00:00-07:00,2022-08-05T19:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-08-05T11:00:00-07:00,2022-08-05T18:00:00+00:00,2022-08-05T12:00:00-07:00,2022-08-05T19:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-08-05T11:00:00-07:00,2022-08-05T18:00:00+00:00,2022-08-05T12:00:00-07:00,2022-08-05T19:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-08-05T12:00:00-07:00,2022-08-05T19:00:00+00:00,2022-08-05T13:00:00-07:00,2022-08-05T20:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-08-05T12:00:00-07:00,2022-08-05T19:00:00+00:00,2022-08-05T13:00:00-07:00,2022-08-05T20:00:00+00:00,AS_CAISO_EXP,DAM,0.1,7.99,1.85,1.85
2022-08-05T12:00:00-07:00,2022-08-05T19:00:00+00:00,2022-08-05T13:00:00-07:00,2022-08-05T20:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-08-05T12:00:00-07:00,2022-08-05T19:00:00+00:00,2022-08-05T13:00:00-07:00,2022-08-05T20:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-08-05T12:00:00-07:00,2022-08-05T19:00:00+00:00,2022-08-05T13:00:00-07:00,2022-08-05T20:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-08-05T12:00:00-07:00,2022-08-05T19:00:00+00:00,2022-08-05T13:00:00-07:00,2022-08-05T20:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,1.37469,0.0
2022-08-05T13:00:00-07:00,2022-08-05T20:00:00+00:00,2022-08-05T14:00:00-07:00,2022-08-05T21:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-08-05T13:00:00-07:00,2022-08-05T20:00:00+00:00,2022-08-05T14:00:00-07:00,2022-08-05T21:00:00+00:00,AS_CAISO_EXP,DAM,0.11,8.3,4.91,4.91
2022-08-05T13:00:00-07:00,2022-08-05T20:00:00+00:00,2022-08-05T14:00:00-07:00,2022-08-05T21:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-08-05T13:00:00-07:00,2022-08-05T20:00:00+00:00,2022-08-05T14:00:00-07:00,2022-08-05T21:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-08-05T13:00:00-07:00,2022-08-05T20:00:00+00:00,2022-08-05T14:00:00-07:00,2022-08-05T21:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-08-05T13:00:00-07:00,2022-08-05T20:00:00+00:00,2022-08-05T14:00:00-07:00,2022-08-05T21:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-08-05T14:00:00-07:00,2022-08-05T21:00:00+00:00,2022-08-05T15:00:00-07:00,2022-08-05T22:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-08-05T14:00:00-07:00,2022-08-05T21:00:00+00:00,2022-08-05T15:00:00-07:00,2022-08-05T22:00:00+00:00,AS_CAISO_EXP,DAM,0.12,7.99,7.0,7.0
2022-08-05T14:00:00-07:00,2022-08-05T21:00:00+00:00,2022-08-05T15:00:00-07:00,2022-08-05T22:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-08-05T14:00:00-07:00,2022-08-05T21:00:00+00:00,2022-08-05T15:00:00-07:00,2022-08-05T22:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-08-05T14:00:00-07:00,2022-08-05T21:00:00+00:00,2022-08-05T15:00:00-07:00,2022-08-05T22:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-08-05T14:00:00-07:00,2022-08-05T21:00:00+00:00,2022-08-05T15:00:00-07:00,2022-08-05T22:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.01,0.0,0.0
2022-08-05T15:00:00-07:00,2022-08-05T22:00:00+00:00,2022-08-05T16:00:00-07:00,2022-08-05T23:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-08-05T15:00:00-07:00,2022-08-05T22:00:00+00:00,2022-08-05T16:00:00-07:00,2022-08-05T23:00:00+00:00,AS_CAISO_EXP,DAM,0.15,8.3,9.29481,9.29481
2022-08-05T15:00:00-07:00,2022-08-05T22:00:00+00:00,2022-08-05T16:00:00-07:00,2022-08-05T23:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-08-05T15:00:00-07:00,2022-08-05T22:00:00+00:00,2022-08-05T16:00:00-07:00,2022-08-05T23:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-08-05T15:00:00-07:00,2022-08-05T22:00:00+00:00,2022-08-05T16:00:00-07:00,2022-08-05T23:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-08-05T15:00:00-07:00,2022-08-05T22:00:00+00:00,2022-08-05T16:00:00-07:00,2022-08-05T23:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-08-05T16:00:00-07:00,2022-08-05T23:00:00+00:00,2022-08-05T17:00:00-07:00,2022-08-06T00:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-08-05T16:00:00-07:00,2022-08-05T23:00:00+00:00,2022-08-05T17:00:00-07:00,2022-08-06T00:00:00+00:00,AS_CAISO_EXP,DAM,0.15,9.36,10.93,10.93
2022-08-05T16:00:00-07:00,2022-08-05T23:00:00+00:00,2022-08-05T17:00:00-07:00,2022-08-06T00:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-08-05T16:00:00-07:00,2022-08-05T23:00:00+00:00,2022-08-05T17:00:00-07:00,2022-08-06T00:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-08-05T16:00:00-07:00,2022-08-05T23:00:00+00:00,2022-08-05T17:00:00-07:00,2022-08-06T00:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-08-05T16:00:00-07:00,2022-08-05T23:00:00+00:00,2022-08-05T17:00:00-07:00,2022-08-06T00:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-08-05T17:00:00-07:00,2022-08-06T00:00:00+00:00,2022-08-05T18:00:00-07:00,2022-08-06T01:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-08-05T17:00:00-07:00,2022-08-06T00:00:00+00:00,2022-08-05T18:00:00-07:00,2022-08-06T01:00:00+00:00,AS_CAISO_EXP,DAM,0.15,9.36,18.0,18.0
2022-08-05T17:00:00-07:00,2022-08-06T00:00:00+00:00,2022-08-05T18:00:00-07:00,2022-08-06T01:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-08-05T17:00:00-07:00,2022-08-06T00:00:00+00:00,2022-08-05T18:00:00-07:00,2022-08-06T01:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-08-05T17:00:00-07:00,2022-08-06T00:00:00+00:00,2022-08-05T18:00:00-07:00,2022-08-06T01:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-08-05T17:00:00-07:00,2022-08-06T00:00:00+00:00,2022-08-05T18:00:00-07:00,2022-08-06T01:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-08-05T18:00:00-07:00,2022-08-06T01:00:00+00:00,2022-08-05T19:00:00-07:00,2022-08-06T02:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-08-05T18:00:00-07:00,2022-08-06T01:00:00+00:00,2022-08-05T19:00:00-07:00,2022-08-06T02:00:00+00:00,AS_CAISO_EXP,DAM,0.15,8.3,16.94669,12.63669
2022-08-05T18:00:00-07:00,2022-08-06T01:00:00+00:00,2022-08-05T19:00:00-07:00,2022-08-06T02:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-08-05T18:00:00-07:00,2022-08-06T01:00:00+00:00,2022-08-05T19:00:00-07:00,2022-08-06T02:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-08-05T18:00:00-07:00,2022-08-06T01:00:00+00:00,2022-08-05T19:00:00-07:00,2022-08-06T02:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-08-05T18:00:00-07:00,2022-08-06T01:00:00+00:00,2022-08-05T19:00:00-07:00,2022-08-06T02:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,5.36331,5.36331
2022-08-05T19:00:00-07:00,2022-08-06T02:00:00+00:00,2022-08-05T20:00:00-07:00,2022-08-06T03:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-08-05T19:00:00-07:00,2022-08-06T02:00:00+00:00,2022-08-05T20:00:00-07:00,2022-08-06T03:00:00+00:00,AS_CAISO_EXP,DAM,0.15,2.78,29.50862,23.64862
2022-08-05T19:00:00-07:00,2022-08-06T02:00:00+00:00,2022-08-05T20:00:00-07:00,2022-08-06T03:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-08-05T19:00:00-07:00,2022-08-06T02:00:00+00:00,2022-08-05T20:00:00-07:00,2022-08-06T03:00:00+00:00,AS_NP26_EXP,DAM,0.0,5.21,0.0,0.0
2022-08-05T19:00:00-07:00,2022-08-06T02:00:00+00:00,2022-08-05T20:00:00-07:00,2022-08-06T03:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-08-05T19:00:00-07:00,2022-08-06T02:00:00+00:00,2022-08-05T20:00:00-07:00,2022-08-06T03:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-08-05T20:00:00-07:00,2022-08-06T03:00:00+00:00,2022-08-05T21:00:00-07:00,2022-08-06T04:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-08-05T20:00:00-07:00,2022-08-06T03:00:00+00:00,2022-08-05T21:00:00-07:00,2022-08-06T04:00:00+00:00,AS_CAISO_EXP,DAM,0.15,4.36,8.99,3.37893
2022-08-05T20:00:00-07:00,2022-08-06T03:00:00+00:00,2022-08-05T21:00:00-07:00,2022-08-06T04:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-08-05T20:00:00-07:00,2022-08-06T03:00:00+00:00,2022-08-05T21:00:00-07:00,2022-08-06T04:00:00+00:00,AS_NP26_EXP,DAM,0.0,3.63,0.0,0.0
2022-08-05T20:00:00-07:00,2022-08-06T03:00:00+00:00,2022-08-05T21:00:00-07:00,2022-08-06T04:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-08-05T20:00:00-07:00,2022-08-06T03:00:00+00:00,2022-08-05T21:00:00-07:00,2022-08-06T04:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,1.06552,1.06552
2022-08-05T21:00:00-07:00,2022-08-06T04:00:00+00:00,2022-08-05T22:00:00-07:00,2022-08-06T05:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-08-05T21:00:00-07:00,2022-08-06T04:00:00+00:00,2022-08-05T22:00:00-07:00,2022-08-06T05:00:00+00:00,AS_CAISO_EXP,DAM,0.12,7.99,13.00063,7.26063
2022-08-05T21:00:00-07:00,2022-08-06T04:00:00+00:00,2022-08-05T22:00:00-07:00,2022-08-06T05:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-08-05T21:00:00-07:00,2022-08-06T04:00:00+00:00,2022-08-05T22:00:00-07:00,2022-08-06T05:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-08-05T21:00:00-07:00,2022-08-06T04:00:00+00:00,2022-08-05T22:00:00-07:00,2022-08-06T05:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-08-05T21:00:00-07:00,2022-08-06T04:00:00+00:00,2022-08-05T22:00:00-07:00,2022-08-06T05:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-08-05T22:00:00-07:00,2022-08-06T05:00:00+00:00,2022-08-05T23:00:00-07:00,2022-08-06T06:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-08-05T22:00:00-07:00,2022-08-06T05:00:00+00:00,2022-08-05T23:00:00-07:00,2022-08-06T06:00:00+00:00,AS_CAISO_EXP,DAM,0.12,6.11,6.83402,6.83402
2022-08-05T22:00:00-07:00,2022-08-06T05:00:00+00:00,2022-08-05T23:00:00-07:00,2022-08-06T06:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-08-05T22:00:00-07:00,2022-08-06T05:00:00+00:00,2022-08-05T23:00:00-07:00,2022-08-06T06:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-08-05T22:00:00-07:00,2022-08-06T05:00:00+00:00,2022-08-05T23:00:00-07:00,2022-08-06T06:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-08-05T22:00:00-07:00,2022-08-06T05:00:00+00:00,2022-08-05T23:00:00-07:00,2022-08-06T06:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,1.16598,0.0
2022-08-05T23:00:00-07:00,2022-08-06T06:00:00+00:00,2022-08-06T00:00:00-07:00,2022-08-06T07:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-08-05T23:00:00-07:00,2022-08-06T06:00:00+00:00,2022-08-06T00:00:00-07:00,2022-08-06T07:00:00+00:00,AS_CAISO_EXP,DAM,0.11,7.0,10.0,7.51269
2022-08-05T23:00:00-07:00,2022-08-06T06:00:00+00:00,2022-08-06T00:00:00-07:00,2022-08-06T07:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-08-05T23:00:00-07:00,2022-08-06T06:00:00+00:00,2022-08-06T00:00:00-07:00,2022-08-06T07:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-08-05T23:00:00-07:00,2022-08-06T06:00:00+00:00,2022-08-06T00:00:00-07:00,2022-08-06T07:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-08-05T23:00:00-07:00,2022-08-06T06:00:00+00:00,2022-08-06T00:00:00-07:00,2022-08-06T07:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-08-06T00:00:00-07:00,2022-08-06T07:00:00+00:00,2022-08-06T01:00:00-07:00,2022-08-06T08:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-08-06T00:00:00-07:00,2022-08-06T07:00:00+00:00,2022-08-06T01:00:00-07:00,2022-08-06T08:00:00+00:00,AS_CAISO_EXP,DAM,0.11,5.61,1.64,1.5
2022-08-06T00:00:00-07:00,2022-08-06T07:00:00+00:00,2022-08-06T01:00:00-07:00,2022-08-06T08:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-08-06T00:00:00-07:00,2022-08-06T07:00:00+00:00,2022-08-06T01:00:00-07:00,2022-08-06T08:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.5,0.0,0.0
2022-08-06T00:00:00-07:00,2022-08-06T07:00:00+00:00,2022-08-06T01:00:00-07:00,2022-08-06T08:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-08-06T00:00:00-07:00,2022-08-06T07:00:00+00:00,2022-08-06T01:00:00-07:00,2022-08-06T08:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,1.5,1.5
