year,mon,lmp
2024,9,18.0
2024,9,18.01
2024,9,20.3
2024,9,20.32
2024,9,23.92
2024,9,23.91
2024,9,27.46
2024,9,27.45
2024,9,26.24
2024,9,26.23
2024,9,21.65
2024,9,21.66
2024,9,17.64
2024,9,17.65
2024,9,18.19
2024,9,18.2
2024,9,17.56
2024,9,17.59
2024,9,20.69
2024,9,20.7
2024,9,23.63
2024,9,23.68
2024,9,22.24
2024,9,22.32
2024,9,21.03
2024,9,21.15
2024,9,24.2
2024,9,24.43
2024,9,25.16
2024,9,25.43
2024,9,46.16
2024,9,46.45
2024,9,68.36
2024,9,68.59
2024,9,42.92
2024,9,43.18
2024,9,27.27
2024,9,27.4
2024,9,21.5
2024,9,21.58
2024,9,19.35
2024,9,19.41
2024,9,16.11
2024,9,16.13
2024,9,14.22
2024,9,14.24
2024,9,13.4
2024,9,13.41
2024,9,12.97
2024,9,12.98
2024,9,15.44
2024,9,15.45
2024,9,17.84
2024,9,17.85
2024,9,22.5
2024,9,22.51
2024,9,21.57
2024,9,21.58
2024,9,15.67
2024,9,15.68
2024,9,13.88
2024,9,13.89
2024,9,14.13
2024,9,14.15
2024,9,14.43
2024,9,14.47
2024,9,17.01
2024,9,17.07
2024,9,19.31
2024,9,19.4
2024,9,20.6
2024,9,20.74
2024,9,22.26
2024,9,22.47
2024,9,23.84
2024,9,24.15
2024,9,26.4
2024,9,26.73
2024,9,41.98
2024,9,42.09
2024,9,71.14
2024,9,71.18
2024,9,39.62
2024,9,39.65
2024,9,24.74
2024,9,24.77
2024,9,18.61
2024,9,18.63
2024,9,15.91
2024,9,15.93
2024,9,13.42
2024,9,13.43
2024,9,11.8
2024,9,11.81
2024,9,10.44
2024,9,10.45
2024,9,9.65
2024,9,9.66
2024,9,9.67
2024,9,9.67
2024,9,12.23
2024,9,12.24
2024,9,14.81
2024,9,14.82
2024,9,14.94
2024,9,14.96
2024,9,10.59
2024,9,10.61
2024,9,5.69
2024,9,5.78
2024,9,9.55
2024,9,9.69
2024,9,12.51
2024,9,12.67
2024,9,15.66
2024,9,15.81
2024,9,18.75
2024,9,18.92
2024,9,22.35
2024,9,22.52
2024,9,24.14
2024,9,24.3
2024,9,25.63
2024,9,25.73
2024,9,25.8
2024,9,25.92
2024,9,48.3
2024,9,48.32
2024,9,51.1
2024,9,51.07
2024,9,25.54
2024,9,25.55
2024,9,20.85
2024,9,20.86
2024,9,18.0
2024,9,18.01
2024,9,15.58
2024,9,15.59
2024,9,15.54
2024,9,15.55
2024,9,13.5
2024,9,13.5
2024,9,12.33
2024,9,12.34
2024,9,12.52
2024,9,12.52
2024,9,12.34
2024,9,12.34
2024,9,13.55
2024,9,13.56
2024,9,14.15
2024,9,14.16
2024,9,14.99
2024,9,14.99
2024,9,14.18
2024,9,14.19
2024,9,14.71
2024,9,14.71
2024,9,16.31
2024,9,16.35
2024,9,18.91
2024,9,18.97
2024,9,20.69
2024,9,20.74
2024,9,24.19
2024,9,24.25
2024,9,27.72
2024,9,27.71
2024,9,27.81
2024,9,27.75
2024,9,32.02
2024,9,31.98
2024,9,39.33
2024,9,39.29
2024,9,68.87
2024,9,68.79
2024,9,72.15
2024,9,72.09
2024,9,35.75
2024,9,35.74
2024,9,26.44
2024,9,26.45
2024,9,21.06
2024,9,21.07
2024,9,20.25
2024,9,20.25
2024,9,20.03
2024,9,20.03
2024,9,18.69
2024,9,18.69
2024,9,17.48
2024,9,17.48
2024,9,16.62
2024,9,16.63
2024,9,16.77
2024,9,16.77
2024,9,16.84
2024,9,16.84
2024,9,17.35
2024,9,17.37
2024,9,16.77
2024,9,16.79
2024,9,14.89
2024,9,14.9
2024,9,13.85
2024,9,13.85
2024,9,16.2
2024,9,16.2
2024,9,19.15
2024,9,19.18
2024,9,20.54
2024,9,20.59
2024,9,20.24
2024,9,20.28
2024,9,21.84
2024,9,21.95
2024,9,22.31
2024,9,22.41
2024,9,26.05
2024,9,26.14
2024,9,26.64
2024,9,26.7
2024,9,43.59
2024,9,43.64
2024,9,57.91
2024,9,57.92
2024,9,40.3
2024,9,40.33
2024,9,25.25
2024,9,25.26
2024,9,21.37
2024,9,21.38
2024,9,18.61
2024,9,18.62
2024,9,21.45
2024,9,21.48
2024,9,19.95
2024,9,19.98
2024,9,19.4
2024,9,19.43
2024,9,19.21
2024,9,19.24
2024,9,20.98
2024,9,21.02
2024,9,23.44
2024,9,23.48
2024,9,25.52
2024,9,25.55
2024,9,24.52
2024,9,24.51
2024,9,18.43
2024,9,18.43
2024,9,17.31
2024,9,17.3
2024,9,17.89
2024,9,17.88
2024,9,19.93
2024,9,19.95
2024,9,22.96
2024,9,22.99
2024,9,24.73
2024,9,24.76
2024,9,23.08
2024,9,23.12
2024,9,24.71
2024,9,24.85
2024,9,26.87
2024,9,27.05
2024,9,30.03
2024,9,30.15
2024,9,47.58
2024,9,47.62
2024,9,61.92
2024,9,61.93
2024,9,35.3
2024,9,35.35
2024,9,24.45
2024,9,24.49
2024,9,21.75
2024,9,21.78
2024,9,18.57
2024,9,18.6
2024,9,19.87
2024,9,19.9
2024,9,18.24
2024,9,18.27
2024,9,17.71
2024,9,17.74
2024,9,18.3
2024,9,18.33
2024,9,18.83
2024,9,18.86
2024,9,21.62
2024,9,21.65
2024,9,24.91
2024,9,24.94
2024,9,24.53
2024,9,24.56
2024,9,19.56
2024,9,19.57
2024,9,16.85
2024,9,16.89
2024,9,18.0
2024,9,18.09
2024,9,20.06
2024,9,20.23
2024,9,23.69
2024,9,23.81
2024,9,27.82
2024,9,28.05
2024,9,27.41
2024,9,28.49
2024,9,28.27
2024,9,29.37
2024,9,30.37
2024,9,31.47
2024,9,30.83
2024,9,32.09
2024,9,40.94
2024,9,41.68
2024,9,48.66
2024,9,48.85
2024,9,35.32
2024,9,35.48
2024,9,23.52
2024,9,23.63
2024,9,20.65
2024,9,20.72
2024,9,17.19
2024,9,17.24
2024,9,16.39
2024,9,16.4
2024,9,14.61
2024,9,14.62
2024,9,13.7
2024,9,13.71
2024,9,13.7
2024,9,13.71
2024,9,14.71
2024,9,14.72
2024,9,16.87
2024,9,16.88
2024,9,18.43
2024,9,18.44
2024,9,17.54
2024,9,17.56
2024,9,16.08
2024,9,16.08
2024,9,14.86
2024,9,14.94
2024,9,16.59
2024,9,16.73
2024,9,17.93
2024,9,18.13
2024,9,21.71
2024,9,21.97
2024,9,26.11
2024,9,26.37
2024,9,26.38
2024,9,27.36
2024,9,28.95
2024,9,30.11
2024,9,30.78
2024,9,31.9
2024,9,31.78
2024,9,32.81
2024,9,44.76
2024,9,45.26
2024,9,52.0
2024,9,52.14
2024,9,34.64
2024,9,34.74
2024,9,24.81
2024,9,24.88
2024,9,20.53
2024,9,20.56
2024,9,17.64
2024,9,17.66
2024,9,16.09
2024,9,16.12
2024,9,15.08
2024,9,15.12
2024,9,14.1
2024,9,14.14
2024,9,13.73
2024,9,13.76
2024,9,14.3
2024,9,14.32
2024,9,15.76
2024,9,15.78
2024,9,19.06
2024,9,19.08
2024,9,20.09
2024,9,20.1
2024,9,17.12
2024,9,17.12
2024,9,15.43
2024,9,15.55
2024,9,20.1
2024,9,20.2
2024,9,24.11
2024,9,24.25
2024,9,28.61
2024,9,29.08
2024,9,30.68
2024,9,32.39
2024,9,34.27
2024,9,37.15
2024,9,34.13
2024,9,37.46
2024,9,36.12
2024,9,39.07
2024,9,43.76
2024,9,45.64
2024,9,103.86
2024,9,104.68
2024,9,109.04
2024,9,109.09
2024,9,50.28
2024,9,50.36
2024,9,27.8
2024,9,27.84
2024,9,24.31
2024,9,24.33
2024,9,18.91
2024,9,18.93
2024,9,18.24
2024,9,18.25
2024,9,16.11
2024,9,16.12
2024,9,14.56
2024,9,14.57
2024,9,14.52
2024,9,14.53
2024,9,15.9
2024,9,15.91
2024,9,18.38
2024,9,18.39
2024,9,21.0
2024,9,21.06
2024,9,21.09
2024,9,21.11
2024,9,18.18
2024,9,18.2
2024,9,15.53
2024,9,15.57
2024,9,19.87
2024,9,19.86
2024,9,22.59
2024,9,22.55
2024,9,25.41
2024,9,25.44
2024,9,30.35
2024,9,30.52
2024,9,32.87
2024,9,32.8
2024,9,32.56
2024,9,32.46
2024,9,35.35
2024,9,37.09
2024,9,33.26
2024,9,34.69
2024,9,43.07
2024,9,43.42
2024,9,56.11
2024,9,56.13
2024,9,33.52
2024,9,33.55
2024,9,25.04
2024,9,25.06
2024,9,22.79
2024,9,22.8
2024,9,18.24
2024,9,18.25
2024,9,21.44
2024,9,21.46
2024,9,19.9
2024,9,19.92
2024,9,18.24
2024,9,18.26
2024,9,18.07
2024,9,18.08
2024,9,18.36
2024,9,18.38
2024,9,19.22
2024,9,19.24
2024,9,17.09
2024,9,17.1
2024,9,17.09
2024,9,17.1
2024,9,14.9
2024,9,14.9
2024,9,13.15
2024,9,13.15
2024,9,14.98
2024,9,14.92
2024,9,20.26
2024,9,20.24
2024,9,22.62
2024,9,22.5
2024,9,24.31
2024,9,24.36
2024,9,26.39
2024,9,26.89
2024,9,29.82
2024,9,30.4
2024,9,30.15
2024,9,30.79
2024,9,27.79
2024,9,27.94
2024,9,32.35
2024,9,32.51
2024,9,30.85
2024,9,30.94
2024,9,26.46
2024,9,26.5
2024,9,21.38
2024,9,21.42
2024,9,20.88
2024,9,20.89
2024,9,17.25
2024,9,17.26
2024,9,17.52
2024,9,17.53
2024,9,15.51
2024,9,15.52
2024,9,14.67
2024,9,14.68
2024,9,14.63
2024,9,14.63
2024,9,15.44
2024,9,15.45
2024,9,16.77
2024,9,16.77
2024,9,17.26
2024,9,17.26
2024,9,16.65
2024,9,16.65
2024,9,12.93
2024,9,12.93
2024,9,11.22
2024,9,11.22
2024,9,13.81
2024,9,13.78
2024,9,17.38
2024,9,17.33
2024,9,21.87
2024,9,21.84
2024,9,23.58
2024,9,23.52
2024,9,25.4
2024,9,25.37
2024,9,28.06
2024,9,27.95
2024,9,28.26
2024,9,28.21
2024,9,26.91
2024,9,26.87
2024,9,31.43
2024,9,31.42
2024,9,29.44
2024,9,29.45
2024,9,24.19
2024,9,24.18
2024,9,20.71
2024,9,20.7
2024,9,21.85
2024,9,21.86
2024,9,18.55
2024,9,18.56
2024,9,21.45
2024,9,21.47
2024,9,21.28
2024,9,21.29
2024,9,20.61
2024,9,20.63
2024,9,20.29
2024,9,20.31
2024,9,21.38
2024,9,21.39
2024,9,24.13
2024,9,24.15
2024,9,27.21
2024,9,27.22
2024,9,26.34
2024,9,26.34
2024,9,21.54
2024,9,21.53
2024,9,22.0
2024,9,22.0
2024,9,24.62
2024,9,24.57
2024,9,28.56
2024,9,28.34
2024,9,31.1
2024,9,31.01
2024,9,35.75
2024,9,35.59
2024,9,38.52
2024,9,38.5
2024,9,38.63
2024,9,38.68
2024,9,37.97
2024,9,38.07
2024,9,45.73
2024,9,45.86
2024,9,60.45
2024,9,60.59
2024,9,58.99
2024,9,59.05
2024,9,42.15
2024,9,42.1
2024,9,31.56
2024,9,31.59
2024,9,26.46
2024,9,26.49
2024,9,24.98
2024,9,25.0
2024,9,24.71
2024,9,24.73
2024,9,23.31
2024,9,23.34
2024,9,22.17
2024,9,22.21
2024,9,21.52
2024,9,21.56
2024,9,21.57
2024,9,21.61
2024,9,23.52
2024,9,23.56
2024,9,27.22
2024,9,27.26
2024,9,25.48
2024,9,25.49
2024,9,21.06
2024,9,21.06
2024,9,18.05
2024,9,18.04
2024,9,20.3
2024,9,20.27
2024,9,24.77
2024,9,24.68
2024,9,29.36
2024,9,29.28
2024,9,32.75
2024,9,32.69
2024,9,32.37
2024,9,32.34
2024,9,32.55
2024,9,32.66
2024,9,32.57
2024,9,32.71
2024,9,33.69
2024,9,33.75
2024,9,56.08
2024,9,56.1
2024,9,75.55
2024,9,75.48
2024,9,42.08
2024,9,42.2
2024,9,32.55
2024,9,32.62
2024,9,28.02
2024,9,28.07
2024,9,23.92
2024,9,23.96
2024,9,23.68
2024,9,23.73
2024,9,22.29
2024,9,22.34
2024,9,21.84
2024,9,21.9
2024,9,21.54
2024,9,21.58
2024,9,21.38
2024,9,21.42
2024,9,22.83
2024,9,22.86
2024,9,27.0
2024,9,27.03
2024,9,25.19
2024,9,25.2
2024,9,19.78
2024,9,19.78
2024,9,18.12
2024,9,18.12
2024,9,20.34
2024,9,20.3
2024,9,24.09
2024,9,24.0
2024,9,25.69
2024,9,25.7
2024,9,27.05
2024,9,27.15
2024,9,29.16
2024,9,29.2
2024,9,30.36
2024,9,30.46
2024,9,29.66
2024,9,29.75
2024,9,30.21
2024,9,30.29
2024,9,60.92
2024,9,61.09
2024,9,77.67
2024,9,77.98
2024,9,55.89
2024,9,56.02
2024,9,40.23
2024,9,40.28
2024,9,29.66
2024,9,29.7
2024,9,26.28
2024,9,26.31
2024,9,21.75
2024,9,21.8
2024,9,19.91
2024,9,19.95
2024,9,19.38
2024,9,19.39
2024,9,19.45
2024,9,19.44
2024,9,19.4
2024,9,19.37
2024,9,22.27
2024,9,22.23
2024,9,24.38
2024,9,24.31
2024,9,22.57
2024,9,22.47
2024,9,16.62
2024,9,16.58
2024,9,11.44
2024,9,11.34
2024,9,12.5
2024,9,12.45
2024,9,15.67
2024,9,15.72
2024,9,17.87
2024,9,17.93
2024,9,19.37
2024,9,19.36
2024,9,21.16
2024,9,21.14
2024,9,22.51
2024,9,22.58
2024,9,25.11
2024,9,25.17
2024,9,27.86
2024,9,27.85
2024,9,47.41
2024,9,47.66
2024,9,64.07
2024,9,64.47
2024,9,42.66
2024,9,42.85
2024,9,31.25
2024,9,31.34
2024,9,24.95
2024,9,24.99
2024,9,23.51
2024,9,23.55
2024,9,21.21
2024,9,21.24
2024,9,19.32
2024,9,19.35
2024,9,18.71
2024,9,18.73
2024,9,18.74
2024,9,18.73
2024,9,19.4
2024,9,19.38
2024,9,22.13
2024,9,22.1
2024,9,23.63
2024,9,23.63
2024,9,23.37
2024,9,23.35
2024,9,16.55
2024,9,16.55
2024,9,12.52
2024,9,12.51
2024,9,14.1
2024,9,14.1
2024,9,16.54
2024,9,16.55
2024,9,17.84
2024,9,17.88
2024,9,19.92
2024,9,19.97
2024,9,23.14
2024,9,23.33
2024,9,28.8
2024,9,29.21
2024,9,30.64
2024,9,31.21
2024,9,29.43
2024,9,29.76
2024,9,48.74
2024,9,49.12
2024,9,51.23
2024,9,51.65
2024,9,35.03
2024,9,35.14
2024,9,28.18
2024,9,28.24
2024,9,25.82
2024,9,25.84
2024,9,23.36
2024,9,23.38
2024,9,22.78
2024,9,22.77
2024,9,21.41
2024,9,21.39
2024,9,19.11
2024,9,19.06
2024,9,18.69
2024,9,18.63
2024,9,18.0
2024,9,17.95
2024,9,18.21
2024,9,18.15
2024,9,17.41
2024,9,17.34
2024,9,17.03
2024,9,17.0
2024,9,14.5
2024,9,14.5
2024,9,9.49
2024,9,9.48
2024,9,14.21
2024,9,14.21
2024,9,15.18
2024,9,15.21
2024,9,17.54
2024,9,17.68
2024,9,18.55
2024,9,18.75
2024,9,23.68
2024,9,24.1
2024,9,27.49
2024,9,28.1
2024,9,30.15
2024,9,31.19
2024,9,27.3
2024,9,27.77
2024,9,41.0
2024,9,41.34
2024,9,47.03
2024,9,47.64
2024,9,30.69
2024,9,30.86
2024,9,24.66
2024,9,24.73
2024,9,24.02
2024,9,24.05
2024,9,20.44
2024,9,20.46
2024,9,22.91
2024,9,22.89
2024,9,21.4
2024,9,21.38
2024,9,18.87
2024,9,18.83
2024,9,18.24
2024,9,18.18
2024,9,17.98
2024,9,17.91
2024,9,17.66
2024,9,17.59
2024,9,15.73
2024,9,15.68
2024,9,15.63
2024,9,15.58
2024,9,12.43
2024,9,12.43
2024,9,6.62
2024,9,6.61
2024,9,9.16
2024,9,9.15
2024,9,13.69
2024,9,13.7
2024,9,15.85
2024,9,15.87
2024,9,17.89
2024,9,18.01
2024,9,20.15
2024,9,20.46
2024,9,21.03
2024,9,21.78
2024,9,22.26
2024,9,22.86
2024,9,26.98
2024,9,27.26
2024,9,56.24
2024,9,56.91
2024,9,49.78
2024,9,50.18
2024,9,30.09
2024,9,30.21
2024,9,24.96
2024,9,24.96
2024,9,24.88
2024,9,24.88
2024,9,21.06
2024,9,21.06
2024,9,23.01
2024,9,23.01
2024,9,20.46
2024,9,20.45
2024,9,20.21
2024,9,20.2
2024,9,19.32
2024,9,19.3
2024,9,19.47
2024,9,19.43
2024,9,20.75
2024,9,20.7
2024,9,24.34
2024,9,24.28
2024,9,23.52
2024,9,23.48
2024,9,16.99
2024,9,17.02
2024,9,14.68
2024,9,14.79
2024,9,16.86
2024,9,17.2
2024,9,19.13
2024,9,19.96
2024,9,21.92
2024,9,23.24
2024,9,25.85
2024,9,27.6
2024,9,28.52
2024,9,30.91
2024,9,29.25
2024,9,32.49
2024,9,27.65
2024,9,31.13
2024,9,35.42
2024,9,38.27
2024,9,81.1
2024,9,85.89
2024,9,69.85
2024,9,73.7
2024,9,34.22
2024,9,35.63
2024,9,28.47
2024,9,28.84
2024,9,23.83
2024,9,24.15
2024,9,22.23
2024,9,22.4
2024,10,20.7
2024,10,20.74
2024,10,20.59
2024,10,20.62
2024,10,19.2
2024,10,19.22
2024,10,19.93
2024,10,19.94
2024,10,20.84
2024,10,20.86
2024,10,22.09
2024,10,22.15
2024,10,28.75
2024,10,28.82
2024,10,23.98
2024,10,24.07
2024,10,17.29
2024,10,17.48
2024,10,12.03
2024,10,12.51
2024,10,14.96
2024,10,15.68
2024,10,18.47
2024,10,19.54
2024,10,23.02
2024,10,24.47
2024,10,27.14
2024,10,29.16
2024,10,25.51
2024,10,28.15
2024,10,26.12
2024,10,29.79
2024,10,28.09
2024,10,31.73
2024,10,31.94
2024,10,35.01
2024,10,67.11
2024,10,70.06
2024,10,72.6
2024,10,75.46
2024,10,38.39
2024,10,39.01
2024,10,29.71
2024,10,29.83
2024,10,25.87
2024,10,25.98
2024,10,23.9
2024,10,23.95
2024,10,25.1
2024,10,25.13
2024,10,22.42
2024,10,22.45
2024,10,21.94
2024,10,21.98
2024,10,21.06
2024,10,21.1
2024,10,21.65
2024,10,21.69
2024,10,23.2
2024,10,23.23
2024,10,28.3
2024,10,28.33
2024,10,26.68
2024,10,26.72
2024,10,18.91
2024,10,18.96
2024,10,15.65
2024,10,16.1
2024,10,16.75
2024,10,17.78
2024,10,18.99
2024,10,20.71
2024,10,21.93
2024,10,24.11
2024,10,26.54
2024,10,29.73
2024,10,29.34
2024,10,33.65
2024,10,32.69
2024,10,37.78
2024,10,34.25
2024,10,39.46
2024,10,36.69
2024,10,41.06
2024,10,72.83
2024,10,75.84
2024,10,62.92
2024,10,64.53
2024,10,34.43
2024,10,35.05
2024,10,26.09
2024,10,26.41
2024,10,22.13
2024,10,22.23
2024,10,20.46
2024,10,20.53
2024,10,17.97
2024,10,18.01
2024,10,16.12
2024,10,16.17
2024,10,14.43
2024,10,14.48
2024,10,13.77
2024,10,13.82
2024,10,14.64
2024,10,14.67
2024,10,16.92
2024,10,16.95
2024,10,20.94
2024,10,20.98
2024,10,21.25
2024,10,21.28
2024,10,15.34
2024,10,15.35
2024,10,14.24
2024,10,14.37
2024,10,16.97
2024,10,17.45
2024,10,20.67
2024,10,21.97
2024,10,25.48
2024,10,27.83
2024,10,30.66
2024,10,34.2
2024,10,33.74
2024,10,37.99
2024,10,36.02
2024,10,40.62
2024,10,35.94
2024,10,40.11
2024,10,36.75
2024,10,40.36
2024,10,74.11
2024,10,77.95
2024,10,60.86
2024,10,63.07
2024,10,33.41
2024,10,33.97
2024,10,28.63
2024,10,28.89
2024,10,24.52
2024,10,24.61
2024,10,22.01
2024,10,22.07
2024,10,19.67
2024,10,19.71
2024,10,18.84
2024,10,18.88
2024,10,18.34
2024,10,18.36
2024,10,19.58
2024,10,19.6
2024,10,20.46
2024,10,20.48
2024,10,23.52
2024,10,23.53
2024,10,28.4
2024,10,28.38
2024,10,26.8
2024,10,26.82
2024,10,20.49
2024,10,20.64
2024,10,16.63
2024,10,17.06
2024,10,19.26
2024,10,20.64
2024,10,22.34
2024,10,24.66
2024,10,27.42
2024,10,30.39
2024,10,30.71
2024,10,33.83
2024,10,33.43
2024,10,37.01
2024,10,37.77
2024,10,41.74
2024,10,39.75
2024,10,43.82
2024,10,46.73
2024,10,50.35
2024,10,89.82
2024,10,93.1
2024,10,70.78
2024,10,72.87
2024,10,41.31
2024,10,41.85
2024,10,38.91
2024,10,39.1
2024,10,26.92
2024,10,26.97
2024,10,24.24
2024,10,24.29
2024,10,21.36
2024,10,21.43
2024,10,19.96
2024,10,20.03
2024,10,19.58
2024,10,19.65
2024,10,19.83
2024,10,19.9
2024,10,20.09
2024,10,20.15
2024,10,20.86
2024,10,20.9
2024,10,22.57
2024,10,22.58
2024,10,22.15
2024,10,22.13
2024,10,18.69
2024,10,18.69
2024,10,14.76
2024,10,14.78
2024,10,16.55
2024,10,16.91
2024,10,19.05
2024,10,19.74
2024,10,23.35
2024,10,24.73
2024,10,26.31
2024,10,28.14
2024,10,27.51
2024,10,29.32
2024,10,32.24
2024,10,34.63
2024,10,34.37
2024,10,36.3
2024,10,47.17
2024,10,49.44
2024,10,75.59
2024,10,76.86
2024,10,66.76
2024,10,67.38
2024,10,38.39
2024,10,38.6
2024,10,28.96
2024,10,29.0
2024,10,23.73
2024,10,23.81
2024,10,20.59
2024,10,20.68
2024,10,19.06
2024,10,19.13
2024,10,18.17
2024,10,18.23
2024,10,17.99
2024,10,18.04
2024,10,18.79
2024,10,18.83
2024,10,19.46
2024,10,19.5
2024,10,20.38
2024,10,20.4
2024,10,20.96
2024,10,20.95
2024,10,20.6
2024,10,20.57
2024,10,16.4
2024,10,16.4
2024,10,13.63
2024,10,13.63
2024,10,15.09
2024,10,15.09
2024,10,17.33
2024,10,17.32
2024,10,21.4
2024,10,21.22
2024,10,26.14
2024,10,25.89
2024,10,27.32
2024,10,27.17
2024,10,30.45
2024,10,30.84
2024,10,31.4
2024,10,31.9
2024,10,43.45
2024,10,43.91
2024,10,105.7
2024,10,105.99
2024,10,98.12
2024,10,98.47
2024,10,53.97
2024,10,54.09
2024,10,36.53
2024,10,36.6
2024,10,26.46
2024,10,26.52
2024,10,23.21
2024,10,23.27
2024,10,22.73
2024,10,22.76
2024,10,19.96
2024,10,19.98
2024,10,19.77
2024,10,19.79
2024,10,19.31
2024,10,19.32
2024,10,19.95
2024,10,19.95
2024,10,21.67
2024,10,21.65
2024,10,28.7
2024,10,28.63
2024,10,29.98
2024,10,29.88
2024,10,22.64
2024,10,22.61
2024,10,18.22
2024,10,18.22
2024,10,20.01
2024,10,20.0
2024,10,23.76
2024,10,23.84
2024,10,27.59
2024,10,27.58
2024,10,28.49
2024,10,28.61
2024,10,31.69
2024,10,31.82
2024,10,37.99
2024,10,38.5
2024,10,42.88
2024,10,43.37
2024,10,77.45
2024,10,77.09
2024,10,328.79
2024,10,327.63
2024,10,358.27
2024,10,358.27
2024,10,113.69
2024,10,113.37
2024,10,43.77
2024,10,43.85
2024,10,27.28
2024,10,27.42
2024,10,22.1
2024,10,22.23
2024,10,21.05
2024,10,21.14
2024,10,19.5
2024,10,19.56
2024,10,18.47
2024,10,18.52
2024,10,17.96
2024,10,18.01
2024,10,17.77
2024,10,17.82
2024,10,19.46
2024,10,19.48
2024,10,23.1
2024,10,23.1
2024,10,24.32
2024,10,24.33
2024,10,17.05
2024,10,17.06
2024,10,14.76
2024,10,14.77
2024,10,15.59
2024,10,15.61
2024,10,17.63
2024,10,17.66
2024,10,21.36
2024,10,21.49
2024,10,25.57
2024,10,25.71
2024,10,27.48
2024,10,27.66
2024,10,29.63
2024,10,29.93
2024,10,36.75
2024,10,37.1
2024,10,44.73
2024,10,44.64
2024,10,157.94
2024,10,157.92
2024,10,92.56
2024,10,92.72
2024,10,39.46
2024,10,39.43
2024,10,27.81
2024,10,27.9
2024,10,22.22
2024,10,22.32
2024,10,18.65
2024,10,18.75
2024,10,14.71
2024,10,14.77
2024,10,12.59
2024,10,12.65
2024,10,11.11
2024,10,11.17
2024,10,10.99
2024,10,11.04
2024,10,13.17
2024,10,13.22
2024,10,15.53
2024,10,15.57
2024,10,17.89
2024,10,17.9
2024,10,19.57
2024,10,19.57
2024,10,14.27
2024,10,14.28
2024,10,9.87
2024,10,9.87
2024,10,13.06
2024,10,13.06
2024,10,14.83
2024,10,14.86
2024,10,16.37
2024,10,16.47
2024,10,18.8
2024,10,18.89
2024,10,21.39
2024,10,21.57
2024,10,22.42
2024,10,22.56
2024,10,25.77
2024,10,25.96
2024,10,38.38
2024,10,38.34
2024,10,93.15
2024,10,92.73
2024,10,53.32
2024,10,53.14
2024,10,28.83
2024,10,28.79
2024,10,21.0
2024,10,21.04
2024,10,18.11
2024,10,18.18
2024,10,15.81
2024,10,15.89
2024,10,14.69
2024,10,14.75
2024,10,13.96
2024,10,14.02
2024,10,12.5
2024,10,12.55
2024,10,11.9
2024,10,11.95
2024,10,12.82
2024,10,12.86
2024,10,15.39
2024,10,15.42
2024,10,19.18
2024,10,19.2
2024,10,20.1
2024,10,20.11
2024,10,14.93
2024,10,14.94
2024,10,11.97
2024,10,11.97
2024,10,13.48
2024,10,13.49
2024,10,15.75
2024,10,15.77
2024,10,18.24
2024,10,18.3
2024,10,21.97
2024,10,22.12
2024,10,24.92
2024,10,25.21
2024,10,26.36
2024,10,26.69
2024,10,29.35
2024,10,29.69
2024,10,45.03
2024,10,45.23
2024,10,87.81
2024,10,88.05
2024,10,50.45
2024,10,50.61
2024,10,26.51
2024,10,26.57
2024,10,19.49
2024,10,19.55
2024,10,17.98
2024,10,18.06
2024,10,16.35
2024,10,16.43
2024,10,13.83
2024,10,13.88
2024,10,12.66
2024,10,12.71
2024,10,11.82
2024,10,11.87
2024,10,12.07
2024,10,12.1
2024,10,12.92
2024,10,12.95
2024,10,14.96
2024,10,14.98
2024,10,19.46
2024,10,19.48
2024,10,19.98
2024,10,19.99
2024,10,14.98
2024,10,14.99
2024,10,12.24
2024,10,12.25
2024,10,13.95
2024,10,13.98
2024,10,15.16
2024,10,15.2
2024,10,17.68
2024,10,17.73
2024,10,19.54
2024,10,19.63
2024,10,21.44
2024,10,21.55
2024,10,24.03
2024,10,24.17
2024,10,26.58
2024,10,26.73
2024,10,42.93
2024,10,43.01
2024,10,76.8
2024,10,76.78
2024,10,34.66
2024,10,34.67
2024,10,21.69
2024,10,21.71
2024,10,17.96
2024,10,17.99
2024,10,17.55
2024,10,17.6
2024,10,16.28
2024,10,16.35
2024,10,14.8
2024,10,14.87
2024,10,12.76
2024,10,12.83
2024,10,11.44
2024,10,11.52
2024,10,9.81
2024,10,9.9
2024,10,9.07
2024,10,9.14
2024,10,11.32
2024,10,11.37
2024,10,13.86
2024,10,13.91
2024,10,14.56
2024,10,14.6
2024,10,10.72
2024,10,10.75
2024,10,8.78
2024,10,8.85
2024,10,11.51
2024,10,11.57
2024,10,14.54
2024,10,14.59
2024,10,17.21
2024,10,17.27
2024,10,18.99
2024,10,19.07
2024,10,21.79
2024,10,21.9
2024,10,23.99
2024,10,24.11
2024,10,26.13
2024,10,26.25
2024,10,41.57
2024,10,41.64
2024,10,95.23
2024,10,95.21
2024,10,36.95
2024,10,36.95
2024,10,23.6
2024,10,23.62
2024,10,20.74
2024,10,20.79
2024,10,18.31
2024,10,18.36
2024,10,17.73
2024,10,17.78
2024,10,16.72
2024,10,16.79
2024,10,14.06
2024,10,14.13
2024,10,12.18
2024,10,12.24
2024,10,11.58
2024,10,11.64
2024,10,11.65
2024,10,11.71
2024,10,11.72
2024,10,11.78
2024,10,13.98
2024,10,14.04
2024,10,14.85
2024,10,14.9
2024,10,12.18
2024,10,12.21
2024,10,9.52
2024,10,9.55
2024,10,12.7
2024,10,12.74
2024,10,15.88
2024,10,15.91
