date,hour,avg_price,min_price,max_price,median_price,hourly_count
2024-06-22,13,25.51,25.51,25.51,25.51,1
2024-06-22,14,28.08,28.08,28.08,28.08,1
2024-06-22,15,35.0,35.0,35.0,35.0,1
2024-06-22,16,37.96,37.96,37.96,37.96,1
2024-06-22,17,38.74,38.74,38.74,38.74,1
2024-06-22,18,45.27,45.27,45.27,45.27,1
2024-06-22,19,84.11,84.11,84.11,84.11,1
2024-06-22,20,82.15,82.15,82.15,82.15,1
2024-06-22,21,35.97,35.97,35.97,35.97,1
2024-06-22,22,27.44,27.44,27.44,27.44,1
2024-06-22,23,24.05,24.05,24.05,24.05,1
2024-06-23,0,18.23,18.23,18.23,18.23,1
2024-06-23,1,17.61,17.61,17.61,17.61,1
2024-06-23,2,16.31,16.31,16.31,16.31,1
2024-06-23,3,15.42,15.42,15.42,15.42,1
2024-06-23,4,15.64,15.64,15.64,15.64,1
2024-06-23,5,15.4,15.4,15.4,15.4,1
2024-06-23,6,15.4,15.4,15.4,15.4,1
2024-06-23,7,14.28,14.28,14.28,14.28,1
2024-06-23,8,12.83,12.83,12.83,12.83,1
2024-06-23,9,15.58,15.58,15.58,15.58,1
2024-06-23,10,18.65,18.65,18.65,18.65,1
2024-06-23,11,25.87,25.87,25.87,25.87,1
2024-06-23,12,32.88,32.88,32.88,32.88,1
2024-06-23,13,37.64,37.64,37.64,37.64,1
2024-06-23,14,41.2,41.2,41.2,41.2,1
2024-06-23,15,46.6,46.6,46.6,46.6,1
2024-06-23,16,57.87,57.87,57.87,57.87,1
2024-06-23,17,65.0,65.0,65.0,65.0,1
2024-06-23,18,74.44,74.44,74.44,74.44,1
2024-06-23,19,197.53,197.53,197.53,197.53,1
2024-06-23,20,215.18,215.18,215.18,215.18,1
2024-06-23,21,59.41,59.41,59.41,59.41,1
2024-06-23,22,32.77,32.77,32.77,32.77,1
2024-06-23,23,25.29,25.29,25.29,25.29,1
2024-06-24,0,20.69,20.69,20.69,20.69,1
2024-06-24,1,17.99,17.99,17.99,17.99,1
2024-06-24,2,16.95,16.95,16.95,16.95,1
2024-06-24,3,16.97,16.97,16.97,16.97,1
2024-06-24,4,17.91,17.91,17.91,17.91,1
2024-06-24,5,19.48,19.48,19.48,19.48,1
2024-06-24,6,20.45,20.45,20.45,20.45,1
2024-06-24,7,18.15,18.15,18.15,18.15,1
2024-06-24,8,17.66,17.66,17.66,17.66,1
2024-06-24,9,18.25,18.25,18.25,18.25,1
2024-06-24,10,23.97,23.97,23.97,23.97,1
2024-06-24,11,28.73,28.73,28.73,28.73,1
2024-06-24,12,35.22,35.22,35.22,35.22,1
2024-06-24,13,43.22,43.22,43.22,43.22,1
2024-06-24,14,47.67,47.67,47.67,47.67,1
2024-06-24,15,60.63,60.63,60.63,60.63,1
2024-06-24,16,70.22,70.22,70.22,70.22,1
2024-06-24,17,69.61,69.61,69.61,69.61,1
2024-06-24,18,70.91,70.91,70.91,70.91,1
2024-06-24,19,122.61,122.61,122.61,122.61,1
2024-06-24,20,116.23,116.23,116.23,116.23,1
2024-06-24,21,39.12,39.12,39.12,39.12,1
2024-06-24,22,29.24,29.24,29.24,29.24,1
2024-06-24,23,23.36,23.36,23.36,23.36,1
2024-06-25,0,17.48,17.48,17.48,17.48,1
2024-06-25,1,16.56,16.56,16.56,16.56,1
2024-06-25,2,15.0,15.0,15.0,15.0,1
2024-06-25,3,14.59,14.59,14.59,14.59,1
2024-06-25,4,14.73,14.73,14.73,14.73,1
2024-06-25,5,16.47,16.47,16.47,16.47,1
2024-06-25,6,17.79,17.79,17.79,17.79,1
2024-06-25,7,15.67,15.67,15.67,15.67,1
2024-06-25,8,14.57,14.57,14.57,14.57,1
2024-06-25,9,13.82,13.82,13.82,13.82,1
2024-06-25,10,17.98,17.98,17.98,17.98,1
2024-06-25,11,23.27,23.27,23.27,23.27,1
2024-06-25,12,27.75,27.75,27.75,27.75,1
2024-06-25,13,32.27,32.27,32.27,32.27,1
2024-06-25,14,34.54,34.54,34.54,34.54,1
2024-06-25,15,38.14,38.14,38.14,38.14,1
2024-06-25,16,46.37,46.37,46.37,46.37,1
2024-06-25,17,45.53,45.53,45.53,45.53,1
2024-06-25,18,46.47,46.47,46.47,46.47,1
2024-06-25,19,86.37,86.37,86.37,86.37,1
2024-06-25,20,71.15,71.15,71.15,71.15,1
2024-06-25,21,31.02,31.02,31.02,31.02,1
2024-06-25,22,27.46,27.46,27.46,27.46,1
2024-06-25,23,22.44,22.44,22.44,22.44,1
2024-06-26,0,19.74,19.74,19.74,19.74,1
2024-06-26,1,17.91,17.91,17.91,17.91,1
2024-06-26,2,16.5,16.5,16.5,16.5,1
2024-06-26,3,16.17,16.17,16.17,16.17,1
2024-06-26,4,17.08,17.08,17.08,17.08,1
2024-06-26,5,18.69,18.69,18.69,18.69,1
2024-06-26,6,19.7,19.7,19.7,19.7,1
2024-06-26,7,19.25,19.25,19.25,19.25,1
2024-06-26,8,18.45,18.45,18.45,18.45,1
2024-06-26,9,18.91,18.91,18.91,18.91,1
2024-06-26,10,26.77,26.77,26.77,26.77,1
2024-06-26,11,33.03,33.03,33.03,33.03,1
2024-06-26,12,40.15,40.15,40.15,40.15,1
2024-06-26,13,50.54,50.54,50.54,50.54,1
2024-06-26,14,61.76,61.76,61.76,61.76,1
2024-06-26,15,63.74,63.74,63.74,63.74,1
2024-06-26,16,65.02,65.02,65.02,65.02,1
2024-06-26,17,60.37,60.37,60.37,60.37,1
2024-06-26,18,59.72,59.72,59.72,59.72,1
2024-06-26,19,149.54,149.54,149.54,149.54,1
2024-06-26,20,136.17,136.17,136.17,136.17,1
2024-06-26,21,59.01,59.01,59.01,59.01,1
2024-06-26,22,34.95,34.95,34.95,34.95,1
2024-06-26,23,28.52,28.52,28.52,28.52,1
2024-06-27,0,27.74,27.74,27.74,27.74,1
2024-06-27,1,24.72,24.72,24.72,24.72,1
2024-06-27,2,22.59,22.59,22.59,22.59,1
2024-06-27,3,22.41,22.41,22.41,22.41,1
2024-06-27,4,23.87,23.87,23.87,23.87,1
2024-06-27,5,25.6,25.6,25.6,25.6,1
2024-06-27,6,26.14,26.14,26.14,26.14,1
2024-06-27,7,24.54,24.54,24.54,24.54,1
2024-06-27,8,21.78,21.78,21.78,21.78,1
2024-06-27,9,21.19,21.19,21.19,21.19,1
2024-06-27,10,27.9,27.9,27.9,27.9,1
2024-06-27,11,33.47,33.47,33.47,33.47,1
2024-06-27,12,40.86,40.86,40.86,40.86,1
2024-06-27,13,51.99,51.99,51.99,51.99,1
2024-06-27,14,55.2,55.2,55.2,55.2,1
2024-06-27,15,55.97,55.97,55.97,55.97,1
2024-06-27,16,53.17,53.17,53.17,53.17,1
2024-06-27,17,42.96,42.96,42.96,42.96,1
2024-06-27,18,43.21,43.21,43.21,43.21,1
2024-06-27,19,59.27,59.27,59.27,59.27,1
2024-06-27,20,50.3,50.3,50.3,50.3,1
2024-06-27,21,31.79,31.79,31.79,31.79,1
2024-06-27,22,28.44,28.44,28.44,28.44,1
2024-06-27,23,22.03,22.03,22.03,22.03,1
2024-06-28,0,19.96,19.96,19.96,19.96,1
2024-06-28,1,18.42,18.42,18.42,18.42,1
2024-06-28,2,17.02,17.02,17.02,17.02,1
2024-06-28,3,15.86,15.86,15.86,15.86,1
2024-06-28,4,15.36,15.36,15.36,15.36,1
2024-06-28,5,17.04,17.04,17.04,17.04,1
2024-06-28,6,16.91,16.91,16.91,16.91,1
2024-06-28,7,15.89,15.89,15.89,15.89,1
2024-06-28,8,14.53,14.53,14.53,14.53,1
2024-06-28,9,14.75,14.75,14.75,14.75,1
2024-06-28,10,17.94,17.94,17.94,17.94,1
2024-06-28,11,22.23,22.23,22.23,22.23,1
2024-06-28,12,28.0,28.0,28.0,28.0,1
2024-06-28,13,32.84,32.84,32.84,32.84,1
2024-06-28,14,36.32,36.32,36.32,36.32,1
2024-06-28,15,41.87,41.87,41.87,41.87,1
2024-06-28,16,40.15,40.15,40.15,40.15,1
2024-06-28,17,36.77,36.77,36.77,36.77,1
2024-06-28,18,29.75,29.75,29.75,29.75,1
2024-06-28,19,44.48,44.48,44.48,44.48,1
2024-06-28,20,36.72,36.72,36.72,36.72,1
2024-06-28,21,25.78,25.78,25.78,25.78,1
2024-06-28,22,24.06,24.06,24.06,24.06,1
2024-06-28,23,19.11,19.11,19.11,19.11,1
2024-06-29,0,20.79,20.79,20.79,20.79,1
2024-06-29,1,17.8,17.8,17.8,17.8,1
2024-06-29,2,16.16,16.16,16.16,16.16,1
2024-06-29,3,14.81,14.81,14.81,14.81,1
2024-06-29,4,15.25,15.25,15.25,15.25,1
2024-06-29,5,16.29,16.29,16.29,16.29,1
2024-06-29,6,17.29,17.29,17.29,17.29,1
2024-06-29,7,16.61,16.61,16.61,16.61,1
2024-06-29,8,14.63,14.63,14.63,14.63,1
2024-06-29,9,15.41,15.41,15.41,15.41,1
2024-06-29,10,18.71,18.71,18.71,18.71,1
2024-06-29,11,23.5,23.5,23.5,23.5,1
2024-06-29,12,29.71,29.71,29.71,29.71,1
2024-06-29,13,36.06,36.06,36.06,36.06,1
2024-06-29,14,34.39,34.39,34.39,34.39,1
2024-06-29,15,36.59,36.59,36.59,36.59,1
2024-06-29,16,36.34,36.34,36.34,36.34,1
2024-06-29,17,33.06,33.06,33.06,33.06,1
2024-06-29,18,32.99,32.99,32.99,32.99,1
2024-06-29,19,43.23,43.23,43.23,43.23,1
2024-06-29,20,54.43,54.43,54.43,54.43,1
2024-06-29,21,33.03,33.03,33.03,33.03,1
2024-06-29,22,28.34,28.34,28.34,28.34,1
2024-06-29,23,23.41,23.41,23.41,23.41,1
2024-06-30,0,19.18,19.18,19.18,19.18,1
2024-06-30,1,18.08,18.08,18.08,18.08,1
2024-06-30,2,17.61,17.61,17.61,17.61,1
2024-06-30,3,17.67,17.67,17.67,17.67,1
2024-06-30,4,17.37,17.37,17.37,17.37,1
2024-06-30,5,18.61,18.61,18.61,18.61,1
2024-06-30,6,18.26,18.26,18.26,18.26,1
2024-06-30,7,15.81,15.81,15.81,15.81,1
2024-06-30,8,15.2,15.2,15.2,15.2,1
2024-06-30,9,16.5,16.5,16.5,16.5,1
2024-06-30,10,19.83,19.83,19.83,19.83,1
2024-06-30,11,23.17,23.17,23.17,23.17,1
2024-06-30,12,28.88,28.88,28.88,28.88,1
2024-06-30,13,31.88,31.88,31.88,31.88,1
2024-06-30,14,34.54,34.54,34.54,34.54,1
2024-06-30,15,37.77,37.77,37.77,37.77,1
2024-06-30,16,39.08,39.08,39.08,39.08,1
2024-06-30,17,39.3,39.3,39.3,39.3,1
2024-06-30,18,37.43,37.43,37.43,37.43,1
2024-06-30,19,63.14,63.14,63.14,63.14,1
2024-06-30,20,71.21,71.21,71.21,71.21,1
2024-06-30,21,37.83,37.83,37.83,37.83,1
2024-06-30,22,24.83,24.83,24.83,24.83,1
2024-06-30,23,19.56,19.56,19.56,19.56,1
2024-07-01,0,20.6,20.6,20.6,20.6,1
2024-07-01,1,18.63,18.63,18.63,18.63,1
2024-07-01,2,17.21,17.21,17.21,17.21,1
2024-07-01,3,16.9,16.9,16.9,16.9,1
2024-07-01,4,16.91,16.91,16.91,16.91,1
2024-07-01,5,17.32,17.32,17.32,17.32,1
2024-07-01,6,18.19,18.19,18.19,18.19,1
2024-07-01,7,17.1,17.1,17.1,17.1,1
2024-07-01,8,14.1,14.1,14.1,14.1,1
2024-07-01,9,14.95,14.95,14.95,14.95,1
2024-07-01,10,19.1,19.1,19.1,19.1,1
2024-07-01,11,24.03,24.03,24.03,24.03,1
2024-07-01,12,29.55,29.55,29.55,29.55,1
2024-07-01,13,35.4,35.4,35.4,35.4,1
2024-07-01,14,39.42,39.42,39.42,39.42,1
2024-07-01,15,41.28,41.28,41.28,41.28,1
2024-07-01,16,40.49,40.49,40.49,40.49,1
2024-07-01,17,36.89,36.89,36.89,36.89,1
2024-07-01,18,35.46,35.46,35.46,35.46,1
2024-07-01,19,41.27,41.27,41.27,41.27,1
2024-07-01,20,46.66,46.66,46.66,46.66,1
2024-07-01,21,31.7,31.7,31.7,31.7,1
2024-07-01,22,27.42,27.42,27.42,27.42,1
2024-07-01,23,21.52,21.52,21.52,21.52,1
2024-07-02,0,19.78,19.78,19.78,19.78,1
2024-07-02,1,17.56,17.56,17.56,17.56,1
2024-07-02,2,17.51,17.51,17.51,17.51,1
2024-07-02,3,16.62,16.62,16.62,16.62,1
2024-07-02,4,15.84,15.84,15.84,15.84,1
2024-07-02,5,17.54,17.54,17.54,17.54,1
2024-07-02,6,15.5,15.5,15.5,15.5,1
2024-07-02,7,13.17,13.17,13.17,13.17,1
2024-07-02,8,11.06,11.06,11.06,11.06,1
2024-07-02,9,12.76,12.76,12.76,12.76,1
2024-07-02,10,16.93,16.93,16.93,16.93,1
2024-07-02,11,20.71,20.71,20.71,20.71,1
2024-07-02,12,28.55,28.55,28.55,28.55,1
2024-07-02,13,33.73,33.73,33.73,33.73,1
2024-07-02,14,37.57,37.57,37.57,37.57,1
2024-07-02,15,44.68,44.68,44.68,44.68,1
2024-07-02,16,44.73,44.73,44.73,44.73,1
2024-07-02,17,42.24,42.24,42.24,42.24,1
2024-07-02,18,35.42,35.42,35.42,35.42,1
2024-07-02,19,49.08,49.08,49.08,49.08,1
2024-07-02,20,50.43,50.43,50.43,50.43,1
2024-07-02,21,32.64,32.64,32.64,32.64,1
2024-07-02,22,25.8,25.8,25.8,25.8,1
2024-07-02,23,22.31,22.31,22.31,22.31,1
2024-07-03,0,19.02,19.02,19.02,19.02,1
2024-07-03,1,16.17,16.17,16.17,16.17,1
2024-07-03,2,15.25,15.25,15.25,15.25,1
2024-07-03,3,14.87,14.87,14.87,14.87,1
2024-07-03,4,14.9,14.9,14.9,14.9,1
2024-07-03,5,16.05,16.05,16.05,16.05,1
2024-07-03,6,16.43,16.43,16.43,16.43,1
2024-07-03,7,13.78,13.78,13.78,13.78,1
2024-07-03,8,11.09,11.09,11.09,11.09,1
2024-07-03,9,11.25,11.25,11.25,11.25,1
2024-07-03,10,14.65,14.65,14.65,14.65,1
2024-07-03,11,22.43,22.43,22.43,22.43,1
2024-07-03,12,28.51,28.51,28.51,28.51,1
2024-07-03,13,34.94,34.94,34.94,34.94,1
2024-07-03,14,36.88,36.88,36.88,36.88,1
2024-07-03,15,35.77,35.77,35.77,35.77,1
2024-07-03,16,33.87,33.87,33.87,33.87,1
2024-07-03,17,31.9,31.9,31.9,31.9,1
2024-07-03,18,31.49,31.49,31.49,31.49,1
2024-07-03,19,47.45,47.45,47.45,47.45,1
2024-07-03,20,44.77,44.77,44.77,44.77,1
2024-07-03,21,27.67,27.67,27.67,27.67,1
2024-07-03,22,26.04,26.04,26.04,26.04,1
2024-07-03,23,20.92,20.92,20.92,20.92,1
2024-07-04,0,18.25,18.25,18.25,18.25,1
2024-07-04,1,15.74,15.74,15.74,15.74,1
2024-07-04,2,13.84,13.84,13.84,13.84,1
2024-07-04,3,12.69,12.69,12.69,12.69,1
2024-07-04,4,12.53,12.53,12.53,12.53,1
2024-07-04,5,13.24,13.24,13.24,13.24,1
2024-07-04,6,12.61,12.61,12.61,12.61,1
2024-07-04,7,11.44,11.44,11.44,11.44,1
2024-07-04,8,9.0,9.0,9.0,9.0,1
2024-07-04,9,8.73,8.73,8.73,8.73,1
2024-07-04,10,12.35,12.35,12.35,12.35,1
2024-07-04,11,19.08,19.08,19.08,19.08,1
2024-07-04,12,22.3,22.3,22.3,22.3,1
2024-07-04,13,27.45,27.45,27.45,27.45,1
2024-07-04,14,28.36,28.36,28.36,28.36,1
2024-07-04,15,30.1,30.1,30.1,30.1,1
2024-07-04,16,34.99,34.99,34.99,34.99,1
2024-07-04,17,35.12,35.12,35.12,35.12,1
2024-07-04,18,38.43,38.43,38.43,38.43,1
2024-07-04,19,77.0,77.0,77.0,77.0,1
2024-07-04,20,75.2,75.2,75.2,75.2,1
2024-07-04,21,37.83,37.83,37.83,37.83,1
2024-07-04,22,28.47,28.47,28.47,28.47,1
2024-07-04,23,22.24,22.24,22.24,22.24,1
2024-07-05,0,27.71,27.71,27.71,27.71,1
2024-07-05,1,23.01,23.01,23.01,23.01,1
2024-07-05,2,19.64,19.64,19.64,19.64,1
2024-07-05,3,18.93,18.93,18.93,18.93,1
2024-07-05,4,18.68,18.68,18.68,18.68,1
2024-07-05,5,19.99,19.99,19.99,19.99,1
2024-07-05,6,19.38,19.38,19.38,19.38,1
2024-07-05,7,17.1,17.1,17.1,17.1,1
2024-07-05,8,14.04,14.04,14.04,14.04,1
2024-07-05,9,13.6,13.6,13.6,13.6,1
2024-07-05,10,16.53,16.53,16.53,16.53,1
2024-07-05,11,21.34,21.34,21.34,21.34,1
2024-07-05,12,26.2,26.2,26.2,26.2,1
2024-07-05,13,30.61,30.61,30.61,30.61,1
2024-07-05,14,33.82,33.82,33.82,33.82,1
2024-07-05,15,31.75,31.75,31.75,31.75,1
2024-07-05,16,33.1,33.1,33.1,33.1,1
2024-07-05,17,32.11,32.11,32.11,32.11,1
2024-07-05,18,29.6,29.6,29.6,29.6,1
2024-07-05,19,38.64,38.64,38.64,38.64,1
2024-07-05,20,45.12,45.12,45.12,45.12,1
2024-07-05,21,32.87,32.87,32.87,32.87,1
2024-07-05,22,33.94,33.94,33.94,33.94,1
2024-07-05,23,27.85,27.85,27.85,27.85,1
2024-07-06,0,23.47,23.47,23.47,23.47,1
2024-07-06,1,22.88,22.88,22.88,22.88,1
2024-07-06,2,21.72,21.72,21.72,21.72,1
2024-07-06,3,20.56,20.56,20.56,20.56,1
2024-07-06,4,19.93,19.93,19.93,19.93,1
2024-07-06,5,23.01,23.01,23.01,23.01,1
2024-07-06,6,21.99,21.99,21.99,21.99,1
2024-07-06,7,18.16,18.16,18.16,18.16,1
2024-07-06,8,16.21,16.21,16.21,16.21,1
2024-07-06,9,17.96,17.96,17.96,17.96,1
2024-07-06,10,17.4,17.4,17.4,17.4,1
2024-07-06,11,20.97,20.97,20.97,20.97,1
2024-07-06,12,24.71,24.71,24.71,24.71,1
2024-07-06,13,32.17,32.17,32.17,32.17,1
2024-07-06,14,34.56,34.56,34.56,34.56,1
2024-07-06,15,35.14,35.14,35.14,35.14,1
2024-07-06,16,35.73,35.73,35.73,35.73,1
2024-07-06,17,30.85,30.85,30.85,30.85,1
2024-07-06,18,32.13,32.13,32.13,32.13,1
2024-07-06,19,52.89,52.89,52.89,52.89,1
2024-07-06,20,40.67,40.67,40.67,40.67,1
2024-07-06,21,28.08,28.08,28.08,28.08,1
2024-07-06,22,20.88,20.88,20.88,20.88,1
2024-07-06,23,18.2,18.2,18.2,18.2,1
2024-07-07,0,19.01,19.01,19.01,19.01,1
2024-07-07,1,16.75,16.75,16.75,16.75,1
2024-07-07,2,15.36,15.36,15.36,15.36,1
2024-07-07,3,14.87,14.87,14.87,14.87,1
2024-07-07,4,13.79,13.79,13.79,13.79,1
2024-07-07,5,13.95,13.95,13.95,13.95,1
2024-07-07,6,13.22,13.22,13.22,13.22,1
2024-07-07,7,11.12,11.12,11.12,11.12,1
2024-07-07,8,8.32,8.32,8.32,8.32,1
2024-07-07,9,9.07,9.07,9.07,9.07,1
2024-07-07,10,12.07,12.07,12.07,12.07,1
2024-07-07,11,14.96,14.96,14.96,14.96,1
2024-07-07,12,17.5,17.5,17.5,17.5,1
2024-07-07,13,20.74,20.74,20.74,20.74,1
2024-07-07,14,22.48,22.48,22.48,22.48,1
2024-07-07,15,23.43,23.43,23.43,23.43,1
2024-07-07,16,26.34,26.34,26.34,26.34,1
2024-07-07,17,27.06,27.06,27.06,27.06,1
2024-07-07,18,28.11,28.11,28.11,28.11,1
2024-07-07,19,34.34,34.34,34.34,34.34,1
2024-07-07,20,35.05,35.05,35.05,35.05,1
2024-07-07,21,24.81,24.81,24.81,24.81,1
2024-07-07,22,19.2,19.2,19.2,19.2,1
2024-07-07,23,17.96,17.96,17.96,17.96,1
2024-07-08,0,20.09,20.09,20.09,20.09,1
2024-07-08,1,18.36,18.36,18.36,18.36,1
2024-07-08,2,18.46,18.46,18.46,18.46,1
2024-07-08,3,19.18,19.18,19.18,19.18,1
2024-07-08,4,21.26,21.26,21.26,21.26,1
2024-07-08,5,24.44,24.44,24.44,24.44,1
2024-07-08,6,20.0,20.0,20.0,20.0,1
2024-07-08,7,16.89,16.89,16.89,16.89,1
2024-07-08,8,12.74,12.74,12.74,12.74,1
2024-07-08,9,12.77,12.77,12.77,12.77,1
2024-07-08,10,14.16,14.16,14.16,14.16,1
2024-07-08,11,13.86,13.86,13.86,13.86,1
2024-07-08,12,14.39,14.39,14.39,14.39,1
2024-07-08,13,15.38,15.38,15.38,15.38,1
2024-07-08,14,16.15,16.15,16.15,16.15,1
2024-07-08,15,17.23,17.23,17.23,17.23,1
2024-07-08,16,17.89,17.89,17.89,17.89,1
2024-07-08,17,18.78,18.78,18.78,18.78,1
2024-07-08,18,18.63,18.63,18.63,18.63,1
2024-07-08,19,18.72,18.72,18.72,18.72,1
2024-07-08,20,25.72,25.72,25.72,25.72,1
2024-07-08,21,23.39,23.39,23.39,23.39,1
2024-07-08,22,27.5,27.5,27.5,27.5,1
2024-07-08,23,21.1,21.1,21.1,21.1,1
2024-07-09,0,21.5,21.5,21.5,21.5,1
2024-07-09,1,17.68,17.68,17.68,17.68,1
2024-07-09,2,16.77,16.77,16.77,16.77,1
2024-07-09,3,15.86,15.86,15.86,15.86,1
2024-07-09,4,16.15,16.15,16.15,16.15,1
2024-07-09,5,17.23,17.23,17.23,17.23,1
2024-07-09,6,16.77,16.77,16.77,16.77,1
2024-07-09,7,13.62,13.62,13.62,13.62,1
2024-07-09,8,10.55,10.55,10.55,10.55,1
2024-07-09,9,10.72,10.72,10.72,10.72,1
2024-07-09,10,12.33,12.33,12.33,12.33,1
2024-07-09,11,15.35,15.35,15.35,15.35,1
2024-07-09,12,18.23,18.23,18.23,18.23,1
2024-07-09,13,23.53,23.53,23.53,23.53,1
2024-07-09,14,25.42,25.42,25.42,25.42,1
2024-07-09,15,28.01,28.01,28.01,28.01,1
2024-07-09,16,37.1,37.1,37.1,37.1,1
2024-07-09,17,32.82,32.82,32.82,32.82,1
2024-07-09,18,35.06,35.06,35.06,35.06,1
2024-07-09,19,88.59,88.59,88.59,88.59,1
2024-07-09,20,81.47,81.47,81.47,81.47,1
2024-07-09,21,37.2,37.2,37.2,37.2,1
2024-07-09,22,32.21,32.21,32.21,32.21,1
2024-07-09,23,23.2,23.2,23.2,23.2,1
2024-07-10,0,17.5,17.5,17.5,17.5,1
2024-07-10,1,15.27,15.27,15.27,15.27,1
2024-07-10,2,13.47,13.47,13.47,13.47,1
2024-07-10,3,12.4,12.4,12.4,12.4,1
2024-07-10,4,12.79,12.79,12.79,12.79,1
2024-07-10,5,13.86,13.86,13.86,13.86,1
2024-07-10,6,12.58,12.58,12.58,12.58,1
2024-07-10,7,11.06,11.06,11.06,11.06,1
2024-07-10,8,9.4,9.4,9.4,9.4,1
2024-07-10,9,10.9,10.9,10.9,10.9,1
2024-07-10,10,14.24,14.24,14.24,14.24,1
2024-07-10,11,17.81,17.81,17.81,17.81,1
2024-07-10,12,25.0,25.0,25.0,25.0,1
2024-07-10,13,27.8,27.8,27.8,27.8,1
2024-07-10,14,30.07,30.07,30.07,30.07,1
2024-07-10,15,30.86,30.86,30.86,30.86,1
2024-07-10,16,38.35,38.35,38.35,38.35,1
2024-07-10,17,34.47,34.47,34.47,34.47,1
2024-07-10,18,33.82,33.82,33.82,33.82,1
2024-07-10,19,70.41,70.41,70.41,70.41,1
2024-07-10,20,62.59,62.59,62.59,62.59,1
2024-07-10,21,30.63,30.63,30.63,30.63,1
2024-07-10,22,27.13,27.13,27.13,27.13,1
2024-07-10,23,22.97,22.97,22.97,22.97,1
2024-07-11,0,18.97,18.97,18.97,18.97,1
2024-07-11,1,16.09,16.09,16.09,16.09,1
2024-07-11,2,15.1,15.1,15.1,15.1,1
2024-07-11,3,14.63,14.63,14.63,14.63,1
2024-07-11,4,14.91,14.91,14.91,14.91,1
2024-07-11,5,16.47,16.47,16.47,16.47,1
2024-07-11,6,15.97,15.97,15.97,15.97,1
2024-07-11,7,13.01,13.01,13.01,13.01,1
2024-07-11,8,11.37,11.37,11.37,11.37,1
2024-07-11,9,12.63,12.63,12.63,12.63,1
2024-07-11,10,15.6,15.6,15.6,15.6,1
2024-07-11,11,22.48,22.48,22.48,22.48,1
2024-07-11,12,29.19,29.19,29.19,29.19,1
2024-07-11,13,28.43,28.43,28.43,28.43,1
2024-07-11,14,29.46,29.46,29.46,29.46,1
2024-07-11,15,30.37,30.37,30.37,30.37,1
2024-07-11,16,32.88,32.88,32.88,32.88,1
2024-07-11,17,34.05,34.05,34.05,34.05,1
2024-07-11,18,35.88,35.88,35.88,35.88,1
2024-07-11,19,60.18,60.18,60.18,60.18,1
2024-07-11,20,63.57,63.57,63.57,63.57,1
2024-07-11,21,33.0,33.0,33.0,33.0,1
2024-07-11,22,25.2,25.2,25.2,25.2,1
2024-07-11,23,20.39,20.39,20.39,20.39,1
2024-07-12,0,17.35,17.35,17.35,17.35,1
2024-07-12,1,14.57,14.57,14.57,14.57,1
2024-07-12,2,13.6,13.6,13.6,13.6,1
2024-07-12,3,13.32,13.32,13.32,13.32,1
2024-07-12,4,13.81,13.81,13.81,13.81,1
2024-07-12,5,14.85,14.85,14.85,14.85,1
2024-07-12,6,14.11,14.11,14.11,14.11,1
2024-07-12,7,12.51,12.51,12.51,12.51,1
2024-07-12,8,11.12,11.12,11.12,11.12,1
2024-07-12,9,12.91,12.91,12.91,12.91,1
2024-07-12,10,16.52,16.52,16.52,16.52,1
2024-07-12,11,21.58,21.58,21.58,21.58,1
2024-07-12,12,26.16,26.16,26.16,26.16,1
2024-07-12,13,28.08,28.08,28.08,28.08,1
2024-07-12,14,28.27,28.27,28.27,28.27,1
2024-07-12,15,29.99,29.99,29.99,29.99,1
2024-07-12,16,33.61,33.61,33.61,33.61,1
2024-07-12,17,29.5,29.5,29.5,29.5,1
2024-07-12,18,28.29,28.29,28.29,28.29,1
2024-07-12,19,35.95,35.95,35.95,35.95,1
2024-07-12,20,34.73,34.73,34.73,34.73,1
2024-07-12,21,24.47,24.47,24.47,24.47,1
2024-07-12,22,21.35,21.35,21.35,21.35,1
2024-07-12,23,17.66,17.66,17.66,17.66,1
2024-07-13,0,14.27,14.27,14.27,14.27,1
2024-07-13,1,13.11,13.11,13.11,13.11,1
2024-07-13,2,12.99,12.99,12.99,12.99,1
2024-07-13,3,13.73,13.73,13.73,13.73,1
2024-07-13,4,14.31,14.31,14.31,14.31,1
2024-07-13,5,14.91,14.91,14.91,14.91,1
2024-07-13,6,14.72,14.72,14.72,14.72,1
2024-07-13,7,11.99,11.99,11.99,11.99,1
2024-07-13,8,8.8,8.8,8.8,8.8,1
2024-07-13,9,9.8,9.8,9.8,9.8,1
2024-07-13,10,13.72,13.72,13.72,13.72,1
2024-07-13,11,18.31,18.31,18.31,18.31,1
2024-07-13,12,23.23,23.23,23.23,23.23,1
2024-07-13,13,25.11,25.11,25.11,25.11,1
2024-07-13,14,25.79,25.79,25.79,25.79,1
2024-07-13,15,26.99,26.99,26.99,26.99,1
2024-07-13,16,26.55,26.55,26.55,26.55,1
2024-07-13,17,23.86,23.86,23.86,23.86,1
2024-07-13,18,22.82,22.82,22.82,22.82,1
2024-07-13,19,28.63,28.63,28.63,28.63,1
2024-07-13,20,25.58,25.58,25.58,25.58,1
2024-07-13,21,21.5,21.5,21.5,21.5,1
2024-07-13,22,18.81,18.81,18.81,18.81,1
2024-07-13,23,16.55,16.55,16.55,16.55,1
2024-07-14,0,14.43,14.43,14.43,14.43,1
2024-07-14,1,12.95,12.95,12.95,12.95,1
