date,hour,day_of_week,month,avg_load_mw,data_points
2023-08-23,15,3,8,6987.203066666666,12
2023-08-23,16,3,8,7071.679058333332,12
2023-08-23,17,3,8,7045.2600666666685,12
2023-08-23,18,3,8,6775.258725,12
2023-08-23,19,3,8,6542.352125,12
2023-08-23,20,3,8,6458.077958333334,12
2023-08-23,21,3,8,6302.628658333332,12
2023-08-23,22,3,8,6064.068749999999,12
2023-08-23,23,3,8,nan,12
2023-08-24,0,4,8,5473.418966666667,12
2023-08-24,1,4,8,5245.866758333333,12
2023-08-24,2,4,8,5104.589808333333,12
2023-08-24,3,4,8,5021.042216666668,12
2023-08-24,4,4,8,5015.311183333334,12
2023-08-24,5,4,8,5187.922158333334,12
2023-08-24,6,4,8,5608.469075,12
2023-08-24,7,4,8,6028.76465,12
2023-08-24,8,4,8,6350.967933333333,12
2023-08-24,9,4,8,6598.7349,12
2023-08-24,10,4,8,6729.738958333332,12
2023-08-24,11,4,8,6799.587550000001,12
2023-08-24,12,4,8,6858.160650000001,12
2023-08-24,13,4,8,6809.516691666667,12
2023-08-24,14,4,8,6771.986024999999,12
2023-08-24,15,4,8,6688.1994,12
2023-08-24,16,4,8,6652.8509583333325,12
2023-08-24,17,4,8,6597.805391666666,12
2023-08-24,18,4,8,6450.960916666667,12
2023-08-24,19,4,8,6343.908725,12
2023-08-24,20,4,8,6251.956133333333,12
2023-08-24,21,4,8,6079.793275,12
2023-08-24,22,4,8,5857.484941666666,12
2023-08-24,23,4,8,5642.955683333334,12
2023-08-25,0,5,8,5430.187058333334,12
2023-08-25,1,5,8,5257.677308333333,12
2023-08-25,2,5,8,5107.593825000001,12
2023-08-25,3,5,8,5023.386266666666,12
2023-08-25,4,5,8,5028.699266666667,12
2023-08-25,5,5,8,5232.7953166666675,12
2023-08-25,6,5,8,5681.237658333334,12
2023-08-25,7,5,8,6085.170394444444,12
2023-08-25,8,5,8,6379.537241666666,12
2023-08-25,9,5,8,6661.278352777778,12
2023-08-25,10,5,8,6851.775458333334,12
2023-08-25,11,5,8,6947.543900000001,12
2023-08-25,12,5,8,6993.258116666668,12
2023-08-25,13,5,8,7195.747222222223,12
2023-08-25,14,5,8,7263.444216666666,12
2023-08-25,15,5,8,7250.357291666667,12
2023-08-25,16,5,8,7271.084383333334,12
2023-08-25,17,5,8,7308.194025,12
2023-08-25,18,5,8,7152.050566666666,12
2023-08-25,19,5,8,6996.208191666666,12
2023-08-25,20,5,8,6875.773633333334,12
2023-08-25,21,5,8,6684.716483333334,12
2023-08-25,22,5,8,6427.663191666666,12
2023-08-25,23,5,8,6163.399316666667,12
2023-08-26,0,6,8,5900.894083333333,12
2023-08-26,1,6,8,5700.934908333333,12
2023-08-26,2,6,8,5549.318441666666,12
2023-08-26,3,6,8,5417.430791666667,12
2023-08-26,4,6,8,5344.083044444445,12
2023-08-26,5,6,8,5355.0231,12
2023-08-26,6,6,8,5483.325408333333,12
2023-08-26,7,6,8,5672.720116666666,12
2023-08-26,8,6,8,5868.565441666667,12
2023-08-26,9,6,8,6114.59505,12
2023-08-26,10,6,8,6417.676391666667,12
2023-08-26,11,6,8,6683.555283333332,12
2023-08-26,12,6,8,6879.886458333334,12
2023-08-26,13,6,8,6929.1023749999995,12
2023-08-26,14,6,8,7011.752608333333,12
2023-08-26,15,6,8,7027.957525000001,12
2023-08-26,16,6,8,7071.945850000001,12
2023-08-26,17,6,8,7094.963325000001,12
2023-08-26,18,6,8,7048.813016666666,12
2023-08-26,19,6,8,6886.508783333334,12
2023-08-26,20,6,8,6781.501641666665,12
2023-08-26,21,6,8,6648.236008333332,12
2023-08-26,22,6,8,6443.785725000001,12
2023-08-26,23,6,8,6177.820191666666,12
2023-08-27,0,0,8,5881.256508333333,12
2023-08-27,1,0,8,5620.928274999999,12
2023-08-27,2,0,8,5393.589783333334,12
2023-08-27,3,0,8,5234.902858333334,12
2023-08-27,4,0,8,5131.906883333333,12
2023-08-27,5,0,8,5085.803733333333,12
2023-08-27,6,0,8,5086.458733333334,12
2023-08-27,7,0,8,5202.023991666666,12
2023-08-27,8,0,8,5408.354825,12
2023-08-27,9,0,8,5667.2045,12
2023-08-27,10,0,8,5932.170008333332,12
2023-08-27,11,0,8,6148.114625000001,12
2023-08-27,12,0,8,6334.798679166667,12
2023-08-27,13,0,8,6480.886604166667,12
2023-08-27,14,0,8,6663.440863888889,12
2023-08-27,15,0,8,6759.4109,12
2023-08-27,16,0,8,6846.989575,12
2023-08-27,17,0,8,6865.7432666666655,12
2023-08-27,18,0,8,6807.260469444445,12
2023-08-27,19,0,8,6724.809258333335,12
2023-08-27,20,0,8,6713.4051,12
2023-08-27,21,0,8,6627.192199999999,12
2023-08-27,22,0,8,6424.469516666667,12
2023-08-27,23,0,8,6193.604206944445,12
2023-08-28,0,1,8,5963.140374999999,12
2023-08-28,1,1,8,5735.605841666667,12
2023-08-28,2,1,8,5550.574733333332,12
2023-08-28,3,1,8,5419.159725,12
2023-08-28,4,1,8,5411.892158333333,12
2023-08-28,5,1,8,5603.394125,12
2023-08-28,6,1,8,5988.151774999998,12
2023-08-28,7,1,8,6375.563966666666,12
2023-08-28,8,1,8,6688.010066666667,12
2023-08-28,9,1,8,6914.234108333333,12
2023-08-28,10,1,8,6996.501841666667,12
2023-08-28,11,1,8,7072.343825000001,12
2023-08-28,12,1,8,7149.098183333334,12
2023-08-28,13,1,8,7203.431620833334,12
2023-08-28,14,1,8,7236.920924999999,12
2023-08-28,15,1,8,7279.054775,12
2023-08-28,16,1,8,7316.142291666667,12
2023-08-28,17,1,8,7224.337633333333,12
2023-08-28,18,1,8,7002.867258333335,12
2023-08-28,19,1,8,6829.717124999999,12
2023-08-28,20,1,8,6681.5895083333335,12
2023-08-28,21,1,8,6500.469016666667,12
2023-08-28,22,1,8,6243.4182083333335,12
2023-08-28,23,1,8,5919.766866666666,12
2023-08-29,0,2,8,5603.491525,12
2023-08-29,1,2,8,5358.854725,12
2023-08-29,2,2,8,5171.396750000001,12
2023-08-29,3,2,8,5050.825216666667,12
2023-08-29,4,2,8,5021.507941666667,12
2023-08-29,5,2,8,5187.990983333333,12
2023-08-29,6,2,8,5596.713808333333,12
2023-08-29,7,2,8,6023.547441666666,12
2023-08-29,8,2,8,6373.802766666667,12
2023-08-29,9,2,8,6608.013741666667,12
2023-08-29,10,2,8,6810.0398583333335,12
2023-08-29,11,2,8,7051.394075,12
2023-08-29,12,2,8,7254.39371388889,12
2023-08-29,13,2,8,7364.593633333335,12
2023-08-29,14,2,8,7455.205916666667,12
2023-08-29,15,2,8,7558.708124999998,12
2023-08-29,16,2,8,7592.803808333334,12
2023-08-29,17,2,8,7585.875599999999,12
2023-08-29,18,2,8,7323.685908333336,12
2023-08-29,19,2,8,7175.180500000001,12
2023-08-29,20,2,8,7057.982383333333,12
2023-08-29,21,2,8,6893.532033333333,12
2023-08-29,22,2,8,6635.714424999998,12
2023-08-29,23,2,8,6288.173425,12
2023-08-30,0,3,8,5985.971283333333,12
2023-08-30,1,3,8,5743.105566666668,12
2023-08-30,2,3,8,5565.992625,12
2023-08-30,3,3,8,5466.142391666667,12
2023-08-30,4,3,8,5448.192241666666,12
2023-08-30,5,3,8,5639.05705,12
2023-08-30,6,3,8,6089.033950000001,12
2023-08-30,7,3,8,6543.346833333334,12
2023-08-30,8,3,8,6901.206666666668,12
2023-08-30,9,3,8,7131.1321,12
2023-08-30,10,3,8,7134.7480611111105,12
2023-08-30,11,3,8,7308.551174999998,12
2023-08-30,12,3,8,7516.784541666667,12
2023-08-30,13,3,8,7643.497016666668,12
2023-08-30,14,3,8,7591.407240277777,12
2023-08-30,15,3,8,7781.074997222222,12
2023-08-30,16,3,8,7917.0615625,12
2023-08-30,17,3,8,7851.676208333334,12
2023-08-30,18,3,8,7502.060683333333,12
2023-08-30,19,3,8,7199.260474999999,12
2023-08-30,20,3,8,6990.705029166667,12
2023-08-30,21,3,8,6724.374541666667,12
2023-08-30,22,3,8,6332.442575,12
2023-08-30,23,3,8,5934.280025,12
2023-08-31,0,4,8,5561.678208333334,12
2023-08-31,1,4,8,5268.013441666667,12
2023-08-31,2,4,8,5050.769891666667,12
2023-08-31,3,4,8,4915.186408333334,12
2023-08-31,4,4,8,4865.440308333334,12
2023-08-31,5,4,8,4994.832033333333,12
2023-08-31,6,4,8,5330.680633333333,12
2023-08-31,7,4,8,5672.500541666665,12
2023-08-31,8,4,8,5902.520325,12
2023-08-31,9,4,8,6100.790033333332,12
2023-08-31,10,4,8,6222.165883333335,12
2023-08-31,11,4,8,6333.294491666667,12
2023-08-31,12,4,8,6410.405666666666,12
2023-08-31,13,4,8,6508.208633333335,12
2023-08-31,14,4,8,6597.172341666667,12
2023-08-31,15,4,8,6683.555341666666,12
2023-08-31,16,4,8,6786.991519444444,12
2023-08-31,17,4,8,6782.4302,12
2023-08-31,18,4,8,6548.370666666667,12
2023-08-31,19,4,8,6282.061866666666,12
2023-08-31,20,4,8,6113.270300000001,12
2023-08-31,21,4,8,5896.7537,12
2023-08-31,22,4,8,5635.391575000001,12
2023-08-31,23,4,8,5329.2800916666665,12
2023-09-01,0,5,9,5048.596108333334,12
2023-09-01,1,5,9,4794.463475,12
2023-09-01,2,5,9,4590.318758333334,12
2023-09-01,3,5,9,4459.212541666667,12
2023-09-01,4,5,9,4402.304525,12
2023-09-01,5,5,9,4520.254008333333,12
2023-09-01,6,5,9,4837.197758333334,12
2023-09-01,7,5,9,5198.871616666666,12
2023-09-01,8,5,9,5504.815741666666,12
2023-09-01,9,5,9,5740.1225,12
2023-09-01,10,5,9,5880.801483333334,12
2023-09-01,11,5,9,6003.058459722221,12
2023-09-01,12,5,9,6085.382041666668,12
2023-09-01,13,5,9,6164.750466666667,12
2023-09-01,14,5,9,6253.002,12
2023-09-01,15,5,9,6334.903933333334,12
2023-09-01,16,5,9,6436.156641666667,12
2023-09-01,17,5,9,6460.3521,12
2023-09-01,18,5,9,6247.766516666667,12
2023-09-01,19,5,9,6032.975066666666,12
2023-09-01,20,5,9,5847.4764166666655,12
2023-09-01,21,5,9,5646.165341666667,12
2023-09-01,22,5,9,5423.303533333333,12
2023-09-01,23,5,9,5173.677691666667,12
2023-09-02,0,6,9,4929.686241666667,12
2023-09-02,1,6,9,4735.300958333334,12
2023-09-02,2,6,9,4569.2231,12
2023-09-02,3,6,9,4451.955249999999,12
2023-09-02,4,6,9,4384.418975,12
2023-09-02,5,6,9,4388.5402,12
2023-09-02,6,6,9,4478.0714708333335,12
2023-09-02,7,6,9,4631.1245499999995,12
2023-09-02,8,6,9,4850.9697750000005,12
2023-09-02,9,6,9,5067.082408333333,12
2023-09-02,10,6,9,5266.1670583333325,12
2023-09-02,11,6,9,5439.195766666667,12
2023-09-02,12,6,9,5599.846208333333,12
2023-09-02,13,6,9,5692.831958333333,12
2023-09-02,14,6,9,5771.123527777777,12
2023-09-02,15,6,9,5865.159158333333,12
2023-09-02,16,6,9,5918.408583333333,12
2023-09-02,17,6,9,5932.798599999999,12
2023-09-02,18,6,9,5888.638674999999,12
2023-09-02,19,6,9,5803.093249999999,12
2023-09-02,20,6,9,5774.2633166666665,12
2023-09-02,21,6,9,5671.4415,12
2023-09-02,22,6,9,5546.263266666668,12
2023-09-02,23,6,9,5350.557883333334,12
2023-09-03,0,0,9,5135.576183333334,12
2023-09-03,1,0,9,4954.601941666667,12
2023-09-03,2,0,9,4811.248983333334,12
2023-09-03,3,0,9,4689.875358333333,12
2023-09-03,4,0,9,4605.239833333334,12
2023-09-03,5,0,9,4605.421858333334,12
2023-09-03,6,0,9,4673.415366666666,12
2023-09-03,7,0,9,4788.961649999999,12
2023-09-03,8,0,9,5042.150225,12
2023-09-03,9,0,9,5347.013391666667,12
2023-09-03,10,0,9,5729.139291666666,12
2023-09-03,11,0,9,6120.2368333333325,12
2023-09-03,12,0,9,6392.702241666667,12
2023-09-03,13,0,9,6568.9238,12
2023-09-03,14,0,9,6759.104216666667,12
2023-09-03,15,0,9,6962.9236083333335,12
2023-09-03,16,0,9,7140.792741666668,12
2023-09-03,17,0,9,7249.934808333334,12
2023-09-03,18,0,9,7240.371316666667,12
2023-09-03,19,0,9,7171.019958333334,12
2023-09-03,20,0,9,7156.109775000001,12
2023-09-03,21,0,9,7058.4810166666675,12
2023-09-03,22,0,9,6887.1956666666665,12
2023-09-03,23,0,9,6621.734174999999,12
2023-09-04,0,1,9,6326.000416666667,12
2023-09-04,1,1,9,6073.031025,12
2023-09-04,2,1,9,5849.096549999999,12
2023-09-04,3,1,9,5714.754608333333,12
2023-09-04,4,1,9,5650.654991666666,12
2023-09-04,5,1,9,5667.593875,12
2023-09-04,6,1,9,5761.452416666667,12
2023-09-04,7,1,9,5946.056583333332,12
2023-09-04,8,1,9,6133.817558333333,12
2023-09-04,9,1,9,6331.484716666667,12
2023-09-04,10,1,9,6598.613412500002,12
2023-09-04,11,1,9,6955.182291666668,12
2023-09-04,12,1,9,7292.087700000001,12
2023-09-04,13,1,9,7521.317666666667,12
2023-09-04,14,1,9,7713.252591666667,12
2023-09-04,15,1,9,7728.761808333333,12
2023-09-04,16,1,9,7911.265449999999,12
2023-09-04,17,1,9,8091.247408333333,12
2023-09-04,18,1,9,8097.424425,12
2023-09-04,19,1,9,8031.644752777778,12
2023-09-04,20,1,9,8020.546750000001,12
2023-09-04,21,1,9,7885.306491666666,12
2023-09-04,22,1,9,7642.0923416666665,12
2023-09-04,23,1,9,7294.513066666666,12
2023-09-05,0,2,9,6943.831824999998,12
2023-09-05,1,2,9,6686.8377666666665,12
2023-09-05,2,2,9,6478.683291666665,12
2023-09-05,3,2,9,6336.7507166666655,12
2023-09-05,4,2,9,6309.866666666666,12
2023-09-05,5,2,9,6479.388475,12
2023-09-05,6,2,9,6885.117625000002,12
2023-09-05,7,2,9,7329.5003333333325,12
2023-09-05,8,2,9,7875.922411111111,12
2023-09-05,9,2,9,8344.481041666666,12
2023-09-05,10,2,9,8677.501666666665,12
2023-09-05,11,2,9,8980.637416666666,12
2023-09-05,12,2,9,9291.688083333334,12
2023-09-05,13,2,9,9567.065,12
2023-09-05,14,2,9,9769.487083333333,12
2023-09-05,15,2,9,9872.096666666666,12
2023-09-05,16,2,9,9895.010499999999,12
2023-09-05,17,2,9,9850.657958333335,12
2023-09-05,18,2,9,9578.861666666666,12
2023-09-05,19,2,9,9377.5895,12
2023-09-05,20,2,9,9232.806416666668,12
2023-09-05,21,2,9,8964.472291666667,12
2023-09-05,22,2,9,8537.294,12
2023-09-05,23,2,9,8067.367366666666,12
2023-09-06,0,3,9,7616.414555555555,12
2023-09-06,1,3,9,7298.1534,12
2023-09-06,2,3,9,7029.740633333335,12
2023-09-06,3,3,9,6858.112091666667,12
2023-09-06,4,3,9,6815.1648583333335,12
2023-09-06,5,3,9,6976.481483333333,12
2023-09-06,6,3,9,7380.612358333333,12
2023-09-06,7,3,9,7885.612483333333,12
2023-09-06,8,3,9,8443.029875,12
2023-09-06,9,3,9,8837.927,12
2023-09-06,10,3,9,9144.383958333334,12
2023-09-06,11,3,9,9390.262,12
2023-09-06,12,3,9,9643.201874999999,12
2023-09-06,13,3,9,9881.732666666667,12
2023-09-06,14,3,9,10080.619250000002,12
2023-09-06,15,3,9,10231.876333333334,12
2023-09-06,16,3,9,10354.275666666666,12
2023-09-06,17,3,9,10366.524583333334,12
2023-09-06,18,3,9,10077.459791666666,12
2023-09-06,19,3,9,9775.769875,12
2023-09-06,20,3,9,9590.418249999999,12
2023-09-06,21,3,9,9304.167416666665,12
2023-09-06,22,3,9,8878.305583333333,12
2023-09-06,23,3,9,8362.156583333335,12
2023-09-07,0,4,9,7882.804191666666,12
2023-09-07,1,4,9,7521.578833333334,12
2023-09-07,2,4,9,7235.7229,12
2023-09-07,3,4,9,7048.599300000001,12
2023-09-07,4,4,9,6986.732566666667,12
2023-09-07,5,4,9,7161.538508333334,12
2023-09-07,6,4,9,7582.446516666667,12
2023-09-07,7,4,9,8067.418941666666,12
2023-09-07,8,4,9,8577.745416666667,12
2023-09-07,9,4,9,9085.235333333334,12
2023-09-07,10,4,9,9460.18625,12
2023-09-07,11,4,9,9728.687666666667,12
2023-09-07,12,4,9,9945.351333333334,12
2023-09-07,13,4,9,10110.632333333333,12
2023-09-07,14,4,9,10144.338249999999,12
2023-09-07,15,4,9,10286.517166666667,12
2023-09-07,16,4,9,10319.84175,12
2023-09-07,17,4,9,10265.774,12
2023-09-07,18,4,9,9877.875958333334,12
2023-09-07,19,4,9,9637.752666666665,12
2023-09-07,20,4,9,9379.954756944444,12
2023-09-07,21,4,9,8889.470416666667,12
2023-09-07,22,4,9,8395.386291666664,12
2023-09-07,23,4,9,7852.060720833334,12
2023-09-08,0,5,9,7375.647458333334,12
2023-09-08,1,5,9,7004.521825,12
2023-09-08,2,5,9,6720.764533333334,12
2023-09-08,3,5,9,6549.634625,12
2023-09-08,4,5,9,6492.410766666667,12
2023-09-08,5,5,9,6682.148491666666,12
2023-09-08,6,5,9,7194.064058333333,12
2023-09-08,7,5,9,7753.545050000001,12
2023-09-08,8,5,9,8193.636316666665,12
2023-09-08,9,5,9,8589.873277777779,12
2023-09-08,10,5,9,8886.023083333332,12
2023-09-08,11,5,9,9182.041249999998,12
2023-09-08,12,5,9,9576.660333333331,12
2023-09-08,13,5,9,9869.691222222224,12
2023-09-08,14,5,9,9913.308416666665,12
2023-09-08,15,5,9,9495.500416666666,12
2023-09-08,16,5,9,9157.521625,12
2023-09-08,17,5,9,8821.148333333333,12
2023-09-08,18,5,9,8490.070416666667,12
2023-09-08,19,5,9,8274.825833333334,12
2023-09-08,20,5,9,8047.827416666666,12
2023-09-08,21,5,9,7864.721816666667,12
2023-09-08,22,5,9,7595.026291666666,12
2023-09-08,23,5,9,7281.05425,12
2023-09-09,0,6,9,6950.924433333334,12
2023-09-09,1,6,9,6692.397041666667,12
2023-09-09,2,6,9,6523.848858333332,12
2023-09-09,3,6,9,6377.674208333334,12
2023-09-09,4,6,9,6301.365466666667,12
2023-09-09,5,6,9,6317.385325,12
2023-09-09,6,6,9,6451.316716666668,12
2023-09-09,7,6,9,6606.715816666664,12
2023-09-09,8,6,9,6891.817283333333,12
2023-09-09,9,6,9,7327.566458333332,12
2023-09-09,10,6,9,7771.550258333334,12
2023-09-09,11,6,9,8144.532113888888,12
2023-09-09,12,6,9,8346.929083333334,12
2023-09-09,13,6,9,8435.293500000002,12
2023-09-09,14,6,9,8452.400583333334,12
2023-09-09,15,6,9,8138.161925,12
2023-09-09,16,6,9,8014.4554916666675,12
2023-09-09,17,6,9,7843.018566666668,12
2023-09-09,18,6,9,7697.813758333334,12
2023-09-09,19,6,9,7778.731766666665,12
2023-09-09,20,6,9,7786.741066666666,12
2023-09-09,21,6,9,7617.016791666668,12
2023-09-09,22,6,9,7414.084475000001,12
2023-09-09,23,6,9,7127.238166666666,12
2023-09-10,0,0,9,6731.792191666666,12
2023-09-10,1,0,9,6402.872783333333,12
2023-09-10,2,0,9,6184.209750000001,12
2023-09-10,3,0,9,6031.146991666666,12
2023-09-10,4,0,9,5938.124391666667,12
2023-09-10,5,0,9,5926.452841666666,12
2023-09-10,6,0,9,5964.9195,12
2023-09-10,7,0,9,6081.413666666667,12
2023-09-10,8,0,9,6304.585550000001,12
2023-09-10,9,0,9,6575.3906333333325,12
2023-09-10,10,0,9,6762.736458333333,12
2023-09-10,11,0,9,6692.90515,12
2023-09-10,12,0,9,6691.171725,12
2023-09-10,13,0,9,6734.976541666667,12
2023-09-10,14,0,9,6853.452433333333,12
2023-09-10,15,0,9,6934.058974999999,12
2023-09-10,16,0,9,7088.886958333335,12
2023-09-10,17,0,9,7197.949041666666,12
2023-09-10,18,0,9,7156.084975000001,12
2023-09-10,19,0,9,7186.627033333334,12
2023-09-10,20,0,9,7202.497225,12
2023-09-10,21,0,9,7080.052883333333,12
2023-09-10,22,0,9,6818.192033333334,12
2023-09-10,23,0,9,6470.594158333334,12
2023-09-11,0,1,9,6175.900975,12
2023-09-11,1,1,9,5974.249533333333,12
2023-09-11,2,1,9,5827.906425,12
2023-09-11,3,1,9,5738.248500000001,12
2023-09-11,4,1,9,5773.7098750000005,12
2023-09-11,5,1,9,5981.0249416666675,12
2023-09-11,6,1,9,6496.785341666666,12
2023-09-11,7,1,9,6948.09,12
2023-09-11,8,1,9,7350.805449999999,12
2023-09-11,9,1,9,7653.595358333335,12
2023-09-11,10,1,9,7873.413891666666,12
2023-09-11,11,1,9,8096.136837499999,12
2023-09-11,12,1,9,8235.086541666666,12
2023-09-11,13,1,9,8317.1875,12
2023-09-11,14,1,9,8411.839833333333,12
2023-09-11,15,1,9,8532.440583333335,12
2023-09-11,16,1,9,8546.132416666667,12
2023-09-11,17,1,9,8372.76625,12
2023-09-11,18,1,9,7951.084033333335,12
2023-09-11,19,1,9,7682.352783333333,12
2023-09-11,20,1,9,7528.460891666666,12
2023-09-11,21,1,9,7306.426208333333,12
2023-09-11,22,1,9,6986.973366666669,12
2023-09-11,23,1,9,6549.141800000001,12
2023-09-12,0,2,9,6175.150858333334,12
2023-09-12,1,2,9,5892.02855,12
2023-09-12,2,2,9,5664.0022,12
2023-09-12,3,2,9,5517.637158333335,12
2023-09-12,4,2,9,5493.128275,12
2023-09-12,5,2,9,5655.779966666666,12
2023-09-12,6,2,9,6124.0917666666655,12
2023-09-12,7,2,9,6584.293575,12
2023-09-12,8,2,9,6938.645491666666,12
2023-09-12,9,2,9,7209.608724999999,12
2023-09-12,10,2,9,7342.707825,12
2023-09-12,11,2,9,7528.8485083333335,12
2023-09-12,12,2,9,7724.660541666667,12
2023-09-12,13,2,9,7918.514308333334,12
2023-09-12,14,2,9,8041.650736111112,12
2023-09-12,15,2,9,8217.882319444443,12
2023-09-12,16,2,9,8324.028166666667,12
2023-09-12,17,2,9,8307.627499999999,12
2023-09-12,18,2,9,8048.177233333333,12
2023-09-12,19,2,9,7817.63015,12
2023-09-12,20,2,9,7636.273708333334,12
2023-09-12,21,2,9,7364.6536375,12
2023-09-12,22,2,9,7050.887991666666,12
2023-09-12,23,2,9,6662.603950000001,12
2023-09-13,0,3,9,6301.677508333333,12
2023-09-13,1,3,9,6024.331166666666,12
2023-09-13,2,3,9,5826.473191666667,12
2023-09-13,3,3,9,5733.96195,12
2023-09-13,4,3,9,5784.644333333334,12
2023-09-13,5,3,9,5993.281375,12
2023-09-13,6,3,9,6502.396408333333,12
2023-09-13,7,3,9,6941.21815,12
2023-09-13,8,3,9,7238.989008333334,12
2023-09-13,9,3,9,7420.80361111111,12
2023-09-13,10,3,9,7485.323091666668,12
2023-09-13,11,3,9,7607.099775,12
2023-09-13,12,3,9,7804.081158333333,12
2023-09-13,13,3,9,7864.3426,12
2023-09-13,14,3,9,7876.868050000001,12
2023-09-13,15,3,9,7940.028347222223,12
2023-09-13,16,3,9,8058.244916666667,12
2023-09-13,17,3,9,8113.039575000002,12
2023-09-13,18,3,9,7844.208374999999,12
2023-09-13,19,3,9,7651.787850000001,12
2023-09-13,20,3,9,7502.336266666666,12
2023-09-13,21,3,9,7230.241241666667,12
2023-09-13,22,3,9,6839.016308333335,12
2023-09-13,23,3,9,6401.7929,12
2023-09-14,0,4,9,6006.6274277777775,12
2023-09-14,1,4,9,5695.553,12
2023-09-14,2,4,9,5450.466891666666,12
2023-09-14,3,4,9,5247.029416666666,12
2023-09-14,4,4,9,5147.103574999999,12
2023-09-14,5,4,9,5251.100449999999,12
2023-09-14,6,4,9,5629.738691666666,12
2023-09-14,7,4,9,6003.7882,12
2023-09-14,8,4,9,6301.49495,12
2023-09-14,9,4,9,6509.559675,12
2023-09-14,10,4,9,6640.045433333334,12
2023-09-14,11,4,9,6769.849916666667,12
2023-09-14,12,4,9,6880.912266666665,12
2023-09-14,13,4,9,6960.917091666667,12
2023-09-14,14,4,9,7024.2728916666665,12
2023-09-14,15,4,9,7153.957808333334,12
2023-09-14,16,4,9,7267.4953,12
2023-09-14,17,4,9,7226.802308333333,12
2023-09-14,18,4,9,6950.8219,12
2023-09-14,19,4,9,6681.391183333334,12
2023-09-14,20,4,9,6441.999541666667,12
2023-09-14,21,4,9,6143.277416666667,12
2023-09-14,22,4,9,5785.838741666667,12
2023-09-14,23,4,9,5406.672466666667,12
2023-09-15,0,5,9,5033.809499999999,12
2023-09-15,1,5,9,4750.244791666666,12
2023-09-15,2,5,9,4549.263141666666,12
2023-09-15,3,5,9,4416.845858333334,12
2023-09-15,4,5,9,4373.3683999999985,12
2023-09-15,5,5,9,4505.737291666667,12
2023-09-15,6,5,9,4897.7455,12
2023-09-15,7,5,9,5273.6687833333335,12
2023-09-15,8,5,9,5546.485216666667,12
2023-09-15,9,5,9,5682.820675,12
2023-09-15,10,5,9,5757.265224999999,12
2023-09-15,11,5,9,5784.04695,12
2023-09-15,12,5,9,5852.8975666666665,12
2023-09-15,13,5,9,5942.337683333332,12
2023-09-15,14,5,9,6012.802975,12
2023-09-15,15,5,9,6049.816466666667,12
2023-09-15,16,5,9,6102.8730166666655,12
2023-09-15,17,5,9,6065.123233333335,12
2023-09-15,18,5,9,5894.7293500000005,12
2023-09-15,19,5,9,5735.258583333333,12
2023-09-15,20,5,9,5565.1745833333325,12
2023-09-15,21,5,9,5356.235108333333,12
2023-09-15,22,5,9,5112.545091666668,12
2023-09-15,23,5,9,4842.694711111111,12
2023-09-16,0,6,9,4586.042316666667,12
2023-09-16,1,6,9,4391.532008333333,12
2023-09-16,2,6,9,4237.078675,12
2023-09-16,3,6,9,4147.689724999999,12
2023-09-16,4,6,9,4105.433783333333,12
2023-09-16,5,6,9,4106.462808333333,12
2023-09-16,6,6,9,4232.283391666666,12
2023-09-16,7,6,9,4387.0626,12
2023-09-16,8,6,9,4597.064208333333,12
2023-09-16,9,6,9,4769.686075,12
2023-09-16,10,6,9,4938.985983333333,12
2023-09-16,11,6,9,5078.233083333333,12
2023-09-16,12,6,9,5247.896583333334,12
2023-09-16,13,6,9,5278.247200000001,12
2023-09-16,14,6,9,5323.753175000001,12
2023-09-16,15,6,9,5395.546175,12
2023-09-16,16,6,9,5485.885408333333,12
2023-09-16,17,6,9,5529.491783333334,12
2023-09-16,18,6,9,5534.048641666667,12
2023-09-16,19,6,9,5505.404666666666,12
2023-09-16,20,6,9,5439.899833333334,12
2023-09-16,21,6,9,5323.217641666667,12
2023-09-16,22,6,9,5144.9169249999995,12
2023-09-16,23,6,9,4925.686275000001,12
2023-09-17,0,0,9,4693.305091666667,12
2023-09-17,1,0,9,4476.329316666666,12
2023-09-17,2,0,9,4303.868824999999,12
2023-09-17,3,0,9,4185.285791666667,12
2023-09-17,4,0,9,4109.8366,12
2023-09-17,5,0,9,4113.783583333334,12
2023-09-17,6,0,9,4175.080158333333,12
2023-09-17,7,0,9,4279.091525,12
2023-09-17,8,0,9,4502.061924999999,12
2023-09-17,9,0,9,4714.197091666667,12
2023-09-17,10,0,9,4932.483800000001,12
2023-09-17,11,0,9,5131.526591666668,12
2023-09-17,12,0,9,5322.63965,12
2023-09-17,13,0,9,5446.228833333334,12
2023-09-17,14,0,9,5544.204458333334,12
2023-09-17,15,0,9,5591.947833333332,12
2023-09-17,16,0,9,5568.908758333334,12
2023-09-17,17,0,9,5600.298600000001,12
2023-09-17,18,0,9,5616.547083333334,12
2023-09-17,19,0,9,5702.229266666666,12
2023-09-17,20,0,9,5703.445366666667,12
2023-09-17,21,0,9,5642.1804375,12
2023-09-17,22,0,9,5476.718808333334,12
2023-09-17,23,0,9,5251.719225,12
2023-09-18,0,1,9,5016.091874999999,12
2023-09-18,1,1,9,4820.403516666666,12
2023-09-18,2,1,9,4687.429283333334,12
2023-09-18,3,1,9,4587.634875000001,12
2023-09-18,4,1,9,4616.4395583333335,12
2023-09-18,5,1,9,4833.306750000001,12
